TCF3_TWIST2_0_2,3111,539
TCF3_VIM_0_1,3111,1
TCF3_VIM_0_2,3111,1
TCF3_ZEB1_0_1,3390,1
TCF3_ZEB1_0_2,3111,280
TCF3_ZEB2_0_1,3425,1
TCF3_ZEB2_0_2,3111,315
TGF-beta_CDH1_0_1,3111,1
TGF-beta_CDH1_0_2,3111,1
TGF-beta_FOXC2_0_1,3247,1
TGF-beta_FOXC2_0_2,3111,137
TGF-beta_GSC_1_0,1404,1
TGF-beta_GSC_1_2,1404,1708
TGF-beta_KLF8_0_1,3111,1
TGF-beta_KLF8_0_2,3111,1
TGF-beta_miR-101_0_1,3111,566
TGF-beta_miR-101_0_2,3676,1
TGF-beta_miR-141_0_1,3111,159
TGF-beta_miR-141_0_2,3269,1
TGF-beta_miR-200a_0_1,3111,105
TGF-beta_miR-200a_0_2,3215,1
TGF-beta_miR-200b_0_1,3111,81
TGF-beta_miR-200b_0_2,3191,1
TGF-beta_miR-200c_0_1,3111,105
TGF-beta_miR-200c_0_2,3215,1
TGF-beta_miR-205_0_1,3111,165
TGF-beta_miR-205_0_2,3275,1
TGF-beta_miR-30c_0_1,3111,1224
TGF-beta_miR-30c_0_2,4334,1
TGF-beta_miR-34a_0_1,3111,1159
TGF-beta_miR-34a_0_2,4269,1
TGF-beta_miR-9_0_1,3111,29
TGF-beta_miR-9_0_2,3139,1
TGF-beta_SNAI1_1_0,2440,1
TGF-beta_SNAI1_1_2,2440,672
TGF-beta_SNAI2_1_0,2587,1
TGF-beta_SNAI2_1_2,2587,525
TGF-beta_TCF3_0_1,3111,1
TGF-beta_TCF3_0_2,3111,1
TGF-beta_TGF-beta_0_1,3112,1
TGF-beta_TGF-beta_0_2,3111,2
TGF-beta_TWIST1_0_1,3847,1
TGF-beta_TWIST1_0_2,3111,737
TGF-beta_TWIST2_0_1,3933,1
TGF-beta_TWIST2_0_2,3111,823
TGF-beta_VIM_0_1,3111,1
TGF-beta_VIM_0_2,3111,1
TGF-beta_ZEB1_0_1,3247,1
TGF-beta_ZEB1_0_2,3111,137
TGF-beta_ZEB2_0_1,3139,1
TGF-beta_ZEB2_0_2,3111,29
TWIST1_CDH1_2_0,3111,1
TWIST1_CDH1_2_1,3111,1
TWIST1_FOXC2_1_0,2832,1
TWIST1_FOXC2_1_2,2832,280
TWIST1_GSC_0_1,3673,1
TWIST1_GSC_0_2,3111,563
TWIST1_KLF8_0_1,3111,1
TWIST1_KLF8_0_2,3111,1
TWIST1_miR-101_0_1,3111,734
TWIST1_miR-101_0_2,3844,1
TWIST1_miR-141_0_1,3111,636
TWIST1_miR-141_0_2,3746,1
TWIST1_miR-200a_0_1,3111,452
TWIST1_miR-200a_0_2,3562,1
TWIST1_miR-200b_0_1,3111,413
TWIST1_miR-200b_0_2,3523,1
TWIST1_miR-200c_0_1,3111,452
TWIST1_miR-200c_0_2,3562,1
TWIST1_miR-205_0_1,3111,594
TWIST1_miR-205_0_2,3704,1
TWIST1_miR-30c_0_1,3111,1383
TWIST1_miR-30c_0_2,4493,1
TWIST1_miR-34a_0_1,3111,953
TWIST1_miR-34a_0_2,4063,1
TWIST1_miR-9_0_1,3111,315
TWIST1_miR-9_0_2,3425,1
TWIST1_SNAI1_1_0,2632,1
TWIST1_SNAI1_1_2,2632,480
TWIST1_SNAI2_1_0,2522,1
TWIST1_SNAI2_1_2,2522,590
TWIST1_TCF3_1_0,3111,1
TWIST1_TCF3_1_2,3111,1
TWIST1_TGF-beta_0_1,3244,1
TWIST1_TGF-beta_0_2,3111,134
TWIST1_TWIST1_0_1,3112,1
TWIST1_TWIST1_0_2,3111,2
TWIST1_TWIST2_0_1,3649,1
TWIST1_TWIST2_0_2,3111,539
TWIST1_VIM_1_0,3111,1
TWIST1_VIM_1_2,3111,1
TWIST1_ZEB1_1_0,2832,1
TWIST1_ZEB1_1_2,2832,280
TWIST1_ZEB2_1_0,2797,1
TWIST1_ZEB2_1_2,2797,315
TWIST2_CDH1_2_0,3111,1
TWIST2_CDH1_2_1,3111,1
TWIST2_FOXC2_0_1,3325,1
TWIST2_FOXC2_0_2,3111,215
TWIST2_GSC_0_1,4040,1
TWIST2_GSC_0_2,3111,930
TWIST2_KLF8_0_1,3111,1
TWIST2_KLF8_0_2,3111,1
TWIST2_miR-101_0_1,3111,703
TWIST2_miR-101_0_2,3813,1
TWIST2_miR-141_0_1,3111,663
TWIST2_miR-141_0_2,3773,1
TWIST2_miR-200a_0_1,3111,479
TWIST2_miR-200a_0_2,3589,1
TWIST2_miR-200b_0_1,3111,458
TWIST2_miR-200b_0_2,3568,1
TWIST2_miR-200c_0_1,3111,479
TWIST2_miR-200c_0_2,3589,1
TWIST2_miR-205_0_1,3111,580
TWIST2_miR-205_0_2,3690,1
TWIST2_miR-30c_0_1,3111,990
TWIST2_miR-30c_0_2,4100,1
TWIST2_miR-34a_0_1,3111,260
TWIST2_miR-34a_0_2,3370,1
TWIST2_miR-9_0_1,3111,366
TWIST2_miR-9_0_2,3476,1
TWIST2_SNAI1_1_0,2754,1
TWIST2_SNAI1_1_2,2754,358
TWIST2_SNAI2_1_0,2844,1
TWIST2_SNAI2_1_2,2844,268
TWIST2_TCF3_0_1,3111,1
TWIST2_TCF3_0_2,3111,1
TWIST2_TGF-beta_0_1,3299,1
TWIST2_TGF-beta_0_2,3111,189
TWIST2_TWIST1_1_0,2406,1
TWIST2_TWIST1_1_2,2406,706
TWIST2_TWIST2_0_1,3112,1
TWIST2_TWIST2_0_2,3111,2
TWIST2_VIM_0_1,3111,1
TWIST2_VIM_0_2,3111,1
TWIST2_ZEB1_1_0,2897,1
TWIST2_ZEB1_1_2,2897,215
TWIST2_ZEB2_1_0,2746,1
TWIST2_ZEB2_1_2,2746,366
VIM_CDH1_0_1,3111,1
VIM_CDH1_0_2,3111,1
VIM_FOXC2_0_1,4213,1
VIM_FOXC2_0_2,3111,1103
VIM_GSC_0_1,6768,1
VIM_GSC_0_2,3111,3658
VIM_KLF8_0_1,3111,1
VIM_KLF8_0_2,3111,1
VIM_miR-101_0_1,3111,2997
VIM_miR-101_0_2,6107,1
VIM_miR-141_0_1,3111,3377
VIM_miR-141_0_2,6487,1
VIM_miR-200a_0_1,3111,2672
VIM_miR-200a_0_2,5782,1
VIM_miR-200b_0_1,3111,2356
VIM_miR-200b_0_2,5466,1
VIM_miR-200c_0_1,3111,2672
VIM_miR-200c_0_2,5782,1
VIM_miR-205_0_1,3111,2338
VIM_miR-205_0_2,5448,1
VIM_miR-30c_0_1,3111,4998
VIM_miR-30c_0_2,8108,1
VIM_miR-34a_0_1,3111,5021
VIM_miR-34a_0_2,8131,1
VIM_miR-9_0_1,3111,1236
VIM_miR-9_0_2,4346,1
VIM_SNAI1_0_1,4901,1
VIM_SNAI1_0_2,3111,1791
VIM_SNAI2_0_1,5083,1
VIM_SNAI2_0_2,3111,1973
VIM_TCF3_0_1,3111,1
VIM_TCF3_0_2,3111,1
VIM_TGF-beta_0_1,4579,1
VIM_TGF-beta_0_2,3111,1469
VIM_TWIST1_0_1,5282,1
VIM_TWIST1_0_2,3111,2172
VIM_TWIST2_0_1,6841,1
VIM_TWIST2_0_2,3111,3731
VIM_VIM_0_1,3112,1
VIM_VIM_0_2,3111,2
VIM_ZEB1_0_1,4213,1
VIM_ZEB1_0_2,3111,1103
VIM_ZEB2_0_1,4346,1
VIM_ZEB2_0_2,3111,1236
WT,3111,1
ZEB1_CDH1_2_0,3111,1
ZEB1_CDH1_2_1,3111,1
ZEB1_FOXC2_0_1,3112,1
ZEB1_FOXC2_0_2,3111,2
ZEB1_GSC_0_1,3591,1
ZEB1_GSC_0_2,3111,481
ZEB1_KLF8_0_1,3111,1
ZEB1_KLF8_0_2,3111,1
ZEB1_miR-101_0_1,3111,426
ZEB1_miR-101_0_2,3536,1
ZEB1_miR-141_2_0,2506,1
ZEB1_miR-141_2_1,2506,606
ZEB1_miR-200a_2_0,2683,1
ZEB1_miR-200a_2_1,2683,429
ZEB1_miR-200b_2_0,2728,1
ZEB1_miR-200b_2_1,2728,384
ZEB1_miR-200c_2_0,2683,1
ZEB1_miR-200c_2_1,2683,429
ZEB1_miR-205_0_1,3111,299
ZEB1_miR-205_0_2,3409,1
ZEB1_miR-30c_0_1,3111,1054
ZEB1_miR-30c_0_2,4164,1
ZEB1_miR-34a_2_0,2086,1
ZEB1_miR-34a_2_1,2086,1026
ZEB1_miR-9_0_1,3111,298
ZEB1_miR-9_0_2,3408,1
ZEB1_SNAI1_0_1,3455,1
ZEB1_SNAI1_0_2,3111,345
ZEB1_SNAI2_0_1,3523,1
ZEB1_SNAI2_0_2,3111,413
ZEB1_TCF3_0_1,3111,1
ZEB1_TCF3_0_2,3111,1
ZEB1_TGF-beta_0_1,3418,1
ZEB1_TGF-beta_0_2,3111,308
ZEB1_TWIST1_0_1,3524,1
ZEB1_TWIST1_0_2,3111,414
ZEB1_TWIST2_0_1,3794,1
ZEB1_TWIST2_0_2,3111,684
ZEB1_VIM_1_0,3111,1
ZEB1_VIM_1_2,3111,1
ZEB1_ZEB1_1_0,3110,1
ZEB1_ZEB1_1_2,3110,2
ZEB1_ZEB2_0_1,3408,1
ZEB1_ZEB2_0_2,3111,298
ZEB2_CDH1_2_0,3111,1
ZEB2_CDH1_2_1,3111,1
ZEB2_FOXC2_0_1,3465,1
ZEB2_FOXC2_0_2,3111,355
ZEB2_GSC_0_1,4157,1
ZEB2_GSC_0_2,3111,1047
ZEB2_KLF8_0_1,3111,1
ZEB2_KLF8_0_2,3111,1
ZEB2_miR-101_0_1,3111,602
ZEB2_miR-101_0_2,3712,1
ZEB2_miR-141_0_1,3111,919
ZEB2_miR-141_0_2,4029,1
ZEB2_miR-200a_2_0,2193,1
ZEB2_miR-200a_2_1,2193,919
ZEB2_miR-200b_2_0,2386,1
ZEB2_miR-200b_2_1,2386,726
ZEB2_miR-200c_2_0,2193,1
ZEB2_miR-200c_2_1,2193,919
ZEB2_miR-205_0_1,3111,356
ZEB2_miR-205_0_2,3466,1
ZEB2_miR-30c_0_1,3111,1099
ZEB2_miR-30c_0_2,4209,1
ZEB2_miR-34a_0_1,3111,1451
ZEB2_miR-34a_0_2,4561,1
ZEB2_miR-9_0_1,3111,2
ZEB2_miR-9_0_2,3112,1
ZEB2_SNAI1_0_1,3652,1
ZEB2_SNAI1_0_2,3111,542
ZEB2_SNAI2_0_1,3667,1
ZEB2_SNAI2_0_2,3111,557
ZEB2_TCF3_0_1,3111,1
ZEB2_TCF3_0_2,3111,1
ZEB2_TGF-beta_0_1,3851,1
ZEB2_TGF-beta_0_2,3111,741
ZEB2_TWIST1_0_1,3825,1
ZEB2_TWIST1_0_2,3111,715
ZEB2_TWIST2_0_1,4079,1
ZEB2_TWIST2_0_2,3111,969
ZEB2_VIM_1_0,3111,1
ZEB2_VIM_1_2,3111,1
ZEB2_ZEB1_0_1,3465,1
ZEB2_ZEB1_0_2,3111,355
ZEB2_ZEB2_1_0,3110,1
ZEB2_ZEB2_1_2,3110,2
