name,pos_cycle,Total Negative cycles,Frustration Boolean,plast_2,JSD,no signal FrusB,Frustration RACIPE,no signal FrusR
10051749,4,9,0.25,0.2504,0.957491096,0.275862069,0.532997738,0.538909421
568341001,7,6,0.17783125,0.6232,0.980861569,0.163127586,0.525480889,0.510611154
1343931432,11,2,0.15445625,0.6647,0.784523967,0.14307931,0.475616394,0.456418619
622970886,8,5,0.204,0.4815,0.932080355,0.19917931,0.511080311,0.50850738
1082805345,6,7,0.268736309,0.3332,0.902628547,0.275862069,0.504066544,0.515086857
1115954322,6,7,0.269353364,0.2347,0.97400625,0.275862069,0.52396691,0.530975134
1431699496,8,5,0.199759375,0.5421,0.978734407,0.200493103,0.46557487,0.473193437
190850090,6,7,0.2285,0.4408,0.958951075,0.239382759,0.499280098,0.49426253
77431301,8,5,0.19901875,0.5089,0.974538943,0.199658621,0.506746865,0.505500489
413990996,6,7,0.273541881,0.2757,0.924453506,0.275862069,0.521758971,0.524521698
33590202,9,4,0.200071875,0.7243,0.99048088,0.180772414,0.477881441,0.472561598
336694369,8,5,0.20820246,0.6012,0.856540896,0.206896552,0.515416111,0.501282604
2205435008,9,4,0.183946875,0.4435,0.97249424,0.162241379,0.480964622,0.479775698
508364801,6,7,0.284388746,0.3358,0.942991053,0.289323996,0.534656679,0.529657092
513957952,4,9,0.21875,0.226,0.947501615,0.24137931,0.504795613,0.512675642
1619592726,7,6,0.216042904,0.7069,0.948210812,0.213944226,0.555460589,0.543622574
302013765,7,6,0.248740625,0.3136,0.91412759,0.256572414,0.526698053,0.534130954
302175396,6,7,0.261694253,0.2225,0.945023737,0.275862069,0.512485347,0.516485326
37094453,7,6,0.23516875,0.4608,0.918514083,0.231624138,0.49940122,0.511463747
427925574,7,6,0.18425,0.4463,0.857613285,0.18032069,0.547966084,0.53968507
2628782145,6,7,0.27453125,0.3539,0.946240003,0.284227586,0.519569504,0.513078326
1233129944,5,8,0.2519375,0.4179,0.947235588,0.254989655,0.503728509,0.506775011
8764944,6,7,0.268579264,0.3783,0.974141522,0.275862069,0.512736694,0.503216323
881086576,6,7,0.239265625,0.3743,0.964991054,0.232231034,0.522888233,0.522349342
721622276,8,5,0.22016875,0.3494,0.793622079,0.226372414,0.519437569,0.532841149
155756689,6,7,0.251797055,0.2166,0.974117485,0.260753662,0.526689141,0.535457615
156440128,7,6,0.230375,0.3056,0.945836093,0.220903448,0.50397475,0.508628266
1069563936,5,8,0.302330552,0.3016,0.964177841,0.310344828,0.522450367,0.514517605
587282768,7,6,0.226450838,0.4356,0.858528379,0.24137931,0.520255265,0.524853684
587467309,8,5,0.2137625,0.5194,0.980759034,0.21852069,0.492442545,0.488252282
1150432336,5,8,0.289232137,0.3002,0.959053433,0.310344828,0.512218216,0.512926351
138093664,6,7,0.276814578,0.2114,0.758565183,0.276725553,0.514956591,0.518035718
545441232,7,6,0.242511714,0.4558,0.958694059,0.24137931,0.541618044,0.528992471
68815761,6,7,0.24783426,0.3572,0.977069335,0.242112027,0.482616724,0.490893966
688262158,13,0,0.118853125,0.8498,0.947148124,0.091537931,0.437810156,0.448602241
940900997,6,7,0.245580025,0.3189,0.942086975,0.24137931,0.516897421,0.51771593
1086598217,6,7,0.2309875,0.4779,0.968466397,0.229258621,0.498514307,0.493260066
1086866104,7,6,0.254768702,0.5187,0.977122275,0.251013024,0.485591386,0.490793295
604332090,9,4,0.205371875,0.6486,0.971577403,0.191817241,0.469921992,0.47857358
605690401,5,8,0.23947055,0.2813,0.967010855,0.234703783,0.531579947,0.521841059
830478425,7,6,0.251925,0.4472,0.909821486,0.249258621,0.491601145,0.493285936
1485440098,6,7,0.278568229,0.3419,0.818062116,0.284512025,0.536192347,0.52759305
751045144,7,6,0.2346,0.4361,0.95906144,0.235689655,0.454804384,0.451229462
7510596,7,6,0.24428125,0.3585,0.966395293,0.248172414,0.487608656,0.491799019
1283719864,8,5,0.2320875,0.5731,0.968699274,0.227755172,0.459755279,0.454059397
119211648,7,6,0.256475,0.3714,0.964637303,0.249534483,0.512321209,0.502889273
1141245896,9,4,0.182496875,0.7387,0.987826546,0.179534483,0.488778403,0.484514672
1611208205,11,2,0.12774375,0.792,0.949691543,0.107875862,0.483128968,0.462271338
1611738150,9,4,0.181562617,0.6154,0.813414151,0.179711936,0.524083253,0.519728737
672088464,8,5,0.133123277,0.6786,0.970499565,0.14689465,0.505940781,0.507496553
21041625,5,8,0.252934375,0.3883,0.950140638,0.246889655,0.477463377,0.477618191
271068836,5,8,0.305644133,0.1575,0.985291746,0.310344828,0.519846245,0.518446905
174328327,8,5,0.230490625,0.5096,0.97145328,0.221075862,0.516204887,0.531143398
141628001,6,7,0.228043432,0.4827,0.928179238,0.22966373,0.507406155,0.521231701
1419804702,8,5,0.2183625,0.5657,0.950733568,0.214031034,0.483117096,0.468759039
1077150841,8,5,0.21194375,0.6026,0.950685693,0.205658621,0.461625244,0.455672124
1099358213,6,7,0.212890625,0.4111,0.969012845,0.224686207,0.512159438,0.510068377
1101042435,7,6,0.230378125,0.3107,0.964601788,0.221589655,0.504088671,0.508206706
809580720,8,5,0.235240625,0.4092,0.969438148,0.24137931,0.515821734,0.516915218
555352298,8,5,0.164734375,0.4203,0.956617579,0.172413793,0.517290432,0.518383101
705759585,8,5,0.198165172,0.5424,0.478468548,0.2046394,0.506276468,0.507274402
573868051,5,8,0.293586572,0.235,0.895426172,0.310344828,0.531841596,0.523361745
57427971,7,6,0.23443125,0.4185,0.96356783,0.247037931,0.512099671,0.51419407
1351754822,6,7,0.213453125,0.3487,0.931147286,0.225782759,0.5414933,0.542138381
3089125600,4,9,0.303091471,0.2057,0.92790212,0.310344828,0.502680996,0.512569024
394945536,8,5,0.216696875,0.3917,0.957962163,0.213613793,0.494113183,0.498212752
2835746432,6,7,0.206803125,0.4508,0.977929293,0.195431034,0.502755983,0.515390758
455741536,4,9,0.303191489,0.1923,0.829979281,0.310344828,0.510387656,0.519380469
46702681,5,8,0.269653125,0.3632,0.940072754,0.285793103,0.469108392,0.458969339
103290468,4,9,0.255771735,0.2365,0.969957401,0.275862069,0.521773315,0.522002864
353484952,8,5,0.178821875,0.5183,0.95121644,0.187196552,0.496214938,0.49195728
864551189,5,8,0.28125,0.2808,0.895671492,0.275862069,0.532400185,0.525754377
86544834,8,5,0.20843125,0.4198,0.968832271,0.204241379,0.521166131,0.523484878
238430216,8,5,0.214396875,0.6191,0.953061366,0.19947931,0.528364015,0.533572926
538527648,8,5,0.205853077,0.6263,0.943341108,0.206408396,0.542717597,0.52828569
540021699,7,6,0.2448625,0.3645,0.945292239,0.248396552,0.545345563,0.539629784
420585498,9,4,0.19895,0.582,0.735657703,0.194751724,0.5069088,0.494857277
421924962,8,5,0.179298471,0.4411,0.923421095,0.166636222,0.544727812,0.562875489
486941762,7,6,0.20805625,0.5095,0.965986145,0.194075862,0.530769029,0.53623562
488674049,5,8,0.2835125,0.2622,0.961759396,0.285431034,0.523045162,0.522874587
1377325574,7,6,0.184346875,0.4669,0.931225097,0.180248276,0.488423309,0.489848971
1531445261,8,5,0.236803125,0.5598,0.903940465,0.226796552,0.494666884,0.505416628
154155600,6,7,0.264298849,0.3444,0.959471927,0.275862069,0.503516259,0.513597069
1812231232,9,4,0.18129375,0.5492,0.976939287,0.175931034,0.487973593,0.502957083
274764483,8,5,0.2146375,0.4366,0.976022197,0.221982759,0.521951804,0.511254339
321659907,5,8,0.251321875,0.2608,0.944645471,0.250555172,0.537030278,0.532348209
2694925318,9,4,0.2221,0.4838,0.879357816,0.212275862,0.497347336,0.483901779
1410356770,5,8,0.251611456,0.3474,0.950682059,0.246601242,0.514808548,0.503420458
156829976,7,6,0.245984375,0.4197,0.896866593,0.254293103,0.498727014,0.501041687
551420296,9,4,0.1893875,0.6759,0.965500658,0.175582759,0.471000252,0.472695178
554441290,7,6,0.201275,0.5311,0.967648181,0.191817241,0.48838513,0.49710449
911737100,7,6,0.286173436,0.4853,0.916028038,0.285327038,0.494081999,0.49166585
912795652,8,5,0.23048125,0.4662,0.970587116,0.227155172,0.552917031,0.548006632
615481856,9,4,0.197009375,0.6045,0.975844886,0.182748276,0.51277725,0.515757588
592775233,6,7,0.24199375,0.3287,0.949417483,0.248958621,0.545114127,0.549524272
76616306,9,4,0.191875,0.5478,0.962452588,0.195351724,0.514351399,0.528352604
768352288,4,9,0.21875,0.1967,0.967552857,0.24137931,0.491869989,0.492771225
1110115744,8,5,0.203910615,0.3513,0.950188491,0.206896552,0.5123516,0.513611282
1111507063,7,6,0.2316,0.442,0.961877825,0.2316,0.507941806,0.509115309
679508049,8,5,0.210805872,0.6261,0.889159354,0.206896552,0.511966395,0.510055738
1082198695,7,6,0.238606557,0.462,0.978863642,0.24137931,0.492168437,0.506638574
638698499,7,6,0.1732,0.5667,0.837033305,0.178775862,0.517593641,0.522908586
1614913889,4,9,0.25,0.1859,0.941000002,0.275862069,0.523344645,0.522430757
974656260,7,6,0.2786375,0.3126,0.903627218,0.291251724,0.524304313,0.522117434
975709760,7,6,0.2309875,0.3479,0.959078751,0.231924138,0.498550751,0.489173719
1342712598,5,8,0.256966603,0.2877,0.954296265,0.275862069,0.501832727,0.498836518
692912736,6,7,0.259835154,0.3,0.966549814,0.267129785,0.493893895,0.507813855
1124278924,6,7,0.2373625,0.4796,0.957696565,0.239224138,0.49797348,0.496459061
381732873,10,3,0.162609375,0.7497,0.985028707,0.154675862,0.48123215,0.48239772
1654916233,10,3,0.17305625,0.6348,0.981183384,0.153655172,0.540998958,0.531177488
1074573398,6,7,0.247037083,0.3503,0.948559241,0.258580819,0.507587039,0.499029429
115589128,8,5,0.219659375,0.5935,0.96350975,0.218565517,0.467080387,0.46073312
1241581356,9,4,0.222559375,0.4968,0.912485418,0.212355172,0.557707312,0.563505541
84808386,8,5,0.22813125,0.4212,0.967645103,0.225748276,0.538159066,0.533150404
1143753256,6,7,0.21875,0.3794,0.979035098,0.24137931,0.486802325,0.484467838
1144259637,6,7,0.24160625,0.3609,0.955699659,0.24892069,0.512835673,0.513837334
1092813357,7,6,0.255309375,0.3858,0.948521207,0.250596552,0.485091261,0.486247612
711008774,10,3,0.1778375,0.6769,0.960251927,0.161341379,0.487027772,0.50174448
1361154130,7,6,0.211199391,0.3241,0.804155024,0.201597286,0.503523025,0.501406311
436210899,7,6,0.241339423,0.4421,0.945615501,0.237940293,0.528459009,0.534106182
104097860,7,6,0.2488,0.2965,0.97060526,0.255717241,0.519332507,0.525448429
345057364,9,4,0.179263657,0.5606,0.948106733,0.18875216,0.534088932,0.532578112
27836833,6,7,0.236963983,0.3673,0.975656573,0.250251308,0.501133032,0.502815137
2139095556,8,5,0.203903125,0.5835,0.979038438,0.198865517,0.539405833,0.529759691
302533961,8,5,0.24873125,0.5586,0.869839651,0.234010345,0.455270863,0.454228812
424151602,8,5,0.20420625,0.5216,0.97855494,0.199475862,0.507427049,0.50503721
417336339,8,5,0.206476005,0.6202,0.965255985,0.206850124,0.550890454,0.540239314
313591425,7,6,0.226628125,0.385,0.955457706,0.209944828,0.523028264,0.527017137
726663251,9,4,0.188350905,0.4999,0.892799426,0.186337431,0.494233451,0.512306039
537007710,7,6,0.207175,0.3586,0.950481556,0.223162069,0.498016393,0.488696457
580970756,7,6,0.245365625,0.3053,0.949539581,0.25502069,0.541467448,0.55446591
814776875,8,5,0.205209375,0.6105,0.97005004,0.210627586,0.495615368,0.50868607
816369824,5,8,0.288743911,0.1675,0.966184267,0.310344828,0.505326302,0.511145575
6458200,8,5,0.16441875,0.4432,0.979496735,0.172413793,0.448965339,0.452935181
805881099,6,7,0.162065625,0.5266,0.875669161,0.160306897,0.463002283,0.470737115
806366851,6,7,0.234,0.3315,0.968725145,0.24137931,0.548238165,0.557928972
1495355440,8,5,0.223215625,0.4046,0.759262705,0.221972414,0.523586329,0.521398424
1511136768,5,8,0.256671875,0.3139,0.916795994,0.259137931,0.527074747,0.533585765
1317143608,10,3,0.17656875,0.6955,0.970736411,0.158134483,0.440862634,0.434264502
619184777,9,4,0.206796875,0.6324,0.960348119,0.186113793,0.534086746,0.522309457
741212689,7,6,0.230588942,0.4522,0.968772432,0.24137931,0.522838038,0.526110008
1125466704,6,7,0.273753369,0.3541,0.954789292,0.275862069,0.514147794,0.515846345
1129319186,5,8,0.271334706,0.2327,0.974061183,0.275862069,0.518559559,0.51268707
872517137,5,8,0.193294353,0.4509,0.960852678,0.213290321,0.500554792,0.513981531
1223758880,7,6,0.186714567,0.4191,0.930395375,0.202691337,0.516737991,0.528913625
88900133,5,8,0.271796578,0.2357,0.975183766,0.275862069,0.524488144,0.519280346
474007720,7,6,0.24991875,0.4267,0.973888423,0.248055172,0.467916669,0.453999726
428884252,8,5,0.221240625,0.505,0.835381782,0.218113793,0.498064163,0.495126108
1392519282,9,4,0.167359375,0.54,0.930458277,0.174606897,0.521820662,0.528815114
193200307,7,6,0.2347375,0.4022,0.966363716,0.235455172,0.523475564,0.526559661
141152416,6,7,0.21875,0.2678,0.94374343,0.24137931,0.49147784,0.496915601
141572172,9,4,0.196428125,0.7048,0.938289826,0.184882759,0.484486297,0.486125431
1107727296,6,7,0.235371875,0.4306,0.975993583,0.22432069,0.516320815,0.527646047
1108413140,7,6,0.227285852,0.4584,0.95456488,0.236022701,0.499577571,0.498350244
1447051533,7,6,0.254635216,0.4969,0.962187087,0.251231527,0.455910471,0.454362995
108056706,6,7,0.200165625,0.3857,0.968893088,0.207582759,0.520064289,0.519229295
1201737216,5,8,0.222009375,0.3776,0.962113759,0.222975862,0.53203198,0.52457935
1209418568,8,5,0.239284375,0.5433,0.944117994,0.224758621,0.52488797,0.526677117
540291171,6,7,0.264779384,0.2943,0.934549088,0.275862069,0.515591024,0.529793218
540575267,7,6,0.242841925,0.4328,0.940145469,0.24137931,0.535173368,0.520851315
170426909,8,5,0.20413125,0.5339,0.91514805,0.200210345,0.478377359,0.473300869
38806926,7,6,0.2805875,0.5103,0.972602674,0.267093103,0.486337865,0.481222265
38854731,8,5,0.2263125,0.5888,0.95236992,0.2247,0.461107533,0.451691137
117640776,9,4,0.172521875,0.6271,0.972761063,0.168631034,0.521752629,0.514810019
117711749,6,7,0.23274375,0.3849,0.967809397,0.241834483,0.524147009,0.535737931
1251266561,6,7,0.279784375,0.2949,0.908698584,0.298651724,0.521996713,0.528900357
134679340,7,6,0.246625,0.4636,0.969710828,0.254755172,0.50717482,0.505146381
591418412,7,6,0.253046875,0.4177,0.950108864,0.248344828,0.486098621,0.49566655
756072984,9,4,0.177790625,0.6996,0.974708051,0.183151724,0.480477155,0.476062076
75745361,6,7,0.243973764,0.3289,0.934955151,0.237205322,0.509063493,0.520772659
570998906,12,1,0.148721875,0.8004,0.84620661,0.124486207,0.486498678,0.487115469
571631700,6,7,0.266494456,0.2474,0.856049666,0.284642659,0.51360112,0.525449321
1074846113,8,5,0.209897814,0.4696,0.947957443,0.20229448,0.478969876,0.487558361
1075583664,5,8,0.2865875,0.3191,0.976067417,0.283506897,0.516341642,0.514917589
1153831520,4,9,0.265203713,0.2777,0.961408556,0.275862069,0.507670335,0.506243848
159458977,5,8,0.230685921,0.3124,0.960523863,0.24137931,0.520548258,0.530808589
159533158,4,9,0.289657283,0.3227,0.897779554,0.310344828,0.539149329,0.543827317
162170432,7,6,0.246471875,0.3949,0.963002447,0.255148276,0.53538199,0.539381617
268705386,6,7,0.198415625,0.4017,0.978166162,0.205558621,0.47522714,0.477081129
1481179779,7,6,0.249821875,0.3912,0.923720397,0.248441379,0.540041435,0.532643897
958411200,7,6,0.256709375,0.4166,0.950913056,0.247675862,0.502252538,0.513673867
96211472,4,9,0.299660583,0.181,0.969389402,0.310344828,0.514535203,0.510609819
329318808,8,5,0.204825,0.5514,0.948019857,0.201,0.468853795,0.478232292
1778520103,6,7,0.280576196,0.2604,0.816205151,0.284311648,0.506464537,0.511316706
545890664,5,8,0.282678125,0.3521,0.847494101,0.285348276,0.49150575,0.48649942
3104048004,9,4,0.18893125,0.6339,0.9761713,0.177555172,0.531386954,0.518580051
2990048000,7,6,0.2487375,0.3698,0.921062849,0.260237931,0.510813399,0.510267745
2252348705,4,9,0.304576832,0.1968,0.957741073,0.310344828,0.504745145,0.503563169
2047115824,6,7,0.31158908,0.3963,0.948171741,0.314552969,0.497105146,0.506262807
92609576,5,8,0.25563125,0.3649,0.966402705,0.256755172,0.444998251,0.43218134
608222218,10,3,0.146959375,0.7137,0.979557933,0.138186207,0.4713266,0.464327295
675635394,6,7,0.251759375,0.2428,0.951156573,0.24137931,0.506832986,0.511683027
1615742216,11,2,0.13723125,0.6953,0.989945315,0.130903448,0.49781561,0.496074442
1615856442,8,5,0.22376875,0.6437,0.96641672,0.218137931,0.478966873,0.465322152
1111909412,5,8,0.23798182,0.3109,0.962026295,0.24137931,0.517217194,0.522391418
142752104,6,7,0.265090005,0.3707,0.920040441,0.275862069,0.477821146,0.476194676
554648624,10,3,0.18129375,0.631,0.961326108,0.162703448,0.547075954,0.569719546
1120160840,8,5,0.217471875,0.53,0.970070015,0.219731034,0.449940967,0.452023399
1083363664,4,9,0.302889069,0.1992,0.924343312,0.310344828,0.5323981,0.537823619
1564672257,7,6,0.25640625,0.3277,0.945618732,0.251655172,0.52168745,0.520614495
1952979072,6,7,0.250740625,0.3218,0.962298157,0.24137931,0.53355697,0.540713121
559952405,7,6,0.243210488,0.5083,0.985824556,0.24137931,0.545360805,0.531575935
813175169,7,6,0.29073125,0.3948,0.958662893,0.290972414,0.522818816,0.533643144
639730442,8,5,0.241171875,0.6094,0.934360089,0.225503448,0.494737378,0.499913782
773341732,7,6,0.204336102,0.5227,0.961265397,0.215586365,0.500457956,0.503824996
7735892,7,6,0.233590099,0.5053,0.977285901,0.237847782,0.517505745,0.5180401
84214505,6,7,0.23726875,0.3365,0.968711498,0.221686207,0.481318338,0.470617815
1233686752,4,9,0.25,0.2573,0.957826593,0.275862069,0.542913287,0.54973951
1237484041,7,6,0.258994837,0.5024,0.951485698,0.250959709,0.479420562,0.478947006
277023141,7,6,0.221397046,0.448,0.97427924,0.221518506,0.530968506,0.518170387
68039430,8,5,0.21125625,0.5009,0.970580592,0.208348276,0.527318519,0.517714235
68391592,4,9,0.255028125,0.3021,0.964180294,0.275862069,0.460158094,0.45900675
2701136279,6,7,0.28219468,0.3389,0.954401802,0.286216626,0.508911711,0.505631233
404127914,8,5,0.204203125,0.5604,0.934569073,0.198731034,0.511008449,0.514271382
119874128,5,8,0.25,0.1651,0.97419032,0.275862069,0.523841473,0.527260903
113267368,4,9,0.2878625,0.2885,0.948634035,0.310344828,0.482644979,0.478273581
696264199,7,6,0.203565625,0.4963,0.966140656,0.204334483,0.544459277,0.53370896
696281378,5,8,0.21875,0.2927,0.907413379,0.24137931,0.535327111,0.526403272
109064366,9,4,0.19625625,0.5099,0.983108914,0.189234483,0.49591,0.482724674
1092693509,8,5,0.243375,0.3995,0.945537115,0.238082759,0.481471786,0.487844491
1372586440,7,6,0.19029375,0.5651,0.967489402,0.170651724,0.47424715,0.468148317
351404562,7,6,0.220228596,0.4385,0.980396526,0.237119142,0.52450995,0.512576585
671788066,6,7,0.197956382,0.3935,0.853163104,0.206896552,0.529153418,0.527015
671846449,8,5,0.220609375,0.4059,0.754513712,0.222055172,0.543240061,0.535704046
430965648,7,6,0.244248013,0.4444,0.969218579,0.241246001,0.53261475,0.534564272
43155613,6,7,0.260344329,0.3505,0.94409206,0.245450192,0.486584839,0.484370707
288420128,6,7,0.240989184,0.2938,0.924436659,0.260944047,0.513359443,0.501377124
469922314,10,3,0.175196875,0.6544,0.974463805,0.1574,0.558643586,0.564004179
47384136,7,6,0.299233995,0.5826,0.957326192,0.297512661,0.478117982,0.474019267
415238755,5,8,0.2469461,0.3921,0.977318746,0.246310756,0.540364715,0.53040413
379879452,7,6,0.251703125,0.399,0.958198589,0.254286207,0.482607338,0.470597501
380901378,6,7,0.235409375,0.3022,0.952288755,0.225227586,0.518117693,0.510280836
595939364,4,9,0.332503903,0.2456,0.951856361,0.344827586,0.518212923,0.518541717
148774980,8,5,0.220253125,0.3981,0.968266642,0.222151724,0.540855289,0.536582787
268607121,4,9,0.25,0.2036,0.970231066,0.275862069,0.506887507,0.499689985
1343030833,8,5,0.210046875,0.5295,0.973976167,0.207496552,0.517509002,0.520412518
1343363354,5,8,0.23648125,0.3183,0.813747864,0.2499,0.509211777,0.5022042
50382185,7,6,0.23510625,0.4613,0.880093386,0.234231034,0.471141241,0.459089298
1711734952,7,6,0.254721875,0.4713,0.969709471,0.250051724,0.474992173,0.459916653
692097107,8,5,0.180148446,0.4554,0.941894894,0.167569452,0.500168437,0.497362184
692715907,7,6,0.234990625,0.3863,0.942524663,0.235941379,0.527877615,0.528531742
741605913,7,6,0.25064375,0.4086,0.947128393,0.254265517,0.482975288,0.48270056
86680256,6,7,0.2786375,0.2166,0.95985974,0.298089655,0.502047422,0.50447092
872498530,7,6,0.205326378,0.452,0.884369408,0.216018905,0.474926337,0.485981088
