"plast_2","JSD","pos_cycle","network","logJSD","JSD_tag"
0.7069,0.948310812,7,"TGFb",-0.0530729697022157,-1
0.3136,0.91422759,7,"TGFb",-0.0896757341480638,-1
0.2225,0.945123737,6,"TGFb",-0.0564394214357691,-1
0.4608,0.918614083,7,"TGFb",-0.0848891762695771,-1
0.4463,0.857713285,7,"TGFb",-0.153485402006964,-1
0.3539,0.946340003,6,"TGFb",-0.0551533632979203,-1
0.4179,0.947335588,5,"TGFb",-0.0541018789819585,-1
0.3783,0.974241522,6,"TGFb",-0.0260960368797037,-1
0.3743,0.965091054,6,"TGFb",-0.0355328256177596,-1
0.3494,0.793722079,8,"TGFb",-0.23102190545692,-1
0.2166,0.974217485,6,"TGFb",-0.0261207097108127,-1
0.3056,0.945936093,7,"TGFb",-0.0555802671804859,-1
0.3016,0.964277841,5,"TGFb",-0.0363758090930966,-1
0.4356,0.858628379,7,"TGFb",-0.152419071094065,-1
0.5194,0.980859034,8,"TGFb",-0.0193265259704046,-1
0.3002,0.959153433,5,"TGFb",-0.0417042241954361,-1
0.2114,0.758665183,6,"TGFb",-0.276194728029839,-1
0.4558,0.958794059,7,"TGFb",-0.0420789727281302,-1
0.3572,0.977169335,6,"TGFb",-0.0230953205657551,-1
0.8498,0.947248124,13,"TGFb",-0.0541942095551689,-1
0.3189,0.942186975,6,"TGFb",-0.0595515368406176,-1
0.4779,0.968566397,6,"TGFb",-0.0319382419542604,-1
0.5187,0.977222275,7,"TGFb",-0.0230411451387403,-1
0.6486,0.971677403,9,"TGFb",-0.0287314195270413,-1
0.2813,0.967110855,5,"TGFb",-0.0334421520434398,-1
0.4472,0.909921486,7,"TGFb",-0.0943969623143779,-1
0.3419,0.818162116,6,"TGFb",-0.200694776196534,-1
0.4361,0.95916144,7,"TGFb",-0.0416958762436866,-1
0.3585,0.966495293,7,"TGFb",-0.0340788504956365,-1
0.5731,0.968799274,8,"TGFb",-0.0316978361242125,-1
0.3714,0.964737303,7,"TGFb",-0.0358994395735335,-1
0.7387,0.987926546,9,"TGFb",-0.0121469301519277,-1
0.792,0.949791543,11,"TGFb",-0.0515127468865414,-1
0.6154,0.813514151,9,"TGFb",-0.206391957268439,-1
0.6786,0.970599565,8,"TGFb",-0.0298412901875074,-1
0.3883,0.950240638,5,"TGFb",-0.0510400233054842,-1
0.1575,0.985391746,5,"TGFb",-0.0147160052012465,-1
0.5096,0.97155328,8,"TGFb",-0.028859168642218,-1
0.4827,0.928279238,6,"TGFb",-0.0744226884409285,-1
0.5657,0.950833568,8,"TGFb",-0.0504162391129948,-1
0.6026,0.950785693,8,"TGFb",-0.0504665909378758,-1
0.4111,0.969112845,6,"TGFb",-0.0313742187633815,-1
0.3107,0.964701788,7,"TGFb",-0.0359362533814113,-1
0.4092,0.969538148,8,"TGFb",-0.030935456955961,-1
0.4203,0.956717579,8,"TGFb",-0.0442470418457334,-1
0.5424,0.478568548,8,"TGFb",-0.736955822340931,-1
0.235,0.895526172,5,"TGFb",-0.110343831777792,-1
0.4185,0.96366783,7,"TGFb",-0.037008618439887,-1
0.3487,0.931247286,6,"TGFb",-0.0712304236550307,-1
0.2057,0.92800212,4,"TGFb",-0.0747212617157872,-1
0.3917,0.958062163,8,"TGFb",-0.0428426148074547,-1
0.4508,0.978029293,6,"TGFb",-0.0222156574531299,-1
0.1923,0.830079281,4,"TGFb",-0.186234063476061,-1
0.3632,0.940172754,5,"TGFb",-0.0616916397526554,-1
0.2365,0.970057401,4,"TGFb",-0.0304000329468962,-1
0.5183,0.95131644,8,"TGFb",-0.0499085273044184,-1
0.2808,0.895771492,5,"TGFb",-0.110069929783206,-1
0.4198,0.968932271,8,"TGFb",-0.0315605653030277,-1
0.6191,0.953161366,8,"TGFb",-0.0479710654224214,-1
0.6263,0.943441108,8,"TGFb",-0.0582213347756054,-1
0.3645,0.945392239,7,"TGFb",-0.056155369880306,-1
0.582,0.735757703,9,"TGFb",-0.306854422334506,-1
0.4411,0.923521095,8,"TGFb",-0.0795616371565154,-1
0.5095,0.966086145,7,"TGFb",-0.0345022717270195,-1
0.2622,0.961859396,5,"TGFb",-0.0388869970027105,-1
0.4669,0.931325097,7,"TGFb",-0.0711468714658589,-1
0.5598,0.904040465,8,"TGFb",-0.100881157423615,-1
0.3444,0.959571927,6,"TGFb",-0.0412680033424046,-1
0.5492,0.977039287,9,"TGFb",-0.0232284158747492,-1
0.4366,0.976122197,8,"TGFb",-0.024167498561879,-1
0.2608,0.944745471,5,"TGFb",-0.0568397306248391,-1
0.4838,0.879457816,9,"TGFb",-0.128449679570506,-1
0.3474,0.950782059,5,"TGFb",-0.0504704130472865,-1
0.4197,0.896966593,7,"TGFb",-0.10873666064921,-1
0.6759,0.965600658,9,"TGFb",-0.0350049277574568,-1
0.5311,0.967748181,7,"TGFb",-0.0327833691438159,-1
0.4853,0.916128038,7,"TGFb",-0.087599144600265,-1
0.4662,0.970687116,8,"TGFb",-0.0297510912478904,-1
0.6045,0.975944886,9,"TGFb",-0.0243491634257885,-1
0.3287,0.949517483,6,"TGFb",-0.0518013360504431,-1
0.5478,0.962552588,9,"TGFb",-0.038166577429621,-1
0.1967,0.967652857,4,"TGFb",-0.0328818748263132,-1
0.3513,0.950288491,8,"TGFb",-0.0509896657505486,-1
0.442,0.961977825,7,"TGFb",-0.0387638795176584,-1
0.6261,0.889259354,8,"TGFb",-0.117366349232231,-1
0.462,0.978963642,7,"TGFb",-0.0212607750370675,-1
0.5667,0.837133305,7,"TGFb",-0.177771955941048,-1
0.1859,0.941100002,4,"TGFb",-0.0607058729922222,-1
0.3126,0.903727218,7,"TGFb",-0.101227714125652,-1
0.3479,0.959178751,7,"TGFb",-0.0416778283499067,-1
0.2877,0.954396265,5,"TGFb",-0.0466763216595669,-1
0.3,0.966649814,6,"TGFb",-0.0339189856207552,-1
0.4796,0.957796565,6,"TGFb",-0.0431198774237633,-1
0.7497,0.985128707,10,"TGFb",-0.0149829793411616,-1
0.6348,0.981283384,10,"TGFb",-0.0188939885534229,-1
0.3503,0.948659241,6,"TGFb",-0.0527056165082449,-1
0.5935,0.96360975,8,"TGFb",-0.0370688899862592,-1
0.4968,0.912585418,9,"TGFb",-0.0914735891393944,-1
0.4212,0.967745103,8,"TGFb",-0.0327865497283475,-1
0.3794,0.979135098,6,"TGFb",-0.0210856500579888,-1
0.3609,0.955799659,6,"TGFb",-0.0452069496073415,-1
0.3858,0.948621207,7,"TGFb",-0.0527457096848179,-1
0.6769,0.960351927,10,"TGFb",-0.040455471073181,-1
0.3241,0.804255024,7,"TGFb",-0.217838866068711,-1
0.4421,0.945715501,7,"TGFb",-0.0558134940619049,-1
0.2965,0.97070526,7,"TGFb",-0.0297323995086781,-1
0.5606,0.948206733,9,"TGFb",-0.0531827277167185,-1
0.3673,0.975756573,6,"TGFb",-0.0245421365874532,-1
0.5835,0.979138438,8,"TGFb",-0.0210822388899997,-1
0.5586,0.869939651,8,"TGFb",-0.139331436406153,-1
0.5216,0.97865494,8,"TGFb",-0.0215761602764571,-1
0.6202,0.965355985,8,"TGFb",-0.0352583492956321,-1
0.385,0.955557706,7,"TGFb",-0.0454601236141733,-1
0.4999,0.892899426,9,"TGFb",-0.113281329308316,-1
0.3586,0.950581556,7,"TGFb",-0.0506813174731012,-1
0.3053,0.949639581,7,"TGFb",-0.0516727547945978,-1
0.6105,0.97015004,8,"TGFb",-0.030304539034119,-1
0.1675,0.966284267,5,"TGFb",-0.0342972158024784,-1
0.4432,0.979596735,8,"TGFb",-0.0206142869027372,-1
0.5266,0.875769161,6,"TGFb",-0.132652737612064,-1
0.3315,0.968825145,6,"TGFb",-0.0316711322906441,-1
0.4046,0.759362705,8,"TGFb",-0.275275743530801,-1
0.3139,0.916895994,5,"TGFb",-0.0867612330055177,-1
0.6955,0.970836411,10,"TGFb",-0.0295972996525603,-1
0.6324,0.960448119,9,"TGFb",-0.0403553128081073,-1
0.4522,0.968872432,7,"TGFb",-0.0316223248806843,-1
0.3541,0.954889292,6,"TGFb",-0.0461598698285133,-1
0.2327,0.974161183,5,"TGFb",-0.0261785034045544,-1
0.4509,0.960952678,5,"TGFb",-0.0398301136800694,-1
0.4191,0.930495375,7,"TGFb",-0.0720381733581811,-1
0.2357,0.975283766,5,"TGFb",-0.0250268082775298,-1
0.4267,0.973988423,7,"TGFb",-0.0263558614472024,-1
0.505,0.835481782,8,"TGFb",-0.17974673609166,-1
0.54,0.930558277,9,"TGFb",-0.0719705750920523,-1
0.4022,0.966463716,7,"TGFb",-0.0341115226835679,-1
0.2678,0.94384343,6,"TGFb",-0.0577949846434513,-1
0.7048,0.938389826,9,"TGFb",-0.0635898235601273,-1
0.4306,0.976093583,6,"TGFb",-0.0241968129443312,-1
0.4584,0.95466488,7,"TGFb",-0.0463949110798417,-1
0.4969,0.962287087,7,"TGFb",-0.0384424456020534,-1
0.3857,0.968993088,6,"TGFb",-0.0314978002437467,-1
0.3776,0.962213759,5,"TGFb",-0.0385186502970921,-1
0.5433,0.944217994,8,"TGFb",-0.0573982136484482,-1
0.2943,0.934649088,6,"TGFb",-0.067584127090602,-1
0.4328,0.940245469,7,"TGFb",-0.0616143005744378,-1
0.5339,0.91524805,8,"TGFb",-0.0885601575494804,-1
0.5103,0.972702674,7,"TGFb",-0.0276768200614823,-1
0.5888,0.95246992,8,"TGFb",-0.0486967525324348,-1
0.6271,0.972861063,9,"TGFb",-0.0275139993865923,-1
0.3849,0.967909397,6,"TGFb",-0.0326167942266352,-1
0.2949,0.908798584,6,"TGFb",-0.0956317891150555,-1
0.4636,0.969810828,7,"TGFb",-0.0306542491845167,-1
0.4177,0.950208864,7,"TGFb",-0.0510734617104189,-1
0.6996,0.974808051,9,"TGFb",-0.0255146981351143,-1
0.3289,0.935055151,6,"TGFb",-0.0671497664062603,-1
0.8004,0.84630661,12,"TGFb",-0.166873561867478,-1
0.2474,0.856149666,6,"TGFb",-0.155310074665787,-1
0.4696,0.948057443,8,"TGFb",-0.0533401846809939,-1
0.3191,0.976167417,5,"TGFb",-0.0241211734678112,-1
0.2777,0.961508556,4,"TGFb",-0.0392518153969511,-1
0.3124,0.960623863,5,"TGFb",-0.0401723482944014,-1
0.3227,0.897879554,4,"TGFb",-0.107719346624536,-1
0.3949,0.963102447,7,"TGFb",-0.0375954896647303,-1
0.4017,0.978266162,6,"TGFb",-0.0219734966889651,-1
0.3912,0.923820397,7,"TGFb",-0.0792376017749523,-1
0.4166,0.951013056,7,"TGFb",-0.05022748782436,-1
0.181,0.969489402,4,"TGFb",-0.0309857357671211,-1
0.5514,0.948119857,8,"TGFb",-0.0532743532842963,-1
0.2604,0.816305151,6,"TGFb",-0.202967034364655,-1
0.3521,0.847594101,5,"TGFb",-0.16535341226299,-1
0.6339,0.9762713,9,"TGFb",-0.0240147598844363,-1
0.3698,0.921162849,7,"TGFb",-0.0821184407676412,-1
0.1968,0.957841073,4,"TGFb",-0.0430734093453281,-1
0.3963,0.948271741,6,"TGFb",-0.0531141711779371,-1
0.3649,0.966502705,5,"TGFb",-0.0340711815792613,-1
0.7137,0.979657933,10,"TGFb",-0.0205518162081211,-1
0.2428,0.951256573,6,"TGFb",-0.0499714599746611,-1
0.6953,0.990045315,11,"TGFb",-0.010004564173768,-1
0.6437,0.96651672,8,"TGFb",-0.0340566809489842,-1
0.3109,0.962126295,5,"TGFb",-0.0386095531496085,-1
0.3707,0.920140441,6,"TGFb",-0.0832289673285049,-1
0.631,0.961426108,10,"TGFb",-0.0393375676605034,-1
0.53,0.970170015,8,"TGFb",-0.0302839496473843,-1
0.1992,0.924443312,4,"TGFb",-0.0785635475038525,-1
0.3277,0.945718732,7,"TGFb",-0.0558100776068745,-1
0.3218,0.962398157,6,"TGFb",-0.0383270293276579,-1
0.5083,0.985924556,7,"TGFb",-0.0141754425199217,-1
0.3948,0.958762893,7,"TGFb",-0.0421114786727076,-1
0.6094,0.934460089,8,"TGFb",-0.0677863613987632,-1
0.5227,0.961365397,7,"TGFb",-0.0394007164729068,-1
0.5053,0.977385901,7,"TGFb",-0.0228737192552396,-1
0.3365,0.968811498,6,"TGFb",-0.0316852185230133,-1
0.2573,0.957926593,4,"TGFb",-0.0429841292081022,-1
0.5024,0.951585698,7,"TGFb",-0.0496255300904051,-1
0.448,0.97437924,7,"TGFb",-0.0259546876721874,-1
0.5009,0.970680592,8,"TGFb",-0.0297578122827291,-1
0.3021,0.964280294,4,"TGFb",-0.0363732652237099,-1
0.3389,0.954501802,6,"TGFb",-0.046565747918693,-1
0.5604,0.934669073,8,"TGFb",-0.0675627449627035,-1
0.1651,0.97429032,5,"TGFb",-0.0260459499383888,-1
0.2885,0.948734035,4,"TGFb",-0.0526267778183593,-1
0.4963,0.966240656,7,"TGFb",-0.0343423495024254,-1
0.2927,0.907513379,5,"TGFb",-0.0970469702520793,-1
0.5099,0.983208914,9,"TGFb",-0.0169336544573343,-1
0.3995,0.945637115,8,"TGFb",-0.0558963828890667,-1
0.5651,0.967589402,7,"TGFb",-0.0329474531793361,-1
0.4385,0.980496526,7,"TGFb",-0.0196961764422729,-1
0.3935,0.853263104,6,"TGFb",-0.158687333563469,-1
0.4059,0.754613712,8,"TGFb",-0.281549300400483,-1
0.4444,0.969318579,7,"TGFb",-0.0311619502268469,-1
0.3505,0.94419206,6,"TGFb",-0.05742568014064,-1
0.2938,0.924536659,6,"TGFb",-0.078462576155819,-1
0.6544,0.974563805,10,"TGFb",-0.0257652875755296,-1
0.5826,0.957426192,7,"TGFb",-0.0435066449715729,-1
0.3921,0.977418746,5,"TGFb",-0.0228401148743072,-1
0.399,0.958298589,7,"TGFb",-0.0425958700325445,-1
0.3022,0.952388755,6,"TGFb",-0.0487819714529924,-1
0.2456,0.951956361,4,"TGFb",-0.0492360845271382,-1
0.3981,0.968366642,8,"TGFb",-0.032144501021235,-1
0.2036,0.970331066,4,"TGFb",-0.0301179605614243,-1
0.5295,0.974076167,8,"TGFb",-0.0262657781917398,-1
0.3183,0.813847864,5,"TGFb",-0.20598182971034,-1
0.4613,0.880193386,7,"TGFb",-0.127613638834696,-1
0.4713,0.969809471,7,"TGFb",-0.0306556484274517,-1
0.4554,0.941994894,8,"TGFb",-0.0597554248026299,-1
0.3863,0.942624663,7,"TGFb",-0.0590870999716561,-1
0.4086,0.947228393,7,"TGFb",-0.0542150395837533,-1
0.2166,0.95995974,6,"TGFb",-0.0408639328996567,-1
0.452,0.884469408,7,"TGFb",-0.122767352752621,-1
0.4143,0.991327411,7,"TGFb",-0.00871041475693561,-1
0.6676,0.96444856,10,"TGFb",-0.0361987813919594,-1
0.3465,0.968241562,5,"TGFb",-0.0322736753167023,-1
0.5943,0.937590369,7,"TGFb",-0.0644421321831357,-1
0.5307,0.868338244,7,"TGFb",-0.141173958200459,-1
0.4399,0.960451576,6,"TGFb",-0.0403517134530665,-1
0.2542,0.940836589,6,"TGFb",-0.0609858112249766,-1
0.4472,0.889999442,7,"TGFb",-0.11653444322244,-1
0.2995,0.968722753,6,"TGFb",-0.0317768246456057,-1
0.5717,0.979244832,7,"TGFb",-0.0209735839584196,-1
0.2538,0.888513583,5,"TGFb",-0.118205343940976,-1
0.2451,0.96888637,4,"TGFb",-0.0316079391893527,-1
0.4735,0.894946217,7,"TGFb",-0.110991655250353,-1
0.2947,0.970000117,5,"TGFb",-0.0304590868661591,-1
0.3911,0.977883249,6,"TGFb",-0.0223649933739703,-1
0.4233,0.973853981,8,"TGFb",-0.0264939034160367,-1
0.2548,0.973542237,4,"TGFb",-0.0268140683622161,-1
0.323,0.936856163,5,"TGFb",-0.0652255165315435,-1
0.5368,0.941704309,7,"TGFb",-0.0600639507093588,-1
0.3386,0.955175159,6,"TGFb",-0.04586054275399,-1
0.424,0.962707036,7,"TGFb",-0.0380061336137263,-1
0.547,0.97155541,8,"TGFb",-0.0288569762790105,-1
0.2177,0.977892147,6,"TGFb",-0.0223558941696156,-1
0.3267,0.928626371,7,"TGFb",-0.0740488051348937,-1
0.522,0.976842886,9,"TGFb",-0.0234294525630157,-1
0.3727,0.962255275,6,"TGFb",-0.0384755048899455,-1
0.6056,0.99354925,9,"TGFb",-0.00647164599950117,-1
0.4711,0.946909799,7,"TGFb",-0.0545514395405781,-1
0.329,0.883245833,6,"TGFb",-0.124151710557578,-1
0.4274,0.983849883,6,"TGFb",-0.0162819514948571,-1
0.5128,0.877970667,7,"TGFb",-0.130142094788936,-1
0.3588,0.955290461,7,"TGFb",-0.045739837100946,-1
0.2984,0.918821282,5,"TGFb",-0.0846636456143769,-1
0.3915,0.947851157,7,"TGFb",-0.0535577964380311,-1
0.5713,0.976943581,8,"TGFb",-0.0233263757920482,-1
0.4004,0.971150503,7,"TGFb",-0.0292738247614841,-1
0.3519,0.974559304,7,"TGFb",-0.0257699060626628,-1
0.4177,0.793392711,7,"TGFb",-0.231436957987214,-1
0.4431,0.681938063,7,"TGFb",-0.382816441978305,-1
0.2729,0.97002105,6,"TGFb",-0.0304375066892447,-1
0.5382,0.947973815,8,"TGFb",-0.0534283984166075,-1
0.3055,0.9682806,4,"TGFb",-0.032233357678442,-1
0.2002,0.955444342,6,"TGFb",-0.0455787671292357,-1
0.2828,0.916308779,6,"TGFb",-0.0874018761335879,-1
0.5421,0.961059676,6,"TGFb",-0.0397187741250578,-1
0.2773,0.952294331,6,"TGFb",-0.048881120755857,-1
0.4365,0.889412179,7,"TGFb",-0.117194507498059,-1
0.5439,0.944259298,7,"TGFb",-0.0573544704695584,-1
0.2185,0.970173684,6,"TGFb",-0.0302801678431586,-1
0.4467,0.938962883,6,"TGFb",-0.0629793287766472,-1
0.6463,0.989903928,10,"TGFb",-0.0101473829866645,-1
0.596,0.964675555,8,"TGFb",-0.0359634466104566,-1
0.3702,0.950910147,8,"TGFb",-0.0503357035503558,-1
0.3684,0.97394486,5,"TGFb",-0.0264005888517675,-1
0.4834,0.971246494,7,"TGFb",-0.029174987088005,-1
0.3915,0.96027748,7,"TGFb",-0.0405329946180834,-1
0.3226,0.623072572,4,"TGFb",-0.473092279017403,-1
0.2361,0.977138181,5,"TGFb",-0.0231272029586207,-1
0.4637,0.972582017,9,"TGFb",-0.0278008707988504,-1
0.4244,0.959231552,9,"TGFb",-0.0416227817314322,-1
0.1806,0.958428492,5,"TGFb",-0.0424603233483174,-1
0.5086,0.944096551,8,"TGFb",-0.057526839465041,-1
0.7268,0.958750845,9,"TGFb",-0.0421240449451273,-1
0.5694,0.937431976,8,"TGFb",-0.0646110827034313,-1
0.5932,0.986376805,10,"TGFb",-0.0137168422097774,-1
0.3356,0.96336088,6,"TGFb",-0.0373271917968933,-1
0.6312,0.982222556,7,"TGFb",-0.0179373608677206,-1
0.4989,0.945409072,9,"TGFb",-0.0561375647308146,-1
0.3224,0.970415982,8,"TGFb",-0.0300304519908028,-1
0.5543,0.981889268,8,"TGFb",-0.0182767386965452,-1
0.414,0.970353203,7,"TGFb",-0.030095146958661,-1
0.4216,0.876926372,7,"TGFb",-0.131332244524287,-1
0.6178,0.877602518,9,"TGFb",-0.130561500836536,-1
0.3695,0.950626388,6,"TGFb",-0.050634155877601,-1
0.4103,0.864249903,8,"TGFb",-0.145893312416452,-1
0.5119,0.984085225,7,"TGFb",-0.0160427749080223,-1
0.3384,0.973662951,6,"TGFb",-0.026690081428637,-1
0.3001,0.945461454,6,"TGFb",-0.0560821595623558,-1
0.7029,0.952973729,10,"TGFb",-0.0481679423395909,-1
0.3121,0.977882891,6,"TGFb",-0.0223653594709107,-1
0.4789,0.983323454,8,"TGFb",-0.0168171651465115,-1
0.3597,0.927830134,6,"TGFb",-0.0749066082093851,-1
0.4838,0.971905562,6,"TGFb",-0.0284966376780986,-1
0.4996,0.961520705,7,"TGFb",-0.0392391801237948,-1
0.7053,0.805264745,10,"TGFb",-0.21658417985496,-1
0.5958,0.944654214,8,"TGFb",-0.0569363295613113,-1
0.4055,0.897904332,6,"TGFb",-0.107691750876301,-1
0.3044,0.906861135,7,"TGFb",-0.0977659442269272,-1
0.3675,0.968063513,5,"TGFb",-0.0324575812546669,-1
0.3811,0.967000609,5,"TGFb",-0.0335561537462076,-1
0.3894,0.977947432,7,"TGFb",-0.0222993609031777,-1
0.3111,0.97627397,7,"TGFb",-0.0240120249926609,-1
0.4705,0.979835992,7,"TGFb",-0.020370076424988,-1
0.4628,0.972192027,6,"TGFb",-0.0282019353918614,-1
0.3387,0.832822171,7,"TGFb",-0.182935139797511,-1
0.587,0.847085804,9,"TGFb",-0.165953286037079,-1
0.3694,0.977535006,6,"TGFb",-0.0227211759991363,-1
0.58,0.964113908,8,"TGFb",-0.036545829526424,-1
0.3075,0.976657737,6,"TGFb",-0.0236190086843442,-1
0.3626,0.951300252,7,"TGFb",-0.0499255438690985,-1
0.3291,0.971847959,6,"TGFb",-0.0285559075385974,-1
0.417,0.914544524,6,"TGFb",-0.0893291256223249,-1
0.4444,0.96560933,6,"TGFb",-0.0349959468594146,-1
0.5102,0.970057008,8,"TGFb",-0.0304004380776434,-1
0.6295,0.977450648,9,"TGFb",-0.0228074763767168,-1
0.6455,0.951312177,9,"TGFb",-0.0499130084732203,-1
0.3093,0.962635133,4,"TGFb",-0.0380808247529857,-1
0.6637,0.925124685,9,"TGFb",-0.0778267559590923,-1
0.2972,0.957837236,5,"TGFb",-0.0430774152371127,-1
0.5851,0.925508259,8,"TGFb",-0.0774122231834425,-1
0.3049,0.949890469,7,"TGFb",-0.0514085968240947,-1
0.4378,0.968986168,9,"TGFb",-0.0315049417030565,-1
0.7137,0.957746925,9,"TGFb",-0.0431717060564937,-1
0.3439,0.953498985,8,"TGFb",-0.0476169184414433,-1
0.6746,0.960011216,9,"TGFb",-0.0408103112551715,-1
0.4444,0.961638567,7,"TGFb",-0.039116608892318,-1
0.3711,0.970395971,6,"TGFb",-0.0300510732570412,-1
0.3967,0.966590704,6,"TGFb",-0.0339801368323794,-1
0.302,0.958925951,6,"TGFb",-0.0419414218870062,-1
0.3429,0.927357732,7,"TGFb",-0.0754158849450388,-1
0.622,0.918070674,9,"TGFb",-0.0854809043968835,-1
0.665,0.956925223,8,"TGFb",-0.0440300274681308,-1
0.4727,0.976382947,6,"TGFb",-0.0239004057940558,-1
0.5624,0.97696724,8,"TGFb",-0.0233021587195525,-1
0.2557,0.973850458,7,"TGFb",-0.0264975210080382,-1
0.3856,0.942590703,5,"TGFb",-0.0591231276856416,-1
0.5813,0.963231255,7,"TGFb",-0.0374617558261351,-1
0.4149,0.983771816,6,"TGFb",-0.0163613031304694,-1
0.3781,0.947509581,8,"TGFb",-0.0539182302033294,-1
0.2393,0.956898504,7,"TGFb",-0.0440579495798955,-1
0.4208,0.919535126,7,"TGFb",-0.0838870344711061,-1
0.3631,0.970676995,6,"TGFb",-0.0297615179369826,-1
0.3484,0.963444872,6,"TGFb",-0.0372400091631836,-1
0.4538,0.894210094,7,"TGFb",-0.111814526943576,-1
0.4923,0.976368177,7,"TGFb",-0.0239155331698065,-1
0.3748,0.906559062,6,"TGFb",-0.0980990970210712,-1
0.6188,0.951085307,8,"TGFb",-0.0501515180412613,-1
0.2462,0.966921426,5,"TGFb",-0.0336380422594063,-1
0.2933,0.948727266,6,"TGFb",-0.052633912614728,-1
0.406,0.856549271,8,"TGFb",-0.154843436894701,-1
0.6199,0.861066965,9,"TGFb",-0.149583001736746,-1
0.4507,0.965374899,6,"TGFb",-0.0352387567152706,-1
0.3441,0.807082722,7,"TGFb",-0.214329110389318,-1
0.7073,0.941118386,10,"TGFb",-0.0606863385958761,-1
0.4617,0.949643635,6,"TGFb",-0.0516684858156842,-1
0.4399,0.974365263,7,"TGFb",-0.0259690322925095,-1
0.3611,0.972371903,6,"TGFb",-0.0280169314454876,-1
0.1923,0.922076222,4,"TGFb",-0.0811273885605471,-1
0.6538,0.911744312,8,"TGFb",-0.0923956878650421,-1
0.5487,0.968308556,8,"TGFb",-0.0322044862991767,-1
0.5038,0.957835095,5,"TGFb",-0.0430796504836791,-1
0.2559,0.962477037,4,"TGFb",-0.038245070767134,-1
0.1591,0.948209961,5,"TGFb",-0.0531793234016118,-1
0.2603,0.95961805,4,"TGFb",-0.0412199382727016,-1
0.2966,0.980903812,6,"TGFb",-0.019280875192484,-1
0.448,0.971329878,7,"TGFb",-0.029089138210964,-1
0.4138,0.957778814,6,"TGFb",-0.0431384107586507,-1
0.5442,0.926936919,7,"TGFb",-0.0758697642753784,-1
0.3668,0.96579054,8,"TGFb",-0.0348083005792773,-1
0.5856,0.766675166,8,"TGFb",-0.265692079707499,-1
0.3186,0.627706406,7,"TGFb",-0.46568272819854,-1
0.5626,0.975541526,9,"TGFb",-0.0247625508859971,-1
0.6552,0.95976203,9,"TGFb",-0.0410699106655899,-1
0.1621,0.971209476,3,"TGFb",-0.0292131017228551,-1
0.5133,0.93787078,9,"TGFb",-0.0641431006598871,-1
0.6046,0.964257922,7,"TGFb",-0.0363964662158557,-1
0.3159,0.967707111,6,"TGFb",-0.0328258087704774,-1
0.4205,0.918820764,6,"TGFb",-0.0846642093803194,-1
0.4468,0.956042503,7,"TGFb",-0.044952907713996,-1
0.4745,0.975026807,6,"TGFb",-0.0252903140032785,-1
0.4015,0.966856949,8,"TGFb",-0.0337047272537754,-1
0.4785,0.945315342,9,"TGFb",-0.0562367119141722,-1
0.363,0.971903545,7,"TGFb",-0.028498712984766,-1
0.2526,0.964273353,6,"TGFb",-0.0363804633641515,-1
0.4858,0.958092555,8,"TGFb",-0.0428108929431219,-1
0.2535,0.964889273,5,"TGFb",-0.0357419272318148,-1
0.4956,0.953333994,7,"TGFb",-0.0477899708295956,-1
0.4543,0.84709565,7,"TGFb",-0.165941662724857,-1
0.6464,0.978014232,10,"TGFb",-0.0222310569059619,-1
0.7025,0.759322583,10,"TGFb",-0.27532858133772,-1
0.3784,0.961573672,6,"TGFb",-0.0391840949437361,-1
0.3593,0.970996388,6,"TGFb",-0.029432530574147,-1
0.39,0.967591039,8,"TGFb",-0.0329457613474373,-1
0.264,0.727802479,6,"TGFb",-0.317725587654341,-1
0.3634,0.959700422,6,"TGFb",-0.0411341036379057,-1
0.4493,0.975667887,7,"TGFb",-0.024633030190438,-1
0.451,0.97034321,7,"TGFb",-0.0301054453236532,-1
0.3371,0.95681655,7,"TGFb",-0.0441435986945626,-1
0.3348,0.961332036,7,"TGFb",-0.0394354187608808,-1
0.2448,0.952995437,4,"TGFb",-0.0481451633771731,-1
0.489,0.903214578,7,"TGFb",-0.101795125887214,-1
0.4623,0.953627871,9,"TGFb",-0.0474817559588945,-1
0.3794,0.960480516,6,"TGFb",-0.0403215822473641,-1
0.3462,0.950219953,6,"TGFb",-0.0510617917126786,-1
0.2615,0.972195611,6,"TGFb",-0.028198248884161,-1
0.4985,0.96666149,8,"TGFb",-0.0339069068624341,-1
0.7814,0.961428054,10,"TGFb",-0.0393355435860431,-1
0.3031,0.947400387,6,"TGFb",-0.0540334800061853,-1
0.2676,0.901891889,4,"TGFb",-0.103260623087415,-1
0.4655,0.858885514,7,"TGFb",-0.152119644110715,-1
0.3359,0.965403368,5,"TGFb",-0.0352092670524867,-1
0.3601,0.954901947,8,"TGFb",-0.0461466170711001,-1
0.3763,0.969918049,5,"TGFb",-0.0305436966208254,-1
0.2402,0.925773427,5,"TGFb",-0.0771257535404717,-1
0.277,0.969330275,7,"TGFb",-0.0311498840912226,-1
0.6092,0.95787201,7,"TGFb",-0.0430411111893284,-1
0.2992,0.93366393,5,"TGFb",-0.068638723490471,-1
0.3286,0.958879904,6,"TGFb",-0.0419894423890699,-1
0.3737,0.963361995,7,"TGFb",-0.0373260343912129,-1
0.2016,0.96881958,4,"TGFb",-0.0316768763777083,-1
0.2344,0.922680789,5,"TGFb",-0.0804719450327124,-1
