d_m_1,d_m_2,d_m_3,d_m_4,d_m_5,d_m_6,d_m_7,d_m_8,d_m_9,d_m_10,d_m_11,d_m_12,d_m_13,d_m_14,d_m_15,d_m_16,d_m_17,d_m_18,d_m_19,d_m_20,d_m_21,d_m_22,d_m_23,d_m_24,d_m_25,d_m_26,d_m_27,d_m_28,d_m_29,d_m_30,d_m_31,d_m_32,d_m_33,d_m_34,d_m_35,d_m_36,d_m_37,d_m_38,d_m_39,d_m_40,d_m_41,d_m_42,d_m_43,d_m_44,d_m_45,d_m_46,d_m_47,d_m_48,d_m_49,d_m_50,d_m_51,d_m_52,d_m_53,d_m_54,d_m_55,d_m_56,d_m_57,d_m_58,d_m_59,d_m_60,d_m_61,d_m_62,d_m_63,d_m_64,d_m_65,d_m_66,d_m_67,d_m_68,d_m_69,d_m_70,d_m_71,d_m_72,d_m_73,d_m_74,d_m_75,d_m_76,d_m_77,d_m_78,d_m_79,d_m_80,d_m_81,d_m_82,d_m_83,d_m_84,d_m_85,d_m_86,d_m_87,d_m_88,d_m_89,d_m_90,d_m_91,d_m_92,d_m_93,d_m_94,d_m_95,d_m_96,d_m_97,d_m_98,d_m_99,d_m_100,d_m_101,d_m_102,d_m_103,d_m_104,d_m_105,d_m_106,d_m_107,d_m_108,d_m_109,d_m_110,d_m_111,d_m_112
5411,5,-0.877475059496733,-1.23948082116934,-1.12797160409499,0.935221555600885,1.04182554145379,-0.802055636202234,-1.31219513341201,1.73140906093912,-0.959556067466997,0.99823885502438,1.02164950947295,0.377201636517471,0.226003404102048,-0.612279045660213,-1.26368295103589,1.49993910297044,-1.80281366573469,0.365071263597338,-1.13866475691719,-0.542826865295547,-0.726631718957996,-0.266718672817264,0.580651244125469,0.267351509725408,0.57696272674153,-0.046507650424247,-0.116443092591409,0.578891007529799,0.952930204450155,1.72522692081964,0.561085156721514,-0.0464909859708247,-0.588860418641508,-1.19485904440321,0.226003404102048,-0.612279045660213,-0.0964812376861452,0.245863209690471,-1.75717294550963,0.365071263597338,0.117337696143128,0.308987603632986,0.501624072816824,1.1260821401884,0.748296134225644,0.899208254018417,1.00036824349712,-0.805866651773745,-1.30456267759209,1.08548178922327,1.47739645036548,0.191375510678028,0.846135082109963,-1.12806281363116,-1.38296494801916,-1.72769924799739,0.226003404102048,-0.612279045660213,0.598665876563115,-0.251048020529174,0.34583772191838,0.365071263597338,0.986280085032922,0.765354480417119,1.41417949703347,1.12616695452139,0.581450046569576,0.707575464972395,0.576975985691123,-0.175459974181295,-0.11644629787031,0.867244426692155,0.985626197378717,0.191375826383273,0.846135082109963,-1.12806281363116,-0.589159991753626,-1.72769924799739,0.226003404102048,-0.612279045660213,-0.0896179076145771,-0.250221273306045,-0.85242565441437,0.365071263597338,0.303626836083059,0.310230845665633,0.510769213594183,1.12616695452139,0.292002875170095,-0.0476593403252387,0.391265698124756,0.129621859758691,-0.075617266677189,0.531314249101902,0.669681444465878,1.73140906093912,0.145278914364715,-0.0457389243956499,0.239580272116321,-0.551357742979942,0.226003404102048,-0.612279045660213,-0.385158930540705,0.425813901829958,-1.7993604471941,0.365071263597338,-0.328969020231971,0.206457326940555,-0.221120048936664,0.356797576803705
6437,5,1.07935516848443,0.935686203226003,0.620477579386028,-0.945895991080952,-1.00268008335796,0.013023405270884,0.810743056531451,-0.31089164565288,0.758235546672224,0.170318938290821,-0.586609898098288,0.456155457557986,0.274907416584883,0.741510985088824,0.940335246956365,-1.13489699239455,1.15585208264895,-1.311772103162,0.695963616719548,1.23204897939245,1.06499841615546,1.02529326761658,-0.897725807232211,-1.06807779874385,-0.433361412852273,0.896832667641924,1.27273383351783,-1.67520161647396,-0.818526277114641,1.49126912868883,-0.839674912734734,0.879715648514299,0.947989435582815,0.880726095676487,0.274907416584883,0.741510985088824,-0.661424974173684,0.801786285652672,-0.636606314096716,-1.311772103162,-1.17521265198297,-0.425082423083594,-0.39716368451302,-0.258223157138134,1.07940176413457,1.10630607715899,0.620477579386028,-1.25909735046522,-1.00268008335796,0.600772105491274,0.811423759503542,-0.31089164565288,1.06045131736596,-0.691912072011585,-1.32779048609413,-0.727962458374193,0.274907416584883,0.741510985088824,0.940690470157283,-1.13593857402297,1.15585938129206,-1.311772103162,0.980800627697037,1.23228430987863,1.06499841615546,1.03960448610635,1.07834272150713,0.789006018073712,0.528238126826245,-0.149628070084157,0.0776980108309819,-0.079537444235924,0.689332139652977,-0.31089164565288,0.362865718669156,0.172053700881972,0.183027311809055,0.456155457557986,0.274907416584883,0.741510985088824,0.161817715475544,-0.936242595915611,-0.0343405309564227,-1.311772103162,0.337344421179943,0.593293750138827,1.01710255790571,0.879299635775774,1.07940148595159,0.972717229103002,0.52826668456383,-0.465574655059494,0.0776060004719271,0.580913528329791,0.70233983616603,-0.31089164565288,1.06044572435507,-0.664387232435442,-0.55880825544606,-0.727962458374193,0.274907416584883,0.741510985088824,0.167265646934636,-0.958219949545014,-0.0340128602945256,-1.311772103162,0.649197818933478,0.598205795867817,1.02322959461835,1.03960448610635
6736,5,-0.409296015092715,-1.36271654928877,-0.721786063129832,1.10614103210287,0.507690889112615,-1.65023009640748,-0.826011077601758,1.16781805488045,-1.78327837985687,1.11019723585376,0.678117829529974,1.28446656470853,0.667158898354585,0.593832871311559,-1.21449888365253,1.17364272696785,-1.21155942228796,1.20134118373742,-0.87240940115548,-1.22417152870757,-0.562107418446368,-0.978285642356744,1.29149431445266,1.06931850970822,0.394777959874592,-1.20843772118718,-1.69909536684061,0.936668111663575,1.04529003279795,-0.816964313014339,0.436824003300529,-0.114786810172318,-1.36273567678751,-0.253321811184187,0.667158898354585,0.593832871311559,1.03176706708703,-0.954446393517746,1.01463601498822,1.20134118373742,1.13529754895352,0.978458916013212,0.982223408792343,1.05183023216674,0.615007816528655,-0.480524771352854,0.287521896968253,0.679954428659226,-0.496205479570187,-0.880636015351654,0.589732263768124,1.16781805488045,-1.78327837985687,1.11019723585376,0.678117829529974,1.28446656470853,0.667158898354585,0.593832871311559,0.0442597274644023,0.258083672439224,-0.0239645494224243,1.20134118373742,0.0515132290477205,0.298572139839477,0.976936212086534,-0.978285642356744,0.658365138533198,-0.0429635135068804,0.394769120574864,-0.190810647980044,-1.69745954332594,-0.318371450961045,0.711703404453351,1.16781805488045,-1.14099904563228,1.11019723585376,-0.025270724744744,1.2844600586128,0.667158898354585,0.593832871311559,0.913198487044101,0.257522892832055,0.949622583174115,1.20134118373742,0.315781487160363,0.509786422505936,0.982138094801691,-0.978285642356744,0.658678094392373,0.581649985367185,0.394771840359395,-0.5235103437625,-1.6979512708186,0.212185063165066,0.721535004544744,-0.816964313014339,-0.338733089062159,0.913595805743481,-0.633622982171075,0.0819385665745311,0.667158898354585,0.593832871311559,0.914621211244834,-0.866060672206201,1.01462679564955,1.20134118373742,1.05842303259647,0.510167966755955,0.982138743577286,-0.978282761869963
6927,5,0.929979389619439,0.842967295887598,0.312034635007814,-0.475856552435361,0.0430187785749321,0.948014401738451,0.752754286844759,0.582008660751666,1.14641030174507,-1.01958353033363,-0.972000567045409,-0.438398909010814,-1.23663246030588,0.58870139012784,-0.206970575665976,-0.398319908519678,-0.627353555324016,-0.14597234481775,0.558600235482797,0.752567435041332,1.39503607557224,1.44071035002196,0.841110913841765,0.385699491441714,-1.06873061731418,-0.268368862967503,0.975217771876628,0.755310385438487,0.339014258286647,0.62221435519026,1.13884944590259,-1.01957016516634,-0.772821669510356,-0.223214130319443,-1.23663246030588,0.58870139012784,-0.517112038623385,0.620742878674098,-1.39120783975112,-0.14597234481775,0.251490341755262,0.742543433098104,1.39503607557224,1.44071035002196,-0.219361991427638,-0.463973911850569,-1.06876529456697,0.738770339393859,0.975572992197242,0.428184464784577,-0.0189912632209689,1.38955331842757,0.938039884506748,0.0729412325248117,-0.422534063976363,0.182356358860002,-1.23663246030588,0.58870139012784,-1.2748571184783,0.867740822677442,-1.77573838875639,-0.14597234481775,-0.465583011142118,0.0350450660392918,0.0665775420322156,1.44071002996788,-1.24516383842826,-1.3337818693214,-1.06876529456697,1.09352218629957,0.975572992197242,-0.388933693763137,-0.426165047906146,1.38955331842757,-0.257911956347467,1.25156566728754,0.348882743702838,1.02981418282828,-1.23663246030588,0.58870139012784,-1.67717435575153,0.867740822677442,-1.77573838875639,-0.14597234481775,-0.985157037215133,-0.300007315799138,-0.314322826427083,-0.326255774145745,0.940305681148767,1.0055312182005,0.664641780587509,-1.11327920134668,-0.231909117009947,1.10094239810874,1.09263204915719,0.582008660751666,1.14641074918594,-1.01958353033363,-1.61252548783227,-0.438398909010814,-1.23663246030588,0.58870139012784,0.53461120416676,-0.398371229031489,0.442595257468926,-0.14597234481775,1.02949147573144,1.0874081469542,1.39503639996003,1.44071035002196
7018,5,1.27166765667924,1.07318799118049,0.0296645650712522,-1.1011260676169,-0.899797229723437,0.838983017767189,0.970152688198993,-0.201372548835934,0.748774185729087,-0.77789308290365,-1.49765087934928,-1.23875621443119,0.679220728350154,0.435018890894564,0.77799695537633,-1.39426299244339,1.04559916391149,0.334334180565117,1.13016848158893,0.976755213968473,0.785349535209556,0.842290181452528,0.926355221678703,0.656955329259872,-1.8512204465121,0.582312635347056,1.05983883178858,-0.200779904322817,0.279615873741368,-0.201372548835934,0.548335329095084,0.380401487539952,0.169247718762459,-0.153832041163867,0.679220728350154,0.435018890894564,-0.363566148689118,-0.795996186310316,0.28637337163585,0.334334180565117,-0.173105949581436,-0.356177203354152,0.236453592421287,0.842077985593002,1.24299227630627,1.01476099573886,-0.157830581094151,-0.236598154238602,0.0141367645767889,0.672241047713954,0.73431804234219,-0.201372548835934,0.748774185729087,-0.77776737808705,-0.686596210645878,-1.23875621443119,0.679220728350154,0.435018890894564,0.212143896331699,-1.39288707828365,0.290240692138369,0.334334180565117,0.767783127386516,0.593251387817715,0.669872994015372,0.842290181452528,0.500261785759035,-0.749340099046286,-1.85216149196013,1.05816890225394,1.06602539716011,-0.973803274044996,-1.34568463299789,1.59439077440879,-1.18110652672946,0.961554360600736,0.917844088977171,1.04639569068175,0.679220728350154,0.435018890894564,-1.03238713363031,0.445856060101555,0.00994821166658421,0.334334180565117,-0.731315745994695,-1.58138464664793,0.236451646094504,-0.327758428083114,0.926364540808731,0.718702802564087,-1.85087945352642,0.462905108205619,1.05766169323119,0.368645440878006,0.292294990712592,-0.201372548835934,0.74564657403901,-0.278598066628382,-0.0560161160372564,-0.48118407884455,0.679220728350154,0.435018890894564,-0.351873628048045,-0.796082906737209,0.286373563705406,0.334334180565117,0.31494167361536,-0.355833345985123,0.236453592421287,0.842289861398441
7480,5,-0.903154130928216,-1.36867244626248,-0.968474599846731,1.0913542805785,1.10246677862871,-1.42726648861904,-1.43415816741038,1.18465019575526,-0.81829148977699,0.999536721133699,0.873333223336578,1.19114258546136,0.2087361787135,0.65845183620125,-1.31636044223381,1.1334610138329,-1.75154818857314,-1.66729439128473,-0.919062960331301,-0.841760622105507,-0.147109026689253,-1.02774264022251,0.524079256648653,0.598843640955359,0.380751351097635,0.708107670072385,0.169727978650842,0.115472608847346,0.595775022649218,-0.534514826568727,0.853252300328592,0.0908700626027297,0.0677442878835778,0.657358094362718,0.2087361787135,0.65845183620125,-0.00807881961760864,-1.09801271579407,-0.670466256057928,-1.66729439128473,0.0732151966697153,0.251767583890396,0.010932059308461,0.648827727732946,0.399866519776238,0.075475308651513,0.852086270766005,0.172979741178442,-1.00460928416503,-0.366987990464598,0.545531588566671,1.18464988005001,-0.263365589406766,0.999536721133699,0.198011486542552,1.19107806667876,0.2087361787135,0.65845183620125,0.501128382109258,0.0601082425855288,0.535814103526629,-1.66729439128473,0.327061309407917,0.603510861927127,0.761006501747747,-0.210360348678548,1.10278638229808,1.17842804462144,0.852086270766005,-0.513103965248284,-1.08980126081308,0.917104796910328,1.11423516225702,-0.534514826568727,1.01652190820673,-0.274544808734513,-1.10559567129607,-0.296039028462578,0.2087361787135,0.65845183620125,0.884254816524766,-1.09801271579407,0.587474475694541,-1.66729439128473,1.12211464993203,0.803584845901043,0.967497500352751,0.650624191321966,0.527936681023094,0.770834006066473,0.38085232309838,0.398980752515012,0.169708935523251,0.542354731682533,0.595843412039421,-0.534514826568727,1.0165141898517,-0.272816367506265,-0.429574673870157,-0.296038847737697,0.2087361787135,0.65845183620125,-0.00746984617903041,-1.09801271579407,-0.670465871918817,-1.66729439128473,0.388275694149227,0.252042726457621,0.0112801274148069,0.650623871267879
7917,5,-0.116064998718573,-0.101876772491455,1.78004105586616,-0.420331906688553,-0.851746705165237,-0.425467033004172,0.669668508263443,1.30506017642992,-1.60299796493533,0.957273353031964,0.842757898185263,0.934230600391014,-0.145838613969988,0.61943503012431,0.229749116309023,-0.347678363333164,0.79944743109124,0.391869296581204,0.101719377361771,0.532584293584605,0.624794768171698,-0.467032524372258,0.739042933564552,1.0929940101197,1.78004105586616,-1.63493252758029,-1.25170498886491,0.918787650256361,1.0734320512629,-0.709011429920852,0.699127153396519,-1.35121902502741,-0.593368775780815,-0.930308722227392,-0.145838613969988,0.61943503012431,1.0110490825664,-1.54495387540693,1.03783379177755,0.391869296581204,1.17933752933601,0.896380997937857,0.728038645535214,0.788676321107835,-0.108426233016344,-0.0968634338522731,1.78004105586616,-0.833682099026266,-0.945525058352957,-0.425285141394036,0.671886463291473,1.30506017642992,-1.60299058216096,0.957262516409843,0.787795986848782,0.934230600391014,-0.145838613969988,0.61943503012431,0.570217972011987,-0.347691474412824,1.02923387742442,0.391869296581204,0.250372065799055,0.537143839464338,0.628941417382715,-0.467032524372258,-1.24396918159517,-0.950513824973015,-0.465546663056223,0.773315631923336,1.14684179101598,-1.15398853798566,-0.16216889303939,1.30506017642992,-1.60306217270036,0.95738460901907,0.842929889603532,0.934230600391014,-0.145838613969988,0.61943503012431,-0.728501519555347,0.893914845604854,0.626456336495617,0.391869296581204,-0.816390004201965,-0.113995922274504,-0.793828326750599,-0.467032524372258,-0.583304758270588,-0.618745697237403,-0.465386195768843,0.526028695431612,1.09081747527994,-0.777787388833852,0.460011044204526,1.30506017642992,-1.60306217270036,0.95738460901907,0.842929632899922,0.934230600391014,-0.145838613969988,0.61943503012431,0.00656157200147842,-0.311090209831863,0.798206853831455,0.391869296581204,-0.44737901513745,0.200764766071069,-0.140449669601483,-0.467032524372258
8015,5,-0.483881185457655,-1.35272903317178,-2.5175979144218,0.83640927843566,1.07174455744948,-1.30923089152358,-1.05290741126593,0.929016712871536,-1.534172721979,1.11228816209194,1.07934287556478,1.26939429033827,1.27848633633652,-0.889894452580218,-1.07321779202712,1.21147793144595,-0.126565417063764,1.53216407613435,-0.906254875035029,-0.86337277323304,-0.996220685538565,-1.02611164459635,1.05716812807537,1.04890347492156,-0.844611192615762,-1.03233384118715,-1.25204606824919,0.898817571046199,1.38779884620281,-1.0830700546001,1.00611879608982,-0.605177193440659,-0.51686737799053,-1.06414037635495,1.27848633633652,-0.889894452580218,0.970791990598263,-1.18698806108804,1.07116323762613,1.53216407613435,1.23657368767417,1.15142753175534,0.261611488029546,0.996425029098415,0.753220390351138,-0.232877583452188,-1.69835835662933,-0.12234712864609,-0.128186480303233,-0.385399488165104,0.566013736604895,0.929016712871536,-1.534172721979,1.11228816209194,1.07934120699132,1.26939429033827,1.27848633633652,-0.889894452580218,0.11925123180956,-0.0142441282625698,0.854106585231132,1.53216407613435,0.303560678536032,0.768767976746757,0.261611488029546,-1.02611164459635,0.75327533149086,-0.219380621921965,-0.844611192615762,-0.445932789637029,-1.23839459686189,-0.384918285189658,0.593665645480287,0.929016712871536,-1.53413289974146,1.11228816209194,0.581502163725027,1.26939429033827,1.27848633633652,-0.889894452580218,0.519935473367288,-0.0214102698024164,1.06922391132298,1.53216407613435,0.514318784005714,0.781125306671258,0.261611488029546,-1.02611164459635,0.753221920357561,0.623561433613309,-1.69464347093187,-0.437454150379957,-0.128682544349695,0.204330842838224,0.566432524598367,-1.0830700546001,-0.224659828699013,-0.600899978689629,0.78705205978887,0.122489615426419,1.27848633633652,-0.889894452580218,0.133516865325713,-1.17740105233956,0.856375887030847,1.53216407613435,0.880166304127956,0.769046661314075,0.261611488029546,-1.02610684378505
8887,5,-1.73447811337153,-0.675640699077751,-0.0894613174782759,1.21999071233122,0.0847895961276413,-1.07195364205273,-0.545975497819453,0.424303156592417,-1.04564436225789,0.97991412701832,1.13605897101579,1.16879884549454,-0.532799323902356,1.74512341014011,-1.22932872312348,0.535111607897968,-1.57286357614011,0.149738459474453,-1.0926851826918,-0.556226818367428,-1.68406424858408,-0.777174856125702,0.0361849667570792,0.241457536995405,1.34962937415649,0.370172077424407,-0.929784122213509,0.653430305048243,0.661487912568061,0.257091767487928,0.445458717234021,0.0455350539608894,0.279369973325453,0.105406596027521,-0.532799323902356,1.74512341014011,-0.160934001540622,-0.365166108684728,-0.896617978120453,0.149738459474453,0.149650638745118,0.270185134294038,-1.43414583363512,1.0366187015309,0.533303526279208,0.836083152339682,1.34962937415649,-0.72824121580657,-1.90075284928702,0.954774202316142,0.89863023600827,-0.519665630341583,0.773671585569238,-1.13702343585238,-0.966533550276964,-0.964531147188133,-0.532799323902356,1.74512341014011,0.668580341269424,-1.41325663894447,0.366513817511905,0.149738459474453,1.04041339908659,0.889901829687715,-0.353167940748448,1.0366187015309,0.0361849667570792,0.536934029980136,1.34962937415649,0.110932679884983,-0.929817306277431,0.659299335069444,0.661520253074147,-0.519564604662989,0.773591269932847,-1.1370169338791,-0.517486547096295,-0.678138596590933,-0.532799323902356,1.74512341014011,-0.160931017041702,-1.27435879753277,-0.895930753250425,0.149738459474453,0.528298656201249,0.270185134294038,-1.43414583363512,1.0366187015309,0.0361823240187128,0.0955217502169661,1.34962937415649,0.420191825885993,-0.929650443228735,0.417361691511284,0.66135820557832,0.42334341264577,0.173425070510834,0.0458312549655212,0.294138003619872,0.659970472520995,-0.532799323902356,1.74512341014011,-0.161052499713622,-0.357230346768844,-0.896682513491144,0.149738459474453,0.125158593163118,0.270185134294038,-1.43414583363512,1.03644331189135
8948,5,-1.3213172653764,-0.792748826467245,-2.3495342688443,0.96442056672709,1.18703674262406,-1.09176639035941,-0.865375855367884,1.10686894727922,-0.585189225820888,0.578033119193165,0.915487678195092,0.544009978999407,0.158545100283825,-3.02423184380216,-0.895222547798369,1.090749424227,-1.00030327047285,-0.0993515592364472,-1.2244518883821,-0.897413377646941,-1.04436632239213,-0.908017447553069,0.796674798217772,1.02637840836057,-0.116611906540679,-0.901634470962461,-1.11040686759592,1.06103939220663,1.26750415111171,-0.514037237222894,0.99629746896576,-1.32961838615427,-0.726967602233809,-1.51706150731793,0.158545100283825,-3.02423184380216,0.92014009238278,-1.31053413932592,0.988579667002515,-0.0993515592364472,1.13945322301865,1.48754874754184,0.948599964841762,1.20581529450002,0.789762229200321,0.981667049178531,-0.116612926459878,-0.272379171086718,-1.05653103145297,0.807089204911616,0.947732955760164,-0.514037237222894,0.99629746896576,-1.32561280939773,-0.654021421081294,-1.51706150731793,0.158545100283825,-3.02423184380216,0.247654888893425,-1.30992072809897,-0.105351526714488,-0.0993515592364472,1.03612390814318,0.704248036492472,0.94419867120998,1.20581529450002,-0.239298948754983,0.45004654840499,-2.3495342688443,0.489948329697218,1.18690400636838,0.343081349269502,0.270316641500821,-0.513987671499334,0.996174982027254,-0.688486254538503,-0.1171150405626,-1.30293342700715,0.158545100283825,-3.02423184380216,-0.371486669673326,-0.264864663575955,-0.10588183075757,-0.0993515592364472,0.0990769485031368,0.0324212940503919,-1.03777476235396,1.20581529450002,0.0515456748743319,0.683088229915301,-2.34953392887124,0.0478708963500473,1.15345597830214,0.518379166068427,0.428473790048676,-0.514037237222894,0.996293553858137,-1.10926633134211,-0.644080188753587,-1.51700241028177,0.158545100283825,-3.02423184380216,0.0762701741118773,-0.700677326074595,-0.10588048627068,-0.0993515592364472,0.814186520927519,0.66814953002453,0.939724065936041,1.20581529450002
9110,5,0.508455804701187,0.0804917114273674,0.0469980918658905,0.300338916066122,0.335534228038158,0.446960146151661,0.655694994876647,0.993434158301008,0.72630717284138,-0.177079868160432,0.324074265135696,-0.166348142813914,-0.532695331541564,0.385108005511695,-0.0751688630739295,0.110459658309282,-0.285035861184547,1.69120780998965,0.100951254253033,0.294989477585397,-0.402572851030558,1.44312515810662,1.18854171228018,1.1404474726836,0.182954341071662,-0.969795379386859,-0.938398403534199,1.03417433954412,1.19304061017688,-0.94665539649937,1.1941789773001,-0.963475113200149,-1.15890530985093,-1.09613410208028,-0.532695331541564,0.385108005511695,1.19648332601053,-0.937235479248144,0.896968058986286,1.69120780998965,1.19471690634358,1.23069168495681,0.83903831074088,1.44401618868417,-0.185576806877559,-1.12553503229611,-1.16410088184321,0.843775859006621,0.882326149669718,-0.739189971365264,-0.502651983384393,0.993434158301008,-0.842434392447985,1.01255421345616,1.11294601978844,0.62345754041546,-0.532695331541564,0.385108005511695,-1.15578809223022,0.830912361816088,-1.19803407625037,1.69120780998965,-1.16894799862298,-0.85317776352532,-0.675108231972675,-0.0326813622478566,1.06491065603135,0.0428367226947592,0.18295264120633,-0.242943080768619,-0.696765625357375,-0.262703274512167,1.00807861528903,0.993434158301008,-0.167177882990323,1.01255421345616,0.354300216674677,0.62345754041546,-0.532695331541564,0.385108005511695,0.692651545984925,0.108505170934261,0.723525793004498,1.69120780998965,0.254033731896542,0.845763266368643,0.834925722248564,0.0433798115262928,0.639174407065619,0.703257386417742,0.0842486007873721,-0.0104503518544704,0.302377314714503,0.953196354889855,0.671926134312272,-0.94665539649937,1.1941789773001,-0.963475113200149,-0.395667335869408,-1.09613410208028,-0.532695331541564,0.385108005511695,0.0848397557815112,-0.936072151880032,-0.109724374287413,1.69120780998965,0.61155053877618,0.358774807020391,-0.173774352390885,1.44401618868417
9847,5,1.18705997060561,0.982160935695633,0.713423495977962,-1.18634770729372,-0.958800757925516,1.1112230115803,1.14000036912805,-0.629803193734674,0.912571438254658,-1.32422174833817,-0.435045797896351,-0.781649856668532,-0.114902170490665,0.0783533250732014,1.05574249651903,-1.20406786456104,0.797299709320236,-1.34105707603254,1.02308913247071,1.16642308502913,0.844591505440354,1.45766617543068,0.0332544480917672,-0.251333887554616,0.713423495977962,-0.502807796520571,-0.643045716605693,-0.178540762871428,0.561592228854212,1.27087308679358,-1.48964295903077,0.586024947396794,0.832272197502113,1.17353094578485,-0.114902170490665,0.0783533250732014,0.550276228528458,-0.0463713305601457,0.79322418541942,-1.34105707603254,-0.287644581887321,0.333922859247782,0.310175585141434,-0.606480089976429,-0.745470834462811,-1.04441444277649,0.320401372173962,1.0145984650673,0.378556612728994,-0.7973247635654,-0.414084100935483,1.27087308679358,-1.49153294927095,0.586024947396794,1.16210848318236,1.17413836211068,-0.114902170490665,0.0783533250732014,-1.02121900301526,0.933898206834665,-1.44697965282675,-1.34105707603254,-1.38552022218615,-1.16640065711051,-0.256877964592516,-0.606480089976429,1.05927828511516,0.781946732957689,0.713408537163037,-0.513990187072729,-0.10272619580535,0.841136039568289,0.531209487644945,-0.629803193734674,0.912340782485526,-1.32421759429969,-0.103975794669542,-0.778252409626163,-0.114902170490665,0.0783533250732014,0.148628807774049,-1.14089868275946,-0.36595438083044,-1.34105707603254,0.516993777869576,0.569188030945814,0.57766900655239,1.45766617543068,0.0354323426886373,0.101422829038247,0.713423495977962,-0.751710250041292,-0.643149793897083,0.663370494667263,0.561604130160451,1.27087308679358,-0.359204739384502,-0.469829769867494,0.191502766527342,0.399749776324966,-0.114902170490665,0.0783533250732014,0.550290744045929,-0.0464262097935795,0.793227642671421,-1.34105707603254,0.291711601027197,0.333928526447931,0.310182721672972,-0.602601034444819
