Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10,Var1_11,Var1_12,Var1_13,Var1_14,Var1_15,Var1_16,Var1_17,Var1_18,Var1_19,Var1_20,Var1_21,Var1_22,Var1_23,Var1_24
2919,1,-1.49675725040503,-0.869136647935196,-1.16856666346983,1.01699043059797,0.964163774670263,-0.814666043051279,-1.20588695372415,0.871730474035502,-0.99694739568436,0.330394307097106,1.18960017291617,0.175929912116477,0.968643286077039,1.3700541896453,-1.00436766798382,1.20545781486346,-1.69530609548194,0.481970421565401,-0.819895650868325,-1.27085005355739,-1.25703143883466,-2.15527541315226
2931,1,1.41515930339926,1.15070646872243,0.0748275554622055,-0.670345811540765,-0.855922185824213,1.30360542097705,1.0396294168876,-0.325446683644542,0.952759092828452,-0.956523554981406,-0.712932393811635,-1.52997592732708,0.0849047210255177,-1.2414695510552,1.17953948410796,-1.49293389376205,1.09812015164017,-0.608369390437906,0.843146722955141,0.943226954982854,0.530199335043082,0.851432879134576
2933,1,-1.37367212413884,-0.953510381985371,-0.745470887261106,1.15596134515976,0.770978419238423,-1.22277335466064,-0.882672587548293,0.880046287867207,-1.44238417832657,0.698648898532068,1.12206093826396,1.37366178831564,-1.74876344685634,-0.0375760237469616,-0.896105692720961,1.1421037685471,-1.4966808576252,0.0495397486102075,-1.17183579772753,-0.963736145921166,-0.798645626000012,-1.68501905202166
2947,1,-1.61576811002163,-0.962782342566219,-1.67316898028786,0.877252605221087,0.912157315268568,-1.03812057987943,-0.831528156749302,0.684237131885514,-0.679928521335779,0.650820588725518,0.844560551466157,1.14423945436461,0.905115891276887,-1.59078936183462,-0.959050023285683,0.994767137029113,-0.708336601647235,0.711031403937587,-1.08102870769432,-1.7532164620844,-1.20244928276511,-2.14437390416596
2954,1,-0.772750476832689,-0.916967060951063,-0.289328624473031,1.08515445633657,1.1681756497241,-1.00297945957131,-1.34367205231521,0.0555567051282504,-0.449041140643849,0.607358268364518,1.04561117900995,0.908566174080212,0.123749459993175,0.784718603223027,-0.953491675574381,1.14555042373209,-1.75738059391533,0.210520477835501,-0.876281921619973,-1.16752080072963,-0.925901730695627,-0.597486407267999
2963,1,-1.21193940680474,-1.39737109872647,-0.561980574423191,1.12807000972674,1.28046916026377,-0.881170087373386,-0.685834654410959,0.800116264972754,-1.78459108253812,0.932225986688855,1.02300815254919,0.712208812871647,0.101131699417025,1.8988824974774,-1.42624699172192,0.950853231293033,-0.674324846590527,-0.892890606544699,-1.33259775501692,-1.74446397821502,-0.894898243634766,-0.871544490279956
2967,1,-1.27236143211283,-0.70570994988965,-0.935892675488878,0.912880205193695,1.20786508299127,-1.43070081987262,-1.4269560252406,0.794033584418307,-0.977773180834361,1.39867218916378,0.708988992909543,0.171258112253337,-0.959645324263675,1.62483155019453,-1.11948795446282,0.967282612783776,-0.83961244107154,0.651075668970641,-0.0672240118656318,-1.22764172655198,-0.70578839135656,-0.990149581671841
2975,1,-1.76684697465882,-1.0120804578024,-0.518973774895967,1.15465252364188,1.24115967113739,-1.03412817108624,-1.09714730594772,0.986898636300227,-1.24029412440734,0.704868140221238,1.17648664333722,1.2479378241941,-1.19897119469165,-0.794669843664797,-1.16004474053842,0.969404699024686,-0.837512463661924,0.627034823438093,-1.17868556606701,-1.81108062333044,-1.32711973027812,-2.32115857092847
2988,1,-0.472830076054346,-1.13068506823953,-1.23236384847172,1.13964257568927,0.991204958133447,-1.21130111490713,-1.83017117437057,0.895892171815589,-0.683103860458267,1.13582862407923,0.880475318858479,0.990743632750399,0.653033949013655,0.667152481080765,-0.825151679883025,1.25331185367916,-1.15429427582553,-0.0264894990671151,-1.48283745161097,-1.56551475062153,-2.38921875792999,-2.47634050074588
3011,1,-1.0089928530569,-1.19799451315884,-0.752166318723429,0.907832409508284,1.04596412416547,-1.04368877102871,-1.20278416921047,1.45062943382857,-1.36051454210257,1.10386450086108,0.765226072455229,0.268717289387444,1.80691166793225,1.05773963913796,-1.50899874304985,0.732551440008984,-0.971548049375108,-0.326043529828023,-1.08702483465513,-1.44987018463175,-1.1983762545912,-1.91761039247245
3028,1,0.755029847459659,1.09848417052365,1.43070596579007,-1.54638319546587,-1.04713606171838,0.961816618455552,1.25172434974461,-0.991232687054017,0.858154839349903,-1.09845448815773,-1.01269959234707,-0.485474059698359,-1.34044952931459,0.0541005290757267,1.14538539808274,-1.94500466032965,1.4074461929934,1.55333796088538,0.907459302188045,0.755567757360097,1.25164193274722,1.07740796282128
3036,1,-1.34872454439073,-1.11874105378536,-0.634729582268863,1.08491454552565,1.18657404817962,-1.08052616266604,-1.91720888909769,0.767629956550078,-0.869916136506009,1.02269013474678,1.03842550397664,0.994138625877449,0.506886558735101,0.588881186356105,-1.11226938624867,1.34073246617404,-1.35341577462189,-0.113541369958342,-0.759210019582781,-0.88178965977089,-1.34593276113029,-1.37516240170846
3078,1,-0.859308484836072,-1.12115538647072,-0.827300010013889,0.779718988069588,0.70450519011438,-1.00135770466975,-1.7158988630379,1.49686421514744,-0.814323288237268,1.41898866816759,1.10232478740338,1.37377408076474,-0.285184775876615,0.407605626586758,-1.44054604771952,1.14677595948408,-1.09471179138219,0.547104759132011,-1.12826126396979,-0.742815871187611,-1.08211634999993,-0.704537409970687
3106,1,-0.74178302481585,-1.17913631605117,-0.778864200153381,0.939091291276543,0.979822496388949,-1.65144066455307,-1.14362865159601,1.3631486054775,-1.0699749320136,1.18116048026306,0.94384595309475,1.38333412825524,1.17485239383725,0.318287564232497,-1.13000899152446,1.35859764138708,-2.15505733769601,0.501336967521145,-1.09705306503054,-0.925060274495549,-1.21696416279989,0.0807813211750966
3114,1,-0.826433453873879,-0.97665272317467,-0.405663934840629,0.927410972218551,1.10671571933244,-0.908952221381294,-0.587831885642949,0.121402405453836,-0.620928180527009,0.772184637635395,0.962434429413623,1.06060653366089,0.938165327508628,-0.152490238989016,-1.18515008226738,0.556039967717194,-0.901448275284259,0.59365258308083,-1.13122876683582,-1.9404604082455,-0.548937442730519,-1.73459987411831
3129,1,-0.508111335008867,-1.06244312222451,-0.788884786800296,0.855147611014248,1.34736463347271,-0.561969010292409,-1.23728989761292,0.22354531834576,-0.00309783127345025,1.06014128137528,1.03290318677744,1.00215750018968,0.473424666375865,0.361808375962855,-1.57580322192263,1.08038001864279,-0.978501439650461,0.759249322312756,-1.0695709680113,-0.452769504835479,-0.868105070521731,0.299647856697322
3131,1,-1.51082240106315,-1.33811133073855,-0.470512037243134,1.10698185527154,0.844418486924079,-1.28099215925935,-1.02301736071153,0.505651189099178,-0.848803726191776,1.3206421821964,1.04094692183724,0.544552931508141,1.33719342611665,-0.399034872720818,-1.51999939936787,1.00674096269055,-1.5048482226384,0.237639536624459,-1.5386299055088,-1.43375517935358,-1.71905532467801,-1.09952587566998
3132,1,-0.479257416623078,-1.23604822276675,-1.13545990319144,0.913132289192154,0.897788553005995,-0.891481231358336,-1.36509631933102,0.54121104041035,-0.986625135770485,1.07934866770571,1.10738251465107,0.953138862540678,0.110604463600296,1.89236694601911,-1.16628623372053,0.957348345703186,-1.34007467417114,-2.5305439398663,-1.05040886976828,-0.355676227274263,-1.00395715153039,-2.13070432728618
3164,1,-1.12030872378997,-1.17831617885834,-0.155458381828202,0.884559954195828,1.11629401292532,-1.3704057368402,-1.10957591647758,0.737005744488447,-0.863783165083848,1.21073670705328,0.914587184543441,0.993991976640376,0.756565666252424,0.44067766256526,-1.37026866968375,0.940099126934821,-1.52298536474799,0.912434967670439,-0.582140001245926,-0.888753737515274,-1.37720626523463,-1.62307508206135
3178,1,-0.969153250671303,-0.988940651697835,-0.927245251661484,1.06541787516794,0.906158087928317,-0.890651902644147,-1.48539456887522,0.241177583247222,-0.618026318802317,0.819214147416994,1.10089969399314,1.27207093619032,-0.200154755450399,1.49476405010315,-1.1463436487636,1.22842695072594,-0.941699722802579,0.585727821293055,-1.30118199692436,-1.45610277009045,-0.628373854347887,-2.19271622139845
3182,1,0.952944112189059,1.17091500853939,0.769056317060311,-0.530846790321388,-0.917707863553278,1.2175553531028,0.920914190805235,-0.768084927875855,1.07629237226881,-0.868356115307789,-1.24195091980986,-1.02716867518882,-2.59815049547649,-1.54044514113702,0.950187210502334,-1.25795888926433,1.45348945508486,0.591218829791296,1.29666687292992,1.35587575042142,0.674801920190866,0.930080159826963
3185,1,-0.970170672369985,-0.975713996209101,0.30710387171931,1.00343584837306,1.20672789431542,-1.06976840918482,-1.52455365637078,0.419761955174472,-0.966058000415248,1.16505602041687,1.37095200679083,1.03464111991465,-2.06191112024914,0.600618500039919,-1.22017659789018,1.08490103391156,-1.39285847936038,-0.381602659350231,-1.18589605244738,-1.4147697130362,-1.31422560314769,-1.48161287873124
3278,1,-0.246281032055543,-1.03426628915232,-0.571568469990389,1.00949768805412,0.932751911714802,-1.21626357108605,-1.07074613779916,0.324240841675455,-0.434030792758413,0.880051408660473,1.06253950687542,1.36868131983637,-0.695298858513643,0.18492946778202,-1.05760927115142,1.00327592634491,-1.82803055788027,-1.15465531247975,-1.27444719192715,-0.45484547965978,-0.263727874034949,-1.54754786872281
3285,1,-0.942866549115718,-1.11981518410037,-0.39779030408809,1.11597335600586,1.24453498006999,-1.01604202038727,-1.40742584338686,0.495087161742985,-0.765885535964679,0.89196881750385,0.793615227209496,0.970898971193644,-0.527166445426631,0.238875424410669,-0.736641716880482,0.941735988047108,-0.782238556856197,-0.88837611208163,-1.08959295417513,-1.04273462917766,-0.833647642556523,-1.30320755439918
3295,1,-1.0445405762948,-1.05664348211916,-1.30336323542229,0.641048151317422,0.840743490441072,-1.24777681732074,-1.19740428222255,1.25232261189947,-1.07906979132147,0.916039566160601,0.949162998303766,0.723959919308635,-0.585249550074806,-0.0247864806668525,-1.28909209324958,0.30763321141781,-0.399955846546229,0.539424289587777,-0.587212193461476,-1.49911505320852,-1.13239970460861,-2.35592081880852
3306,1,-0.478843286715989,-1.24215941733005,-1.71651755525937,1.09601730799198,1.10013486776077,-1.12133782305928,-0.947882188691363,0.893497868396063,-0.863513271337456,1.09734111809786,1.31030279902097,1.18656285816423,0.0715610135981568,0.766302291343765,-1.42237314388194,1.21814325403011,-1.02746776473309,-0.85150959629371,-0.886342412618064,-0.931334243858416,-0.753578805478285,-1.87562469669424
3324,1,-1.43197978311499,-1.29601583860594,-1.21665935098775,1.12551183475069,0.76960253802085,-0.573363487974349,-1.31532679157571,0.567411713284613,-1.01097011164057,1.16912510593469,1.06414689310996,1.2083508481437,-0.822186966160682,0.322945468035436,-1.29509262387259,1.03614050377517,-1.31222248312375,0.253234288932616,-1.02691934108682,-2.02357750804007,-0.741227315008724,-2.23700879912252
3327,1,-0.356362007375313,-1.45038564818599,-1.88941316604888,1.14331520889695,1.05278366827886,-1.27131631672709,-1.20638031445072,1.2809873343367,-1.07365355018019,1.17397996461408,1.29849856839626,1.15432280998345,0.303280957719441,0.923221005212346,-1.83148484296129,0.9003659974326,-2.35850041827021,-0.0450321317725266,-0.769346417928365,-0.57030897341355,-1.23869663093901,-0.343767798935799
3330,1,-1.41816902257742,-1.32615725050676,0.398225582586442,1.0950070499159,0.719630630394907,-0.8491278011789,-0.278070206396952,-0.206793727582497,-1.01256349264624,1.12826924382045,0.770182896773413,1.14507848329188,0.428614020790714,-0.161649163983717,-1.13520145322216,1.01613898754356,-1.52116172531824,-0.594298681161166,-0.963095889824322,-1.20428383183374,-1.95322386443446,-0.615243811965705
3359,1,-0.960143010739023,-0.976475901014317,-1.19690237323577,0.997297533116681,0.970696283448672,-1.16532825822064,-1.81645837995368,0.706382160770452,-0.772291088871786,0.944602773394826,1.03064160037909,0.813946675884437,0.3887986045658,1.53238108691755,-1.29671635750328,1.0441363086585,-1.24426820093332,1.30330779684715,-1.42808809117993,-1.82471965645798,-1.36497742106072,-1.09477213724083
3361,1,-1.2243269427454,-1.03143314555627,-0.398072142557913,0.928407659229095,1.19756448008502,-1.2409063226617,-1.46820621511791,0.966920450439101,-1.37187012550108,0.91682606303681,0.943276223831202,1.02051577860373,0.0142812505992539,2.00234296927843,-1.21805784998456,1.35613344048262,-0.831459992572137,0.455397581894709,-1.13514590224703,-2.06587214058784,-1.12946823041731,-0.277026923795558
3370,1,-0.764934468753794,-0.991853948708335,-1.02055365192292,1.1088679421565,1.35537858448991,-1.24209538432108,-1.68145200740882,1.37990778689873,-1.45538577761075,1.18139405916051,1.15820896344625,0.717750020295632,0.630861980955652,1.28432604779531,-1.21998880579164,1.57533215738131,-0.716572238396633,-0.534782410256997,-1.1274223296397,-0.711345742557703,-0.885884879530421,-0.7810828507834
3374,1,-0.17431222113426,-0.921823612253869,-1.75729557482034,0.795353845730949,1.21286214156654,-1.35133731201468,-1.7344158995475,0.569852514133097,-0.975666553754121,0.979991695179747,1.00858699289397,0.841167558993181,-0.391897830631253,0.971515905775677,-1.40220193950855,1.33146517263708,-0.813478708907935,-0.218221578723929,-1.18318078337146,-1.06230667349513,0.611459175008276,-0.786938928370228
3388,1,-1.23892210751718,-1.04632647013646,-1.10346736453389,1.01912796078731,1.23861185486132,-0.959502369680634,-1.50908655659291,0.733868738892861,-1.08286622202798,0.90603819180516,0.873120573649398,1.34720977395663,-0.0589640289036796,-0.362378167538843,-0.832279980389284,1.33021450346133,-1.48242028796532,0.723153014777928,-0.961064814787831,-1.01808295779657,-0.926741060782583,-1.18371881422671
3397,1,-0.850561100816669,-1.1509900903991,-1.43649739814473,1.18107282546467,0.771079825800849,-1.47606238397928,-1.28577739326384,0.558029914476861,-0.167677469975772,0.59729773033792,1.33837781959139,1.18841125335702,1.90167722173865,0.479028568665412,-0.811118272729777,0.871210100508038,-1.48730238643451,-0.849141336903247,-1.08777141504577,-1.2724459468449,-1.58676486606935,-1.16150698173206
3434,1,-1.25627767572462,-0.922947698650447,-0.354387516459896,1.08280200240548,1.47400386791254,-0.307085480589003,-1.44204940340737,0.295203197291111,-0.236964794129905,0.244076139236633,0.665408683880233,1.04069171192659,-0.137640525464218,-0.294052836515159,-1.13796828393519,0.957660075182803,-1.47145645909084,-1.2299765711081,-0.820786376149053,-1.35485443555677,-1.37198029681724,-1.08715034910573
3445,1,-0.921388140040359,-0.971136192385308,0.120299852332375,0.915557724003576,1.18565043645368,-1.32569730299738,-1.18801768986427,1.48567938428029,-1.32342934952262,0.94372581218963,1.0273218169732,0.982607945359069,-0.88465805493543,0.590087016300581,-0.527095643287689,0.32702552346783,-0.202173965430812,0.158767853727389,-0.706758200605991,-2.0097761878617,-2.23029550982568,-1.81346933661616
3460,1,-1.40153832049087,-1.25422780005892,-1.15076571877783,1.27951616996643,0.902966708216955,-0.97375030190329,-1.22712040065434,1.38563011237875,-0.394446899236757,1.31742020465521,0.84519960335303,0.798806362726794,-1.77904269439027,0.742391149597762,-0.965160217983575,0.583046019097005,-0.319318511648105,-1.75816914859218,-0.632353027892618,-1.31594014764568,-1.10101884433036,-1.11885347092715
3463,1,-1.49754970408113,-1.25447392696228,-1.70132454240582,1.04348365505617,1.36479088856999,-1.00902498268197,-0.995395098943289,1.06902723357204,-1.48488057253803,1.05513046219272,1.01892492166013,1.07329395298266,-0.096007295466624,-1.25296793055296,-0.726520679023332,0.107706203647725,-0.839586241553726,-0.135568933033402,-1.18643301786073,-1.05556830045678,0.1057917512519,-1.93256894122649
3480,1,-1.93978173943949,-0.657017384379512,-0.38846909438481,1.15784609241164,0.77643076872991,-0.733949990894072,-1.41803903792841,1.40073266580744,-1.55001545261645,1.01959118869302,0.689517295019419,1.35458075157782,-1.26292346505895,0.331128963907932,-0.76293817187299,0.459785707026445,-1.08805195044877,-0.917934818611038,-0.686071550730684,-1.63576018504066,-0.599705526730504,-1.40568097710418
3486,1,-1.30813870322818,-1.00570580082982,-0.503213717857014,0.910623272925605,1.04672193521764,-1.05939897699184,-0.985415475285963,1.11410429174421,-1.41303418531385,0.978979218409729,1.13392961325332,1.07351600632807,0.75152860299019,0.482319821437105,-0.805718554747076,1.01817854612441,-1.09266995012889,0.418435445014143,-1.10843798110206,-0.9261095612672,-0.536939251669653,-0.557411475016764
3498,1,-1.45879913567038,-1.19052839036534,-2.42810918287655,1.16270977591611,1.45717377765246,-1.63329707040272,-1.60483950749072,1.74188304538587,-1.67477501277174,1.12173337697983,0.798846004265041,1.04240340326831,1.30678279398427,1.09106308114191,-1.31037451955676,0.710776704463115,-0.404986918915976,0.645091491412386,-1.32672149840902,-1.19273927623169,-0.928757404921713,-0.482116600366224
3501,1,-1.79988951728249,-0.677155687437017,-0.587178347868601,1.21433737093139,1.44436690305809,-0.997510816322683,-0.945578576254844,0.0659312868786215,-1.04510047164851,1.11231079340124,1.20145049024786,1.00575718744295,-0.382878049168034,1.31102431743693,-1.74991708385308,0.980000125200132,-0.874190258702919,-0.203432401374363,-1.15333757249445,-0.964560857922737,-1.17588188293903,-1.04739916748531
3525,1,-0.832027815990081,-1.19595813178314,-0.759136517439486,1.09624842382051,1.13375614743948,-0.856976079416045,-0.314205953194371,0.978386779254536,-0.394009021830785,0.486840422787981,1.19113271639256,0.839441944111081,-1.04741481161593,-0.049393419767861,-1.12849824512244,1.28802336262916,-0.128376234581037,-0.0456097879623461,-0.869982797830426,-1.90819890072455,-1.05771982213907,-2.11985042868677
3533,1,-1.10469433313425,-1.53552009406033,-0.264252745324008,0.883179433185782,1.09702412231785,-1.36487680464414,-1.25997700283187,1.00218121018022,-1.25976791011693,1.16527657245094,0.878230934740723,1.07899229750531,0.124833219516764,1.44373190900173,-1.68762395579115,1.0994232762033,-1.34173002472734,-1.93433463831744,-0.65772418902019,-1.29824407948935,-0.674061714069613,-1.52697034210863
3536,1,-0.703611322304045,-1.32456711860595,-0.439365350719628,0.936351508650962,1.34693540234348,-0.889132807904549,-1.41907636930955,0.811708890858737,-0.837681640080087,0.563789019166656,0.998980161053429,0.519346260300446,0.412187677710006,0.370254436874976,-1.23140282174874,1.18984864577607,-0.899083625373512,0.207346643486447,-1.58063608276913,-0.999774605597283,-1.23609731024336,-0.820656921764608
3543,1,-0.354544082558639,-0.810643780360651,-1.91810108972096,1.12076999961147,1.07380636282011,-1.07225461689236,-1.46513751484145,1.34312015212561,-1.61872827265482,0.880611201928242,1.14757564327959,1.07745944228624,-0.453768210719524,0.496686067580159,-0.949786630382743,1.1109989059049,-1.28180407799207,0.0116220557421734,-1.08414707641348,-1.22352070890002,-0.0775472186958726,-0.505860535110821
3558,1,-1.03936103800309,-0.917011984143816,-0.231213329960746,0.843764806989557,0.796726244142843,-1.1423091733642,-0.890089610209038,0.666119157354531,-0.749217973282933,0.90352798760444,0.565048139713964,0.762583277869072,0.349711359697509,0.262820043199225,-1.20211885150415,0.827776168140394,-2.33723788404647,1.6726121751813,-0.919843329732202,-1.12402476378293,-2.07678529013877,-1.87017045077272
3564,1,-1.34760664345186,-0.962605483125208,-0.0643454258000369,1.1292524980208,0.903932053369883,-1.51918325333395,-1.25400141633442,0.967390451477759,-0.771275795633284,0.618761116104619,1.14996971291363,0.917791514125795,0.0999544672686618,0.488629259339282,-0.738955242289541,1.24665731083479,-1.0202693994043,-0.358948319661046,-0.964907387044162,-1.85465843939153,-0.674486909582656,-0.734875065896247
3575,1,-1.11503453516426,-0.785005387283912,-0.652286064918936,1.2078081157957,1.15713423127894,-0.606129463842392,-1.53563232453573,1.34664924414917,-0.350364291322441,0.143827731212831,0.533461158020768,1.14020162765212,0.743357265351832,-0.539771703197342,-0.714096356496336,0.587198473338432,-0.373422045833228,0.20822491667301,-0.935346851966405,-1.13369122459395,-0.34498120756536,-2.66600631638135
3578,1,-1.09610821551969,-0.847059154177095,-1.29016531567949,1.07069329198689,0.929194184273261,-1.25316787634129,-1.75367461250179,1.8251062172691,-1.23190748420826,1.23198370214504,0.758973942082698,1.04794370656629,-3.18293876762519,0.393012918097028,-1.16028007408192,1.20017660730775,-1.07809173522019,0.01959397313728,-0.91159520572564,-1.23167418547386,-1.74042570972148,-2.17999980446411
3599,1,0.719734155023122,1.16832333176448,0.282409501514504,-1.00812555559433,-1.1602034346283,1.01122158797982,0.91148439065129,-0.354515745210614,1.19278086498281,-0.980460235502599,-1.32003361196886,-1.71663726049487,0.641362944011425,1.47977552481618,0.973506323162502,-1.24956451329545,0.956173650208595,-1.06280535854247,0.929989235484954,1.39821586289118,1.54372359786018,0.825515054124819
3600,1,0.942783079632925,0.991999091878014,0.87888341482965,-0.670728364152105,-1.41913291166551,1.13280918932982,1.14092165883222,-0.4762230796803,0.954902900292012,-0.624977759891279,-1.25055873562315,-0.779726567597852,0.203454809080933,-1.02959794363101,1.16139140219456,-2.59878934607066,0.828638413473671,0.0411159233115002,0.740307764853348,1.39923464139218,0.831109906834299,0.997943053084789
3606,1,-0.517510723821668,-0.77509283315861,-0.32728455536543,1.07986849718774,1.06047772596879,-1.2799875657732,-1.04677329940965,1.3918126995711,-0.976846358989904,0.908494479265804,1.0233578466713,1.12316445814812,0.164687201370081,-0.00447510561410116,-1.19535826813704,0.989288050652105,-1.42654207111366,-1.29020672551216,-0.98092921413546,-1.3538915888853,-0.657973252782661,-1.90308732005712
3609,1,0.666861534727071,1.05842826590333,0.473251858737269,-0.765108601526206,-1.74769168463836,0.902344595153853,1.1134787696659,-0.24698352896499,0.945787322999454,-0.99287899765722,-1.4228385488587,-0.470031768456979,0.579878873861901,0.432278863360272,1.05559581741484,-1.53196009883065,1.02994173926814,-0.0927732545624473,1.11426159597636,1.04123844674551,1.17755153326898,1.79832348882286
3647,1,0.973468939966962,0.997655164169843,0.907808392602985,-1.19276456180857,-1.25738000264408,0.966700779032396,1.2054401934586,-0.848223246685168,0.936748122277451,-0.238443946141287,-0.997942988220087,-1.57212519645925,0.511220943174742,-0.122630029857721,0.946047374720673,-1.64084165420027,0.975553835134189,0.643572687892894,1.13910852198531,0.833582490130046,0.957865666695132,0.774503698603571
3684,1,-1.13744057302614,-1.4495078378154,-0.724436039744518,1.21160702398228,1.07805203087044,-0.764684060282343,-1.3971169969837,1.63005201616434,-1.450778545774,1.09415876393277,0.668360158755903,0.675652105520215,-0.535748278228327,1.56748471989015,-1.27466390899065,0.494554422649895,-1.00704610116504,-0.085576784932359,-0.770647359166165,-0.763474066437101,-1.00004906147821,-1.12566905651099
3687,1,-0.60721564725509,-1.16045087751214,-1.53660999190643,1.16531332368208,0.696033682112523,-1.59815817313838,-1.6198469004227,-0.29320291586481,-1.28796463931208,1.34089226038273,1.05169744858741,0.880140814315313,0.224808401431134,0.634493985039672,-2.05644234741637,1.49764605751709,-1.20383412173973,-0.421923323375235,-0.634406558852743,-1.22591984540604,-1.10503006137384,-0.528456107323758
3688,1,-1.49600393367056,-0.81077959379733,-0.731037861774809,1.1119286542718,0.643472413622545,-1.04918026716744,-0.629278490240793,1.3027572420718,-0.895496800175966,-0.0328386094358107,0.999705737844229,1.32669967566445,0.107540783933791,0.363304996688715,-0.887143079145233,1.08389063276433,-1.13140259056341,0.0594024748715379,-0.8472525007642,-1.50257816565355,-0.760866663078283,-0.830510050031702
3697,1,-0.610867040638302,-0.776528884100378,-0.821456155003398,1.04476580040231,0.926701131317676,-0.972225249406351,-1.12547380314249,0.651462099562754,0.391060483423567,1.51714897854972,1.11221943650594,0.873411585328361,-0.0405192000516537,0.441995082651576,-0.501335165526963,0.96793570667549,-1.29384629431877,1.73432249170439,-1.37253395472517,-1.39798507946561,-0.949563682069533,-0.507583078908313
3700,1,-1.23608495681657,-1.13108650636365,-0.0716829910281335,1.12950341712093,1.08099319885887,-1.0826219149633,-1.34878193361588,-0.53954723700036,-0.76505054518746,0.749775356844812,1.29685254121798,1.24076141448793,-0.10969286431186,0.735615658750252,-1.44875037185724,1.62417258929768,-1.01243727347671,-1.23357742567911,-0.916143953524109,-1.32476311126996,-0.666457969060919,-2.73304015410222
3704,1,-0.629029773570813,-0.967934343082771,-0.680867920349678,1.20567769148617,0.98630704005217,-1.30577345092364,-1.85983298180821,0.882124534438545,-0.482498558111514,1.19228596437049,0.93595318730353,1.44244118462867,-0.197768915727177,0.862267844088719,-0.999982257919443,1.15967803375841,-1.92274334467737,0.601619260964011,-1.2637919352334,-1.43315574833206,-1.51706468346067,-1.55134939941427
3726,1,-1.42440234383981,-0.935915775496084,-1.83355022222315,1.10564053309028,1.0876250369703,-0.821823443741124,-1.75758732800589,0.597804380716905,-0.830512433456529,0.317556695099277,1.01989261413165,1.21255828889364,-0.159834717782656,-0.00581221807838863,-1.10695186545753,1.60706160435992,-1.21568471823541,0.234240403262595,-0.607231886590849,-1.47227836818394,-0.893361749060854,-1.44334396715583
3727,1,-1.12546286470466,-0.98148452012064,-1.10761278078477,1.09227658647696,0.918063633803021,-0.968535752559216,-1.63704842308983,-0.0768883937125874,-0.736513705076213,1.30016069625652,1.27203953520068,1.03217556831479,-1.1490443936233,-0.11146379513509,-0.797453193090867,1.17504412137433,-1.28889305555304,0.632741961803271,-1.00912096578359,-1.50297929291583,-1.01927850415647,-1.05262107471884
3740,1,-0.537597828500725,-0.856449518127388,-0.897051158962506,1.0455744728225,1.54812054586481,-1.18198201288759,-1.55357216686661,0.729614538315011,-1.06770233707769,0.953196522791236,1.06450608699896,0.994365923153651,0.9874705029395,1.07333928455465,-1.01619470448268,1.30945410788284,-0.862285350798043,1.43124030460045,-1.21026065051915,-1.19814630223685,-2.02499667184313,-0.95487853745728
3743,1,1.02436111999017,0.961650772325934,1.64500523040211,-1.27789993306174,-0.641090211675606,1.09376035819669,1.27989307823529,-0.82248817644412,0.809834787628126,-1.90567800863854,-1.15524629056244,-0.826970948385996,0.0965606919692174,0.0571430014723752,1.13793841391051,-0.650681728539877,0.859347690624299,1.07348446548976,1.05858656125668,1.29742684732121,0.921223377929925,1.10962781604168
3744,1,-1.13831032910112,-1.10888076714242,-1.27787318504521,1.06092934717042,1.0169618473116,-1.57053258587377,-1.5096195961916,1.80505922777999,-1.33886178435002,1.04684573894412,1.38714641347565,0.910635899317613,-0.855099788556217,-0.0837192038105695,-0.907978032622438,1.14500274016982,-2.43452338699798,1.88818992855142,-0.239678230913733,-0.800548253653468,-1.19898590753033,-1.50087191503129
3766,1,-0.686753986793141,-1.23735200193433,-0.626932387994998,0.766165454253176,1.33110275987248,-1.13620789631543,-1.64976752427778,0.956052304763776,-1.06422933091043,1.01523261732245,1.01732112993199,1.17283316239056,0.631674473770986,0.887405164569768,-1.15355211187748,1.21397560719672,-1.12159976367907,-0.418442977578521,-1.12286440970341,-1.38762554419121,-0.205513500748009,-0.256523669384917
3798,1,-1.44978195656405,-1.64403238303983,-1.9994453290848,1.24165114977275,0.985163808527165,-0.941174751965815,-1.90582105280123,0.855354582231361,-0.742279016262107,1.30695330086281,1.0956246274838,1.14775162222116,0.444710921893202,0.738415258485248,-1.03781317623887,0.936548374360429,-0.805491489484381,-1.45247964936616,-1.03996733969981,-0.841371144626248,0.0386212704867025,-0.62134460694112
3806,1,-1.05924093894512,-1.04833019365585,-0.00872458694420374,1.00289696640593,1.01756405499797,-1.22374073439384,-1.83160985625207,0.0976475601771329,-1.48333209916402,0.896241990547861,1.07171217369358,1.05445232880944,0.531399917995455,-0.0791860184014527,-0.780617824741732,1.20511682557709,-1.88357468307046,-0.00753621961451915,-0.863015768453102,-0.699054299292638,-1.21316180231293,-1.87098204916781
3864,1,-1.72922818553503,-0.817780565822395,-0.563687768021761,1.12215477250042,0.998159144479636,-1.36042627098788,-1.48187485495478,0.38754583451466,-1.04753343498476,1.00208869310667,1.0010703665219,1.34141215639927,-1.63724276164573,1.14542782900876,-1.53447871950339,0.532870889841917,-1.26834135058271,0.771408919614559,-1.32167508306356,-1.53776168754143,-0.782643700295668,-2.33687412483398
