Boolean,JSD,heatmap,data
 ,E-cad-E-cad_0-1,miR200-E-cad_0-1,E-cad-ZEB_2-1,I-E-cad_0-1,ZEB-E-cad_2-1,SNAIL-NRF2_0-1,Keap1-NRF2_2-0,ZEB-ZEB_1-2,SNAIL-ZEB_1-2,miR200-Keap1_2-1,miR200-ZEB_2-1,ZEB-miR200_2-0,ZEB-miR34_2-1,SNAIL-SNAIL_2-1,E-cad-SNAIL_0-1,miR200-miR200_0-1,WT,SNAIL-ZEB_0-1,SNAIL-miR34_2-0,I-SNAIL_1-2,I-ZEB_0-1,Keap1-NRF2_2-1,E-cad-NRF2_2-0,E-cad-NRF2_2-1,E-cad-E-cad_0-2,E-cad-I_0-1,E-cad-I_0-2,NRF2-ZEB_0-1,SNAIL-miR200_2-0,SNAIL-miR200_2-1,SNAIL-miR34_2-1,ZEB-E-cad_2-0,ZEB-miR200_2-1,ZEB-miR34_2-0,ZEB-ZEB_1-0,E-cad-Keap1_0-1,E-cad-Keap1_0-2,E-cad-miR34_0-1,E-cad-miR34_0-2,E-cad-miR200_0-1,E-cad-miR200_0-2,E-cad-SNAIL_0-2,E-cad-ZEB_2-0,I-E-cad_0-2,I-I_0-1,I-Keap1_0-1,I-Keap1_0-2,I-miR200_0-1,I-miR34_0-2,I-NRF2_0-1,I-miR200_0-2,I-miR34_0-1,I-NRF2_0-2,I-SNAIL_0-1,I-SNAIL_0-2,I-ZEB_0-2,Keap1-E-cad_0-1,Keap1-E-cad_0-2,Keap1-I_0-1,Keap1-I_0-2,Keap1-Keap1_0-1,Keap1-Keap1_0-2,Keap1-miR200_0-1,Keap1-miR34_0-2,Keap1-miR200_0-2,Keap1-miR34_0-1,NRF2-SNAIL_2-1,Keap1-SNAIL_0-1,Keap1-SNAIL_0-2,Keap1-ZEB_0-1,Keap1-ZEB_0-2,miR34-E-cad_0-1,miR34-E-cad_0-2,miR34-I_0-1,miR34-Keap1_0-1,miR34-Keap1_0-2,miR34-miR200_0-1,miR34-miR34_0-2,miR34-miR200_0-2,miR34-miR34_0-1,miR34-NRF2_0-1,miR34-NRF2_0-2,miR34-I_0-2,miR34-SNAIL_2-0,miR34-SNAIL_2-1,miR34-ZEB_0-1,miR34-ZEB_0-2,NRF2-E-cad_0-1,NRF2-E-cad_0-2,NRF2-I_0-1,miR200-E-cad_0-2,miR200-I_0-1,miR200-I_0-2,miR200-Keap1_2-0,miR200-ZEB_2-0,miR200-miR34_0-2,miR200-miR34_0-1,miR200-miR200_0-2,miR200-NRF2_0-1,miR200-NRF2_0-2,miR200-SNAIL_0-1,miR200-SNAIL_0-2,NRF2-I_0-2,NRF2-Keap1_0-1,NRF2-Keap1_0-2,NRF2-miR200_0-1,NRF2-miR34_0-2,NRF2-NRF2_0-1,NRF2-miR200_0-2,NRF2-miR34_0-1,NRF2-NRF2_0-2,NRF2-SNAIL_2-0,SNAIL-E-cad_0-1,NRF2-ZEB_0-2,SNAIL-E-cad_0-2,SNAIL-I_0-1,SNAIL-I_0-2,SNAIL-Keap1_0-1,SNAIL-Keap1_0-2,SNAIL-NRF2_0-2,SNAIL-SNAIL_2-0,SNAIL-ZEB_0-2,SNAIL-ZEB_1-0
E-cad-ZEB_2-1,0.06521466249591784,0.05444276241461693,0.0,0.04993009671589041,0.4910249973187311,0.06476816739348559,0.13033510974469792,0.011636674559537185,0.06079058155768141,0.4581699540331544,0.05965296495499376,0.0925665606080735,0.2859131595643293,0.07508678435540074,0.03701528024335519,0.041718326403824973,0.03643721595380911,0.040542709989401945,0.06752029331760483,0.03460570877592767,0.03899281904285243,0.13666633503776277,0.08009204115220542,0.13609788821396435,0.03678938899805028,0.03507084944619314,0.04390467853157003,0.0494999237252295,0.06753949495676469,0.12671449589626133,0.08544834569543466,0.07304969376600295,0.27355394277463796,0.08278794684406748,0.019758914300366973,0.1321921699658406,0.03653728783440774,0.05472865625599843,0.06580697577754083,0.05045761879586938,0.06751777052384918,0.05751238525431201,0.025879864482651442,0.0342677827557556,0.03002461453279426,0.04304325745020793,0.050813030066893,0.04332983936777225,0.038307478823175846,0.03807593824683151,0.037636989372586145,0.039968159526883824,0.04171750246352969,0.03880389136751144,0.0390361333534449,0.037648650049619356,0.11072517198349166,0.0402185558469933,0.039274871152705046,0.04054590791891741,0.05192599891204125,0.06456756895510017,0.0684629894801996,0.0429737917074298,0.03845881079125456,0.07135696724980067,0.059627188343915324,0.04186805051554772,0.0454751169984278,0.04044952990263581,0.03544425117221102,0.04705073118587688,0.1326353399208207,0.03822277319994538,0.14407473608385207,0.044305548857655405,0.04619527718039454,0.05300936397687696,0.08774414313086347,0.03395189946316356,0.0745610102205371,0.0916038708052391,0.0402843525582923,0.33697186616874053,0.07250039649143411,0.023309360292417057,0.04937662817648598,0.024227032952961955,0.10497481595387684,0.039668384454012676,0.1361188401987568,0.043594973442266885,0.048113415883152974,0.5945153961089096,0.03165873217804454,0.0758381305874305,0.04476196217845113,0.07254281269965432,0.0766608289264495,0.10026377410482264,0.04752574726666809,0.0528724763792431,0.03517358355969002,0.052332318354382616,0.08406710129862874,0.0626543983908398,0.04842674119874208,0.043581455899989574,0.0508351407985054,0.05227761215947588,0.05006201584375088,0.04627584105792196,0.11945991563690816,0.023001908518444896,0.04428902183070379,0.035442482092963475,0.04168854392925821,0.04663288231655012,0.09061666922601078,0.055331783394324985,0.044885222893998454,0.03769905853511156,0.5998698236982487
I-E-cad_0-1,0.013111643369311678,0.061602085464456086,0.049930096715890396,0.0,0.43155296686401823,0.06700317112927666,0.11379292667202795,0.05342848251560368,0.0607234936255024,0.4189345635098619,0.08000504821452506,0.09797900634211801,0.30558077755423524,0.08568591368642006,0.0481636484243151,0.05433779389438892,0.04402920155047192,0.0547944142373815,0.07467095794834722,0.04294973073168245,0.048940946875273776,0.12259065605389666,0.11326302853106085,0.18431290715794646,0.034235696852612046,0.04677557788678777,0.0612586845714452,0.04980950641871963,0.0769353325120998,0.13004648018448323,0.10117293565144735,0.09261985609713683,0.2785355460794232,0.10261244825030576,0.045004647296985265,0.12452962987423408,0.0650727239225366,0.06534253099018521,0.07992257755663534,0.0653412909657478,0.0724609155194543,0.07225522938765647,0.055854712621714236,0.016428891470223417,0.045799492851341994,0.05164053077532275,0.06261226329175008,0.05256605357401564,0.04902742043586568,0.04983063045293296,0.04682859473908139,0.05250103455481661,0.05127409585032099,0.047688516009364496,0.04794206595228698,0.04613264316894166,0.0432395710748119,0.045775251900064914,0.05557304439768129,0.05013100779833285,0.06287607578765374,0.06659597659086633,0.07327519383170816,0.052951366954559424,0.05132275994488099,0.08567988921973166,0.07359823656572767,0.05586848769185635,0.04912811491199719,0.053171430401982134,0.0432150224364371,0.0543690823654946,0.07473742597647402,0.0496577501196206,0.1367860086930249,0.05872942680228191,0.05749017093318874,0.06329788940061967,0.09077148084382683,0.04671335020674236,0.09760867686126672,0.08757074022284517,0.05425844434528612,0.33354942778261415,0.07962554836750178,0.045196330073947466,0.053350546116132734,0.0337923160150294,0.04239648481786965,0.05381185688318221,0.08039564354607268,0.05279439660165968,0.06271341509825269,0.5779486174926991,0.04234871358292396,0.08969271467245053,0.053653330248381634,0.0764182624600082,0.10319505144378029,0.09068902618536415,0.05365775883261582,0.06781590432014445,0.043918111919250186,0.06131633247517408,0.09345851239652504,0.06902109925262362,0.06013320713148439,0.051356623730542464,0.062258639757077766,0.06456923981743282,0.05925477389645511,0.05760051214546328,0.039348906739414435,0.04832591923968074,0.059735307868746916,0.051084910775807506,0.05079913261141335,0.05636867988494573,0.09547230031918277,0.074038502337272,0.05525868573873903,0.04544527362434719,0.6535223162842346
ZEB-E-cad_2-1,0.4590428930773921,0.6306708152022538,0.49102499731873145,0.43155296686401823,0.0,0.6227806516008427,0.641013911151631,0.43716638587345535,0.5814903673619406,0.7361459891046818,0.47674885947009416,0.5660723559985747,0.6127462089899401,0.5817874827999288,0.551486398441257,0.5908825037380903,0.6029538451729743,0.6241004927761585,0.6550304830010543,0.5990609621850196,0.6081105712664207,0.6366541996917127,0.6017683007200807,0.6274171555317105,0.44946320053089783,0.5740108065878953,0.6331957055187427,0.5951747360739312,0.6463823198008449,0.6483127199924688,0.654691574083502,0.3941178556866515,0.557933845356959,0.577993201629714,0.5669571847859523,0.5976650918425161,0.6148588390826781,0.6378368914234962,0.5797214671859479,0.6352747297695771,0.5630321611516012,0.6475097784960979,0.6053536655359688,0.4823308596621618,0.5851320723402158,0.6063356219116804,0.6117722054386819,0.6017170398711479,0.5986146445809557,0.6018010470105477,0.592832157507578,0.6064353994925971,0.5951432807955436,0.6086152916937716,0.6108599628017367,0.605724451210894,0.2864577233543944,0.6055170549790112,0.6010821581316865,0.5876950965736789,0.6037558740095823,0.6062044546516024,0.608798906460859,0.6022775988280716,0.5854586079193715,0.6033753482146006,0.6364792370419289,0.5944000901529293,0.5925447591423045,0.6248976783250293,0.5684110331058322,0.6041382674015165,0.2466518342065135,0.5871170892555684,0.630408777162458,0.6034113899125177,0.6105857014577254,0.6090535321887198,0.5982052640138236,0.5838807086462277,0.6100170543004617,0.6303098209173986,0.5996621956311305,0.6941566892779507,0.5856603427351501,0.5137316878593459,0.6351286162366039,0.5166595653144,0.3824360461105052,0.6082675689889716,0.23179005700378633,0.5917513372183283,0.6175286946522818,0.6843105272305829,0.5676463900232338,0.5993664029490087,0.597042268599263,0.6087236410555572,0.5989872554446397,0.6328912977738694,0.5822232987424553,0.6171362503452197,0.5845537653415733,0.6276411986472612,0.6086139122379015,0.5783390311831966,0.616771171760193,0.5984132940368274,0.6192860224570136,0.5821359452237513,0.6151512251219522,0.6288204880337753,0.296656593134101,0.5893472171482625,0.620002143133416,0.5918357947573955,0.6170886307135369,0.6015483167757372,0.6304848177920537,0.5952438698481475,0.5873655320707339,0.5780871733672069,0.7280902708761665
SNAIL-NRF2_0-1,0.06152550460419223,0.021433713469475292,0.06476816739348558,0.06700317112927667,0.6227806516008425,0.0,0.03787740851698327,0.08356433101475985,0.04170255616985816,0.3945943010728933,0.08734484955739691,0.09669108494579653,0.31616583384864355,0.09209808763178548,0.041237425602088804,0.03545500226371495,0.02491682022789509,0.03550648582215417,0.04079270881226662,0.026909722900489864,0.027879718454755946,0.04487396683380861,0.13186504813510225,0.22311023592994972,0.0828566762923118,0.03911790894469029,0.03648752345883799,0.02313801937440767,0.044136986737757296,0.08758106086597009,0.05898866022513664,0.1196149442006623,0.29575607259565734,0.09855663574285886,0.0386275019355513,0.09904682767623138,0.05529542795889795,0.03258753297232381,0.07999506247978268,0.034896056293376845,0.07154482399278198,0.04319694550508572,0.040669076297979515,0.04127541076179886,0.029474634630953265,0.03639400273437896,0.04178699446701719,0.03204032757458141,0.02966648971568589,0.020370953015592573,0.03056803079628682,0.029888130427460913,0.0408118076570919,0.02578459154447335,0.02642747168792106,0.02553433818389918,0.1641573885723253,0.017471582626631028,0.04389807290667645,0.020118805461448973,0.054784536906695436,0.03614395266408388,0.05235009730733402,0.03865905340690802,0.036172079233367224,0.05829437654322521,0.020025377292866846,0.046080472044588754,0.02005565187111779,0.030765722407966333,0.02639763951006173,0.021896626232535958,0.20959895325434602,0.030987973572379444,0.09992039787363236,0.052542887228266034,0.03974184063618876,0.044250671711871664,0.07507892267951273,0.0315403756030969,0.11678490458520621,0.012396893120614691,0.04013643301665635,0.29385146470166545,0.058746465294019556,0.04665018841926093,0.0317045171671972,0.04941802900075053,0.1202581694194075,0.020647398388060224,0.21690636001895877,0.030516499970085167,0.04713802566175932,0.6051855021182104,0.033125587662624426,0.06833438254444947,0.03631887767337847,0.05812252295837772,0.12776087702552702,0.02109703673553366,0.031667943532995874,0.054436416117739125,0.04118705431108981,0.030865529262001562,0.08883129795811619,0.06468397490879532,0.02315290139247138,0.03951399368610792,0.03077436104163793,0.06823975157008987,0.020193973473168744,0.01970503659695645,0.17184266074086163,0.04325308039179476,0.026427424376038337,0.03772963227640089,0.024671306047180937,0.05368039996746819,0.058944729429220855,0.09190932440463769,0.051812892450298145,0.02587508313387316,0.6584763486756482
Keap1-NRF2_2-0,0.09556288825036369,0.05824396490840035,0.13033510974469792,0.11379292667202792,0.6410139111516311,0.03787740851698326,0.0,0.13889413439708978,0.07905747808312892,0.3909259744235592,0.11685144088576377,0.12656160439804942,0.34859073416589614,0.13944904706099231,0.09126279467176834,0.09024797975926524,0.07280813182773795,0.09269916785773735,0.097289230013104,0.07936833418028898,0.06968740980023852,0.02052980452232685,0.23824119517862502,0.35031559616943175,0.148113748036854,0.085655224692574,0.08964803662696509,0.05642158770608169,0.08923300204427559,0.12751342275118677,0.11998698541756167,0.16313835768366963,0.3182965537109581,0.14206034202187978,0.08966314515347479,0.12746977841175533,0.12745647666949234,0.09162837904972627,0.12568258229398369,0.09135334208392391,0.12054474018802638,0.08852574973931615,0.09970280576591839,0.09114992372952169,0.08360737059318424,0.09780907103623473,0.09659189241210668,0.08301944550372824,0.0817983879623061,0.07262579227391458,0.07524688447771886,0.08548791710366255,0.09364840266781209,0.07886545953031664,0.07164479444419662,0.0722419506079858,0.21897503793354123,0.06031373631701329,0.09034133018796098,0.0651825941103631,0.1303233966208559,0.05932903349026922,0.09175740263446044,0.08229778744508681,0.08917769099258842,0.10588349187761863,0.07487180281809812,0.10200795765189025,0.06521942897833084,0.08642325729877604,0.06297533826164192,0.06632339488128594,0.25307527492809606,0.08360051290552654,0.12364259602314082,0.12192817495142486,0.09832485073225744,0.09147290004585631,0.11507604115555116,0.0826786758072712,0.20807875641511625,0.023694883394107052,0.09485775184114412,0.31427749866576427,0.10808097509189583,0.08950705698328984,0.08621784332158816,0.11456112489740528,0.14402640357390567,0.0690182712510413,0.26815965209656634,0.07845288515361346,0.08929464300615186,0.6190856457811177,0.08424727018243602,0.11948705181660518,0.08804663824195173,0.09518543748407308,0.23064098600887062,0.018475014700892935,0.07889418763928263,0.09713538708908905,0.08837648868368073,0.07546138549097159,0.15512316179884716,0.11932129984690253,0.07963436781815715,0.09468793674890882,0.07197076940307043,0.11592519010935193,0.06474724200221796,0.07688702179954733,0.21837866845708315,0.11123881544552544,0.08051845137042186,0.08363292773240678,0.0759459251136579,0.1255697595094354,0.0937319343473901,0.1551426900574071,0.10247170779105307,0.06951242267800083,0.6532473120718222
ZEB-ZEB_1-2,0.0654317564668928,0.07456304737098374,0.011636674559537177,0.05342848251560364,0.43716638587345524,0.08356433101475985,0.13889413439708975,0.0,0.06750055798021304,0.45718508455983925,0.05095331576064986,0.10140457885018105,0.2798285895606891,0.09189363444328798,0.05001510026531753,0.058794643472664165,0.05783326994315607,0.06731239293747829,0.09384450936059047,0.05645604496645929,0.06081051152505064,0.14381931738494286,0.11410414264107832,0.17749659686110314,0.05125104663636109,0.05137271115357756,0.06906062162257193,0.06460295563925868,0.09408704698034634,0.141381332027014,0.10708069561075181,0.07559402610208861,0.25479505651508766,0.09519850800644453,0.03412151250503849,0.14255738224348743,0.06482466673115994,0.07964643047090549,0.07928834231680248,0.07672391636130285,0.07744810079638001,0.08523043262159838,0.04961437781372633,0.044223493229231456,0.051194463724711974,0.06450724892880004,0.07354166953952095,0.06247504642456776,0.057752579607109555,0.06100046758705724,0.056017799166918986,0.060085453013496104,0.06595466028683956,0.05983371608137868,0.060442080144719974,0.056774767821580044,0.09964247458157122,0.062061338933931294,0.06197646935773497,0.059487384448163,0.07297897768062997,0.08355565571029713,0.08623370933747534,0.06338041971228739,0.05597295871476949,0.08637085694866173,0.08435387061781957,0.06380814808055249,0.063366395261708,0.066645441909113,0.04762274843816788,0.06433232252833021,0.11892272273397139,0.0555578198934618,0.15809431919998507,0.0672326783351386,0.06687517504875376,0.07234442387292123,0.10051823551622563,0.052197615779348686,0.10555016347781193,0.10358108215732467,0.062136044906941156,0.34311408315462655,0.08317340606314963,0.02813109118814323,0.07447000341113694,0.04278713794463223,0.0957401973056605,0.0641795720507046,0.12012205217739766,0.06251638553994941,0.07275287539896791,0.5841647139863688,0.04522267306379891,0.09041260241542456,0.06505853825024513,0.09007938358574641,0.10949582526293736,0.10990917585710898,0.06389150984339605,0.07561146504151804,0.05525885104474938,0.07498235449771387,0.10330045663907067,0.07453487560515545,0.07087765309489169,0.06670846703577019,0.07314182167411773,0.06696575526363871,0.07347601966592185,0.06985290368322408,0.1069072561472849,0.04680481991268228,0.0653273143069155,0.05775496704727617,0.06484704930374235,0.06767293366533607,0.11101075173415625,0.08185466109454928,0.06340905410494173,0.05060324707514674,0.5759282504297056
SNAIL-ZEB_1-2,0.0646919999103481,0.053864583474201984,0.06079058155768147,0.06072349362550246,0.5814903673619403,0.04170255616985815,0.07905747808312896,0.06750055798021304,0.0,0.3503322383999628,0.037808576319522925,0.0684791296385537,0.23536523615982932,0.10186861726106769,0.020459613694898033,0.044203894234383576,0.033469147723800566,0.05962384276180388,0.0694404224330628,0.035171487505184396,0.04130270741000044,0.08820574111634286,0.12419161590127616,0.20668717810173193,0.07741640996408397,0.024679407042129512,0.06694957763215309,0.018320855862974238,0.06781006898942679,0.08408577047795271,0.0701907548910917,0.15755646182362215,0.2138634535392155,0.0674123211759608,0.0488473050637037,0.08971106847685795,0.07102136179287544,0.06292148376434106,0.04862979381395826,0.06101926519163492,0.0455090997508622,0.08032133288289801,0.05801890693385842,0.04963937661670844,0.04386982259950724,0.03739579575918795,0.047045700238071475,0.03336078427207171,0.032892067862778235,0.039941774366613794,0.03378867960334976,0.03290639441560303,0.04449365758679096,0.04066779460022589,0.03759619186423013,0.026900330781184693,0.13252137433519692,0.044282646443369586,0.06020126461966187,0.030177586731059098,0.05080599801717822,0.04764655235340201,0.046336703185595574,0.046165586856583216,0.04186102526259279,0.04921713849036123,0.07086671101827954,0.06508445141723795,0.02583924461701713,0.04975352233026605,0.01843125633246786,0.052045416652678214,0.16356146682425343,0.027246708369215146,0.10222100409551371,0.05612963174192455,0.055808821168017136,0.040155308129608644,0.05223618774450285,0.03371503018171168,0.09977527011415285,0.05493402704976337,0.06299875704918217,0.25142892346409174,0.031202220811471896,0.02399948371980826,0.05009533911667667,0.06580752146021819,0.10087745602201205,0.051597061249443375,0.16999764833634184,0.023530503335219256,0.0703541679800324,0.5578367046165327,0.022510399754469758,0.05151452162257084,0.053148080150906496,0.046634160193690634,0.1111234241498339,0.05816463236243109,0.02192942341645889,0.07750384856636885,0.03648123068725974,0.05271470263760039,0.07217467958240359,0.047544013708998085,0.04639714362791776,0.042579852358081635,0.04685010649058449,0.04724187570185506,0.04585751058812846,0.053320780528345296,0.1341849967241086,0.054932958190452005,0.06199091558395771,0.05211256135939831,0.03654231762618475,0.047298287296857394,0.0778479878309506,0.07603013301922742,0.05587672808593755,0.013755651924476787,0.6166574040293966
miR200-Keap1_2-1,0.42061694630921875,0.41545599521016585,0.4581699540331544,0.41893456350986213,0.7361459891046822,0.39459430107289317,0.3909259744235589,0.4571850845598393,0.35033223839996297,0.0,0.3436746436597241,0.32519554342591883,0.5009433345305303,0.4595654932291296,0.40764740602956534,0.46919830954439157,0.41260573733012174,0.43388079650405514,0.4232227503871697,0.41339280352229224,0.4130884729998611,0.3767575739817274,0.4898455719296883,0.5568971225280317,0.4539444929519137,0.40054389389173495,0.4471723450590953,0.3706178344071014,0.36697073120566664,0.33861400554907484,0.4224619083101278,0.5292173352872591,0.3411953009060931,0.4438751763722776,0.44515456803199593,0.17749107110371476,0.4925161395150823,0.42934504996653766,0.4243884706608082,0.4714809270612683,0.33650946265245096,0.45165573050774055,0.44877801862164707,0.4206100806963847,0.43079468877908544,0.3508248649900024,0.3192678490185642,0.39463225504216554,0.41494657460962275,0.4161435823207626,0.41277793282721364,0.4098593875695228,0.4173448846947552,0.4099917227858799,0.415773118481352,0.4020651525257304,0.4470523609766921,0.42255235304831257,0.4541636300367244,0.3871650656274943,0.3477529117359094,0.3124779755865264,0.34136237039806716,0.44103619827836493,0.4501925556643239,0.3834439885252306,0.4252355236066424,0.4683856816499887,0.36841493116206686,0.44645085421349623,0.37034118809434924,0.41126968209071896,0.4816171197505361,0.41406399606093847,0.17005111566890047,0.4793242827689606,0.48316253618663885,0.4119267315018873,0.2976038315108145,0.4135794871524067,0.45213823606586945,0.39984277077449126,0.44459407045949806,0.470649629974759,0.38591832826644146,0.4108945987145576,0.41349545646128893,0.45115061116468,0.42969751754328733,0.42668544816808723,0.46583782154876474,0.37078617366394456,0.45720278908263345,0.2509256098240108,0.370391921978243,0.38590395657329346,0.4403026006780497,0.3152403422309833,0.47014079324865266,0.37385960854916134,0.36747641844793333,0.4632634371540712,0.4159304457486491,0.35746914122917955,0.2933103453077291,0.4041324222485068,0.41553570246562554,0.41146170006180977,0.3893958793290292,0.4407690927150809,0.41303891059124936,0.420480515407939,0.4666563824436702,0.44786789833227614,0.43412838379775587,0.43560509112513324,0.41358408247850836,0.4060535914093625,0.2887220353124753,0.44481825896716154,0.42690350497571267,0.3872277305306031,0.691139399797774
miR200-ZEB_2-1,0.08254817099995282,0.09850456873297533,0.059652964954993795,0.08000504821452503,0.47674885947009416,0.08734484955739698,0.11685144088576374,0.05095331576064989,0.037808576319522905,0.34367464365972406,0.0,0.06605432974666808,0.2505046800397297,0.11429424696559498,0.04854597666126642,0.08360752659003759,0.07722926086687432,0.10510510068055168,0.12430809945664587,0.0770737120814749,0.0830116917237523,0.12386616390333788,0.15504639028838288,0.23499864236445672,0.09326338797578544,0.058153454398236715,0.11056409168671502,0.05384726681794967,0.12681433679219759,0.1279099117997403,0.13180287455889128,0.13202778503449888,0.1636448272158133,0.10100023603556288,0.07918092551967476,0.09632038020370653,0.1181495205928058,0.1116988916819232,0.08521058365987173,0.11973596179964646,0.05429828334860982,0.12606535860405438,0.09678511488898078,0.07408762111705144,0.07490514918477631,0.07404956281674444,0.08095856985018476,0.07257785387794942,0.07539291493767028,0.07979198818835287,0.06880053502273292,0.07976039131491292,0.08391428139026823,0.08141348815077618,0.08180692613797148,0.06944942385472871,0.1275875487775835,0.08831729176268072,0.09384264125582162,0.06506436022012918,0.08674260685939612,0.07835658251306604,0.07761832158019971,0.08504512255094049,0.07698702655099318,0.09222880180306987,0.11577524424488912,0.09622377443104144,0.06657701235055917,0.10223256962557489,0.04131206826400226,0.09318512246968752,0.14784879637205783,0.06927567682040073,0.12133916118809622,0.10039474564683372,0.09984261409006187,0.09031981652962585,0.07943363327950262,0.07022459832008268,0.1349425907064593,0.09747709449924151,0.09517488733910685,0.3124017762775458,0.07433979553763742,0.027219807533293283,0.10184969878663343,0.08868288930294732,0.11454692071263811,0.09125396872257979,0.1446894514968589,0.06347223860225737,0.10523676841575252,0.5000130572627722,0.04495405700116943,0.09593810362911648,0.08947921035452769,0.07749305046147673,0.1443796949971061,0.09784731580794771,0.0590298376490232,0.10996251379560185,0.07267000662667497,0.0961216790461061,0.10059884880414728,0.06556359679531477,0.09611129529237375,0.08346841017860315,0.0923980103329203,0.08343136538231771,0.08694772057593975,0.10280877801583022,0.13242301411460583,0.08945027780990025,0.10694676423771689,0.08232889017230698,0.08696791791307702,0.08613034818728743,0.11353382601088732,0.10971579976391839,0.0831964849566341,0.043745740389407026,0.5690205950143974
ZEB-miR200_2-0,0.10447033936485059,0.09880371189249673,0.09256656060807347,0.09797900634211801,0.5660723559985747,0.09669108494579653,0.12656160439804942,0.10140457885018109,0.06847912963855372,0.3251955434259188,0.06605432974666807,0.0,0.3549345317499849,0.11331804717330848,0.07650970786827196,0.08691887788433239,0.06999624331317159,0.0862574135973728,0.07804923230182675,0.0721785471652672,0.07085240516242589,0.14952938166574292,0.13263583612885818,0.20246199297919615,0.09997818443729972,0.06910258686801926,0.09166189967598401,0.06289170755913785,0.11164510829595771,0.10154855229049578,0.12905156376934285,0.17288071019552775,0.12449059435819267,0.14917195588651003,0.08505844919275632,0.0975632752695239,0.10033011448312351,0.0889280116999634,0.12462155485560644,0.1142829347005142,0.015486972701034276,0.09510428487889672,0.08482310422530183,0.08009392494651593,0.0822364491105999,0.06540761207070915,0.06434995880582768,0.05468046149933817,0.08651005646958462,0.07538563271327473,0.05023858889419097,0.0873852365974506,0.0783784505165119,0.07416246421918099,0.07221454464929523,0.06876495927078177,0.15376773890510104,0.08843408437515016,0.08491056461319549,0.07618912907192846,0.07475436909342678,0.0650214775770288,0.043287227872969125,0.08323379065150058,0.07065712922506323,0.1188419724282134,0.10304546985093185,0.09288343687425428,0.07370344401647,0.08717628235634017,0.06094575944723764,0.08820493641291999,0.18559135789552467,0.08142721438168829,0.10295274188244903,0.09483135224987263,0.09454972875072801,0.09261918287827925,0.03362716657597298,0.0868041522184734,0.11967542111046756,0.12001221541817617,0.08897362715636495,0.35375723166568096,0.09670890107984366,0.07693485303285093,0.07645897709929728,0.09713004448553017,0.1282254225941369,0.08443314941196085,0.1774828709304625,0.07254010162396854,0.0855498319173659,0.510331956186963,0.053245545429351095,0.12151877659895366,0.09035857503382211,0.027785974523617814,0.12421190195291099,0.11545399283227112,0.07265621546895011,0.09260660109926547,0.07050331699835641,0.07594345445131903,0.08228422272675713,0.0403149913387819,0.08826191004233838,0.08037731691693702,0.0782838357266892,0.11464937739610517,0.07770472249993395,0.09026827786340272,0.16906649621194764,0.08640305077370666,0.09784728705919182,0.0792198409076125,0.07844575671913723,0.07735468201810264,0.09378411462638203,0.09192909515869792,0.08160671946397063,0.06981145846392497,0.6494523588274974
ZEB-miR34_2-1,0.31128080722579454,0.31986093005212146,0.2859131595643293,0.3055807775542354,0.6127462089899403,0.3161658338486435,0.34859073416589614,0.279828589560689,0.23536523615982935,0.5009433345305299,0.25050468003972953,0.3549345317499849,0.0,0.36136242683146325,0.2556711156692416,0.29992169470476204,0.3104070938334552,0.3485216113448675,0.407640046308399,0.30642083613325155,0.3241982777418226,0.33937129810173494,0.35679438259006047,0.41828273759280615,0.323396473935676,0.2759934022710582,0.35270809253927254,0.2831807293126305,0.2976095741149875,0.2811998194083518,0.229023329696614,0.3847189184188836,0.40301015471309315,0.11052899539104898,0.3102824777944376,0.34877997238752123,0.3256507423083438,0.3684103888276265,0.1377611193064781,0.311900895484041,0.32703723586842903,0.3734431995367091,0.3258868109138039,0.3119127203835354,0.31153835116603723,0.3118904839522302,0.31771988550391717,0.3005011663305253,0.24628826412139415,0.3140110606571688,0.3143435752738192,0.23950234244672514,0.31360264294408213,0.3137826608203566,0.3098836877484679,0.30117140542674037,0.34592123974225053,0.3070779932475464,0.3373264921862739,0.2864173495468142,0.3168622206074392,0.3231063415847491,0.31670176835311964,0.32397906937908977,0.3076605102823805,0.15484682537012234,0.33903317165894076,0.34692416825247263,0.2797672914645978,0.31959229119740595,0.28607828447080386,0.3359911020993097,0.3335092821415705,0.2780317922689086,0.34598489708482955,0.32440085896235993,0.3330433737472529,0.21789702969035254,0.28504004144043693,0.25728207764906785,0.3464450394240393,0.3147581577123376,0.33625585637270816,0.17823790590712063,0.23437670627756677,0.24076199789960837,0.34291118943016835,0.3161208390915001,0.3361898598432018,0.3316175799170371,0.36333687485458366,0.2746391812743465,0.35663280856570745,0.6303874684627944,0.28785447309381984,0.14070947973325496,0.3405070786463321,0.3194473214783094,0.35524389684606894,0.3193107499982535,0.26633362797414817,0.3645099903894276,0.29989303045934623,0.31876880968813637,0.34071016137816856,0.32625329219092164,0.2811237748457448,0.31324169567120763,0.29488731562814396,0.20619942143455233,0.3203552192261395,0.32560894271248925,0.32661420286953224,0.31897906098617096,0.3441779558535506,0.3189253551450084,0.3092520839647439,0.32546054593038487,0.33241831515639453,0.3308494217134773,0.32233674332770823,0.2595825519945172,0.6203514032271
