Var1_1,Var1_2,Var1_3,Var1_4,Var1_5,Var1_6,Var1_7,Var1_8,Var1_9,Var1_10
904,1,-0.0576392346258522,0.832413612405641,-0.5780497539461,-1.60871286138028,1.10595175829479,1.04826678560076,-0.881725120141178,-1.30458188762948
909,1,-0.338398296261808,-1.69050192793016,0.560800765927157,1.22822634590686,-1.7561333324061,-2.40869997156527,1.17732609059268,0.907624056015602
910,1,-2.73368970334571,-1.35416617930638,0.990349273973684,1.21194486762513,-1.48954895287324,-1.01724146547703,1.57084770521755,-0.146574475855864
911,1,0.743475183153449,0.711353108141105,-0.328406021261668,-2.00199251811002,1.0003189751444,0.481035287943708,-0.671590017769049,-0.0279767844797446
913,1,-0.329980937696329,-1.88085106121392,0.977892109750192,1.33882089986493,-1.36627195275957,-0.908417395889569,0.0787639315237002,0.865843401413129
914,1,0.0954205329726058,0.041510080580648,0.901058095548931,0.958732183034791,-1.00194562223082,-0.695164930000059,1.73061226893868,-0.392359617866285
926,1,0.615801666656905,0.902730834556143,-1.48000843393488,-1.84375496976124,1.15834220306655,0.920790905725143,-1.11818063279014,-0.68125649931079
927,1,-0.596492289773004,-1.86895411931575,0.617044878290678,0.67894414291755,-1.36518614895385,-0.75832276297809,0.7158167547148,0.519098753459064
928,1,-2.34549778256309,-2.38197349900713,1.32443478738827,0.658821053017566,-2.19252968496702,0.496643991903464,1.00669402142861,1.21255690329355
929,1,0.103695784581541,1.31403216813775,-0.7974733626163,-0.133996358532812,-0.615367334785874,1.22810434557777,1.62829682207347,-2.58176925842969
930,1,0.943102408967235,1.17564926448254,-1.70778889201053,-1.47325656111167,1.27042478479915,-0.56768600227702,-1.37342898114659,0.800360584765992
931,1,-0.0689079857984348,-2.03063372113572,0.874296377504004,1.29152772988295,-1.21670997402093,-1.067409711382,1.48490012938681,0.481651993041091
933,1,-0.594893421271245,-1.17614531259855,1.14600320078127,0.482450286108856,-1.44289772064421,-0.705998672994928,0.929418608616955,-1.19320582324496
935,1,-0.19902640291011,-0.0578366483448139,-0.27355562538686,0.710495445109838,-0.748722587956377,-2.10395417384284,-0.932203264197641,1.81602388290891
938,1,0.408634840595265,1.37407540434455,0.198809587958987,0.155193126092783,-0.900031619072632,0.357974045737473,1.41448776371497,-1.09598745252632
940,1,1.64829330915469,-0.204303661230139,1.0047108207633,-1.23675081692177,-1.41885468714857,-0.233752663019727,1.56480514929436,-0.274667457599749
942,1,0.00541725728660873,-0.605452076797808,1.30781077870659,1.10860876659318,-1.72453040730772,-1.31125850161587,1.36895658602195,-0.463791006726415
949,1,-2.06244782459514,-2.87164904475309,1.07629080990227,0.941597474487889,-1.14995410327235,-0.551319061608017,0.488067352028308,2.01579512712824
952,1,-1.58627980038567,-3.99064182352196,0.531338807334204,1.19949277901462,-1.47398424691526,-1.18443350649022,0.522369457305868,0.943534823222713
955,1,-0.0781436160485665,0.127775016135319,1.01502064434916,0.647931067600645,-0.317431398226633,-0.739348896812088,0.835530330320904,-0.767362606659324
956,1,0.267378542903546,0.930855721759904,-1.14882683713388,-1.32454867241379,1.24866759412835,1.17130906342302,-1.89233331092347,0.057956871976812
957,1,-0.648231119281327,-2.27215003571159,1.4401009945161,1.13699827414606,-1.40675777262978,-0.905261519206464,-0.336000463307929,1.33376266852077
959,1,0.520653458181455,-1.43602682500013,0.638479456788244,1.32617694974614,-1.43955162829172,0.895759612128013,0.71382093064689,-1.93281983139567
960,1,-0.627318923941464,-1.07098796874003,0.990317485067132,1.39444344205722,-1.59266780229098,-1.07816285574498,0.552049013707271,0.500405535763503
961,1,0.852608038077928,0.940572795226688,-1.19562714655148,-0.770328572216861,1.08582991491475,0.867175883032894,-1.08457668163133,-0.0356498656125104
964,1,0.0980901608678529,-2.83434527138633,1.54885152502341,1.01086824188135,-1.2456825795657,-0.266005661764105,0.617041717841689,0.409124590242026
965,1,1.33750473423209,1.46058053867187,-0.894617763341256,-2.26996977593228,1.00646364046558,1.13419745723444,-1.57771528137619,-0.172133927450055
967,1,-0.147014595852705,-1.78204510237474,1.13845197309332,0.938743073346718,-0.920711481861628,-0.627593136652076,0.611853279824325,0.611007866107972
970,1,0.226146374703179,-0.711120811591652,0.710610529328666,1.32226938573442,-1.53776671295107,-0.133965461045601,1.18557679910705,-1.18550126818514
971,1,0.435914088550854,-1.50338030423,1.21765948329597,1.01441652677061,-1.19174850459035,-1.62558029729604,0.343858814987968,1.03300142799096
972,1,1.35945067506049,0.383676460701874,-1.09213722595138,-1.56165882647532,0.821155274896188,0.219491034213512,-0.0257657527621628,0.734503359528289
974,1,1.25336221381897,0.835059995926381,-0.331921420199149,-1.83569009893315,1.2396880485226,0.851407675057928,-0.896049128980299,-0.510123250175504
975,1,-0.705063326497196,-1.65961152636277,1.24793773559647,1.24220294945875,-0.989074488990018,-1.16223874289606,0.165595088645095,1.55537419528755
978,1,-0.0795798877535358,-2.30648490059273,1.25453620434231,1.51720367598003,-1.56897038408104,-1.51211672662922,1.22470129187091,0.649126070303074
984,1,0.739054665361071,0.718933251935597,-1.5477508208621,-1.36062278681983,1.27064300821344,0.481768803223846,-1.65472808575785,0.0469016550994892
988,1,-0.286198775829248,-0.960263760047048,1.13133625342514,1.49511538923686,-0.786645136626348,-1.27041734612898,1.17507310241589,0.726944699234497
990,1,-1.07727184996295,-1.99979691230524,0.849049627919926,1.2066165599205,-2.01517780833591,-1.44828701261897,0.950266195162001,-0.292327609210481
991,1,1.26746913834689,0.504441236369973,-1.51969983559285,0.0328193824198138,1.09418869397329,-0.249553720016933,-1.34306151876029,0.851642103244146
994,1,0.44825161622916,0.202719938833129,-1.41213911844508,-0.110879814018712,0.901855685071236,-0.0265718478493262,0.195758869371061,0.505049907124243
996,1,1.39429199599194,-0.415169127315652,1.56403436092017,-0.584556822005346,-0.230194153116319,0.837107852242094,1.06918361886938,-0.205153027609183
997,1,0.221107195927898,-0.819647718071369,1.23745920374226,0.706864143221809,-1.58267026027085,-0.590506251892608,1.4022412437604,-0.351942505582697
1002,1,-0.777533908558703,-0.836217882058433,-0.690783888571689,-1.06893679655889,1.06847046369384,0.990672967420817,-1.07238140234603,0.538755204463806
1003,1,0.530196436035274,1.16687748941136,-2.05784855803141,-0.900768570334572,1.06304637841197,0.578238592601375,-1.82698032083328,0.30848605278364
1004,1,0.209839766680493,-2.54734454271756,1.49235264728023,1.18457969759601,-1.08531405084496,-0.205029071592799,-0.0669994395746782,0.95290389002886
1009,1,1.13485096072523,0.669451981921425,-1.13718755606326,-2.20351881926383,1.05211812934318,1.74675992828424,-0.891612968038597,-0.150853946374835
1010,1,-1.90865042274783,-2.83671239154908,0.949027101409573,0.572360001808574,-1.11165216212733,0.511256049755442,-0.664518164901978,0.918156346709078
1012,1,0.12755653402903,0.911242394290287,-1.75512143854926,-0.841870776937886,0.884273329701926,0.859358493039034,-2.07602470515835,-0.224624897145896
1013,1,0.22825815017367,-2.7711097160075,1.28231811922396,1.35013012112566,-1.19062841756997,-0.99823881408535,-0.0720575341395961,1.89848917817492
1015,1,0.918788900146574,0.473710644469872,-0.815455892925872,-1.79710356730033,1.25027928473593,0.510464286724527,-1.22614087988336,0.933717908662877
1016,1,-2.76650054720507,-0.94059070573208,1.07793475049827,1.76658558728252,-1.57600578045151,0.308866112086476,1.54740702055346,-1.18036446100739
1017,1,-1.88586704231972,-0.647649254461738,0.343031315715784,-0.47352942663978,0.465758013948658,0.895065380214679,-0.71198207658887,0.488132343479916
1022,1,-0.363548583719602,-1.06312404171817,1.03140351146828,0.284943160709574,0.888171748678647,-0.391700244145017,-2.65725145969253,1.78721409263969
1028,1,0.246663975377665,1.68393763232655,-0.210283666975413,0.02857905860467,-0.448711062087975,1.17760523890239,1.74342243625517,-1.4503832154349
1030,1,1.16979076508238,-0.347989017361201,1.21758818531984,0.574455719822063,-1.09459683211683,-1.30844296789516,0.976679479151881,-0.121706467096617
1031,1,-0.579713093499487,-1.11364617308051,1.0267012509983,1.47416973924069,-2.02256337421987,-0.251615758124393,0.821282862231498,0.0212317169072073
1033,1,0.141412292773287,0.640028923662778,-1.50099070170493,-1.95018921906688,1.15285764776032,0.56560289447926,-1.58458793614149,-0.162302259486912
1034,1,0.637177196771359,-0.0177360443765873,1.55135603673252,0.78031251047579,-1.28775668637298,0.717011826930081,0.560562971159996,0.42381766852121
1035,1,-0.513873949089134,-1.81707796422694,0.72086381407359,0.809599293423749,-1.88695352528732,-0.441329698355299,0.898866359567115,-0.547316252056613
1036,1,-2.02183563930285,-2.98920213038041,1.63326900994641,1.20493754112031,-1.68541325939069,-1.25576261841306,0.769977181366389,0.749521996240427
1037,1,0.981664288309765,0.947239925406851,-1.37650647896303,-0.748513319158539,1.26164069146881,1.65198169422725,-0.992211532229211,-1.41463998131866
1038,1,-1.22495600882854,-1.68043617882565,0.461149355793292,1.20279408833252,-1.34377824225224,-1.30531316724002,0.743544041617169,0.330807951985672
1042,1,-0.608392260217673,0.30252737158732,-0.553415849067633,-0.525368238510178,1.19027088195729,1.49971259150332,-0.53290394385885,-1.02698676882421
1044,1,-1.99956252199312,-2.27909998057569,1.11043164141253,1.19908668752895,-1.22054653140369,-1.67826775842213,1.11787250280592,-0.0935727105522275
1049,1,-2.19693256056693,0.540762260994867,-1.04034901003206,-1.22698109978274,1.35578391697695,1.05611600866772,-1.13422248506641,-0.158011969805517
1050,1,-0.180945110337104,0.191842873175298,-1.71270300283632,-1.2426639332622,1.05451415917895,0.14216748370632,-0.467898749811299,1.29532972505514
1051,1,0.518059180021306,-0.0536460837359081,1.04335591326844,1.06849034073022,-1.00588578829549,-2.40943010034827,1.30135445080516,-0.990719624963909
1053,1,-0.142657530468831,-2.20715237697103,1.27326531982864,0.877741490839441,-1.70227680580927,-0.31204305845988,1.5898528694483,-0.108997885488798
1055,1,0.402835554843125,0.825381341349309,-0.833050598575501,-1.60101303474401,1.19928698789157,0.449018666699578,-1.90435405167909,0.365694177296531
1056,1,0.517516529736088,-1.37510156856902,1.05582624718179,1.11596176665679,-1.28923326822319,-1.88062044462257,0.3611419724772,1.28601245908727
1057,1,0.984579794287961,0.948615579936785,-1.45115409758432,-1.57347906348405,1.21546271940956,0.825423421166104,-1.4602860788568,-0.76637511219804
1060,1,-0.431999191317408,0.623863610832845,0.11610030263595,-0.25956625665857,-1.09858911878828,0.137450431842498,1.38991722229357,-0.0732795682314786
1062,1,0.659907700192387,0.674094533468117,-2.27449563277786,-0.774141589091094,1.33683288965446,0.561484236659761,-1.08854078790742,0.351079783834979
1067,1,-0.815197539743364,-1.60480746446053,0.827489256177859,1.66169314812633,-1.95851726899833,0.495717107636734,0.9805699269659,0.38798263545107
1071,1,1.03418966329849,0.640526754989968,-1.92239648133801,-1.69842518110514,1.27746030767595,1.33936161335903,-1.50322447868496,0.886407350647895
1085,1,0.0760662264540085,-1.4856756530291,1.33219763836842,1.02320525970746,-0.820117698733328,-1.03985784796489,0.801310530368352,-0.344438268954433
1086,1,0.18153867056297,-0.429127452497936,0.932953722002104,1.30735376768529,-0.8056281700496,-1.36854042340938,1.15147965650656,-1.01933040821519
1088,1,0.468885546319234,-0.885144822378191,1.11993629740814,1.36466962604979,-1.21126893689123,-1.83066114559103,0.523415407467259,1.1640237799246
1091,1,-0.713955256201269,-0.768908955826713,1.19577418351621,0.682903361950735,-1.41251431653933,-1.72419103016434,1.53777441523983,-1.1696531623538
1093,1,0.85139781557825,-0.748538550236303,1.3039441123517,1.44351248400464,-1.76057712015906,-1.47523946604261,0.721161476773424,0.986799670197773
1097,1,1.22239611654432,0.803170703226483,-2.21441232875726,-1.60082324866071,1.25514965182397,1.44364642218243,-1.62474973220379,-0.412881929718388
1099,1,-1.9184967824298,-0.760862942638489,1.20655857006418,1.13464958488909,-2.17030720402505,-0.571606550013933,1.39206228481071,0.381094107520778
1100,1,0.291733031404698,0.358820084753934,-0.554881771786945,0.371054848715393,1.23043524925026,0.299392386342315,-1.51159464200955,-0.666220814221498
1105,1,-1.47853496689719,-1.05003159436956,0.908671765731898,0.713770696314237,-1.44828145040772,-0.221242265291726,1.38842900110557,-0.0177323490774401
1111,1,-0.846466357883579,0.907300745344976,-1.22408957109697,-1.04039993383318,1.28999632565619,0.992181313246179,-0.787447092504522,0.103615376674925
1117,1,0.0410418188855211,-0.1694299633496,-0.580049730295495,-1.1661222603928,1.2924955846549,0.776953503575947,-1.4961148358243,0.462482076492042
1120,1,-0.244853583026236,-1.83685174705947,0.861485675226923,1.40683834117969,-0.660937190930626,-1.65946118521475,0.767228759968635,-0.290580478405639
1121,1,0.138044688384507,-2.03374565120238,1.11481169860824,0.957260245525978,-1.33950764166112,-1.87022728490538,1.06469397547914,0.651273182264212
1122,1,-0.00287319646186348,-1.40899316340331,0.870836836216607,1.58436166075471,-1.61463183080663,-1.74048414519573,1.03140451392795,0.60638316595164
1127,1,-0.593767141020317,2.2974931122854,-2.1365633401825,-1.95512042879404,1.09133281363841,1.41418897682565,-0.504085871209482,0.461341146636375
1131,1,0.624691613473213,0.374086266425484,-1.37440137215839,-1.01136612212871,0.920685898851319,1.24229749373375,-1.42258543619017,-0.560967740062391
1139,1,-0.0288186219137112,0.988672276602484,-2.47827637466076,-1.27003440715513,1.46564884279502,1.05103186051411,-0.486147473662011,0.0221133147180945
1142,1,-1.01030906915202,-0.0847121145134089,0.264487058341993,-2.28661491478919,1.02679485181701,0.635513402750895,-0.495129322475972,0.0646588513186339
1143,1,1.07009711688531,0.807562079174891,-1.57307091199487,-0.800787739669725,1.30747950006503,1.1838140427556,-0.347039304738735,-0.686351013399067
1150,1,-0.794917224638175,-1.4106090167059,1.22512964927221,1.22656554472584,-1.70792834946731,0.0570854682554731,0.575365760002571,0.127333931389928
1153,1,-0.454385994192379,0.487901420077303,-0.137546561637928,-2.09472319754863,1.03514211879978,0.861697885262114,-0.115973669988185,-0.284295528597268
1154,1,0.184852736982076,-1.11214137942549,1.11383918513135,1.20812032061218,-0.911151904746008,0.336088807981746,0.843881918902892,-0.122765105747177
1158,1,1.01150542725866,0.477273915778693,-0.902382884957584,-0.799096960128033,0.868113158462169,0.645524565590892,-1.70492632765845,-0.644339877851613
1159,1,0.713094698732275,-0.291397669967835,0.935723898144545,1.29252877652649,-0.949861575783359,-1.08254464439212,0.418532162563461,-0.626255156079075
1163,1,-0.598283498388037,0.312867541332624,-1.76139089211229,0.34394910680744,0.700047731786411,1.48326302030414,-0.439871384739541,-0.499433261993357
1164,1,-2.14222402614814,-0.124181873855611,0.424109148941817,1.31031678273319,-1.55339239495872,-0.515563070223868,1.37873586775136,-0.340937122423207
1166,1,0.647008354313795,1.21206520636437,-0.709543203519235,-2.22174243411131,1.0593412611031,0.221158206754656,-0.734808513730132,-0.468172439654901
1168,1,-0.157482260367937,-0.818290465866759,0.0907257162348073,1.18747330120883,-0.723520123972619,-1.77357496333211,0.534998360754834,-0.0296806386348883
1170,1,0.176954895011216,0.324390625463676,-1.99290336781721,-1.12565008987395,1.09062728785203,1.26477435253952,0.479239225222145,-2.36142095083932
1176,1,-0.103212605107966,-1.11028952437182,0.747903230923616,1.09426342920508,-1.17312980938922,-1.10440990181473,-0.459966694208926,1.77498778339328
1177,1,-0.81109031821797,0.920738962700993,-0.100834461714799,0.392313196073607,-0.767739525075298,-0.743407274982527,1.45455828733515,0.344678446067193
1179,1,-1.07267683804719,-2.01682261455603,1.71613860218392,1.01324391166293,-1.39358719891267,-0.688110517811439,0.702895138942651,1.55518699099226
1180,1,0.554903878558724,0.938799392191502,0.0455400562064639,0.732510169567991,-0.772263138320678,-1.23590894029055,0.797243302245365,-0.935609106547729
1185,1,0.0118530500115451,1.14698877275751,-2.19535692285154,-1.53863198644045,1.24186585494408,0.748513700609202,-1.19257087566794,-0.0546765102227877
1186,1,-0.419946538514778,0.0910313837235952,-1.4145852748043,-0.293608299416845,1.28454896321014,0.0581732111362682,-1.00689870931175,1.51466168708443
1195,1,0.764146788111072,-0.947750824522243,1.43200436001715,0.879889325079937,-1.46452562184869,-1.5519161955964,0.476922506462957,0.35509074241378
1198,1,0.227566122343434,-0.0109359008975901,1.5460493329108,0.803152792866193,-1.82064536043044,-0.740286956519374,0.933237639748185,-1.36981979778174
1206,1,-0.392636225317527,1.67323167600945,-1.46877173665939,-1.76086065166346,1.14415262088444,-0.221819663053792,-0.678875800430305,0.289146636023275
1213,1,-0.0477994845697647,-0.282357285516481,1.21473853691102,0.895528344032266,-1.3866516160343,-0.26207969563177,0.864897638893967,-1.1897702473951
1226,1,0.292139523396671,1.29430552108587,-0.819118429087968,-2.53392301534175,1.41512626394327,1.80487662162232,-0.404978090240325,-1.13903821122674
1229,1,-0.377772498625695,-0.728089369779593,1.06107346033553,1.31920651968521,-1.47099578794956,-2.43622406570584,0.841009238882168,-0.447859953983151
1236,1,-2.54376673025736,-0.935669536523024,0.83533362299695,1.71545195869615,-1.59298077894429,-1.25831129615928,0.66902729833712,0.430256381577371
1237,1,-2.61474089301833,-1.93102451693853,1.54330345257551,0.943150353570506,-1.01881650601637,-1.00152540955799,0.809248350546018,0.787962152481007
1238,1,-2.48100965439752,-0.432031791421026,0.744542689373769,1.1761523192066,-0.870563994269814,0.986123547165337,0.507964103904287,-1.61012880433836
1242,1,0.73179663517595,0.645780134598298,-1.35537139737791,-0.894673047199609,1.18305243093146,0.7370151882261,-0.774303860837799,1.01542881323984
1243,1,-2.14745422311152,-2.50476123906964,1.13294568035117,0.874297207801428,-1.62434068538826,-1.58924860139839,1.13540545855782,0.88910001067795
1245,1,1.25886935410696,-1.39163557360106,0.929042551178043,1.15115198062866,-2.3325608035263,-1.6304405979888,1.39638795805931,0.234874110914878
1247,1,-0.841873328855585,-0.281610538525695,0.762240936033313,1.21797743620269,-0.341419654482633,-2.19110974149142,0.864743596631986,-0.4620258439842
1252,1,1.10829943257966,0.796572016782613,-1.96225273118281,-1.16816609278206,1.13622851756591,0.925828997517668,-2.12527435416916,0.257427146768705
1257,1,0.0667962261492715,0.602564049237472,-2.00306809775102,-2.14002442076559,1.17494109824879,1.28213963256487,-1.94603289180585,-0.603043790584392
1267,1,1.11723300292681,0.767640978590528,-0.342332514158745,-2.19326621991527,1.07765975678996,0.479597719908535,-0.376221826648258,0.0824593241874763
1269,1,-0.915061055325694,-0.944017089568314,1.29864739932918,0.861839815327103,-1.91462944097905,-0.772044849382144,0.917694102980533,0.205554508598089
1270,1,-0.0306779096753677,0.551176362889279,-1.88514783008499,-1.35493197155389,1.23998900707483,0.939188051428506,-1.34655325011658,-0.343659289259874
1278,1,0.0742598156994388,0.288732730246078,-0.87655099242932,-1.21121109845457,1.19665755388225,0.73767352326977,-0.902670704466195,0.59064948095927
1282,1,0.617296764032258,-0.350306418960795,0.977054244998912,0.679161601333782,-1.42146539822147,-1.67559479623093,0.433717655154617,-0.125269905775135
1284,1,-0.0387337217048965,0.554630188789593,-0.512169969879248,-2.04937193352962,1.24428199928586,1.47362132430193,-1.21309756752171,-0.311103118111149
1285,1,-1.31408615293503,-2.57203852621571,0.991296583388952,1.30456946978753,-1.27355875477327,-0.602641764387408,0.464679509304401,0.599164817494107
1288,1,-2.02301413559828,-0.67432616922552,1.40038643236908,-0.0578229582940829,-1.06259794221454,1.66506982836703,1.37823595097184,-1.01229631337228
1292,1,-1.35995100791871,1.60329702851701,-2.43765264978634,-2.01908479574644,0.873734467108022,0.571817116727888,-1.39213470771632,0.626450089421697
1293,1,-1.36745822099972,-1.55876742928198,1.08192970779746,0.929722584621626,-1.63775326570916,-0.458905957152359,1.64359120108681,0.66160023672503
1295,1,0.467564282104676,0.301726063316188,1.24891524447296,-0.191997798945515,-0.667770050671367,0.57259973621653,0.616394804392205,-1.92214426876343
1296,1,0.333616247754809,0.92379213446574,-0.942127873629449,0.511740758701206,0.423594720180761,-0.921071719745944,1.15533423585209,0.298212766281537
1297,1,-3.90558496539945,-3.55063738230404,1.04406480588456,1.22274883820721,-1.11896903507566,-1.61665484543855,0.643547235036247,0.436871807619798
1298,1,-0.440873935994179,-1.46486682010903,1.04169108281956,1.31342807536501,-0.88329103680402,-0.55649159733693,1.05772940776334,-0.287001630617002
1306,1,2.01612427739632,0.663572277556449,-0.130777341051169,-0.266477421806485,1.18634690870248,1.16502101553678,-1.64915854526283,-0.202933787898548
1312,1,-0.463959376325271,-2.34833372546675,1.07279743613575,1.06603603540258,-1.02516168386604,-1.79694043898695,0.576872235678991,0.834692737819358
1318,1,0.718195347028294,1.17626913228294,-0.486266098184005,-0.592479872127203,-1.17202869831791,0.721349252464709,0.758852832068745,-1.27109362924522
1322,1,0.124091107177141,-1.53848354690538,0.980343034445397,1.14829988551524,-1.65316135683415,-2.33626313642852,0.748264268019114,-0.231591454187006
1329,1,0.917063787790398,-0.92792441749624,1.60960262314524,1.64573520553705,-1.37543088433718,-1.26468332917455,0.231543751515506,0.583923896172159
1331,1,-0.967084098747104,0.895368613035227,-1.42847452926799,-1.27640573120824,1.11571311300218,1.45557366510323,-1.85222371629298,-0.452336792253016
1337,1,-1.42331352550968,-0.00947856587104145,-0.140979309418373,0.849066266449115,-1.40613776512053,-2.81849050806891,1.3222958718258,-0.453009875297178
1338,1,-0.504094346628606,-1.54841434562417,1.15916834936641,1.33943707047805,-1.23703549258765,-0.870863174525027,1.14143552456788,-0.628875360506227
1339,1,0.372123928165077,-0.500927514652189,0.93864643397482,1.3789374809057,-1.38628563322992,-0.767207915519629,0.863573387847625,0.289100080839509
1340,1,-0.416997984407153,-1.21813037924954,1.34383283229391,0.760709429832014,-1.67826185671825,-0.708397328917927,1.38447866575935,0.884624811675119
1342,1,-0.538296516736909,0.299401559064714,0.515858972224796,1.1870964962755,-0.460866549036225,-1.20800420387164,1.09129845121621,-0.629477955067927
1343,1,-0.0857460077423342,1.10957167980848,-0.113767097154871,-0.305303088516323,-1.42791291968979,0.458574345674485,1.06152441983085,-0.856225305452239
1344,1,-0.346731051615949,0.744392384749857,-2.01073626320236,-1.2382073040447,0.815886412877709,1.09344164147543,-1.90466758052416,-0.0606375408652399
1346,1,0.0869298075597961,-0.302580149656485,1.34537028005296,1.5573202570208,-0.555937192428521,-0.460789526860635,-0.257733863800159,0.220984929189169
1349,1,0.587825764132961,1.03123685507727,-0.0594489384012013,-1.4009309987661,0.851912252185077,0.839181743089538,-2.01569874497733,-0.0446720635142615
1350,1,1.39470047087168,0.490557489032424,-0.355965640861066,0.243512605060435,-1.12788823716336,-0.229782333774882,1.30707483102035,0.591680907777065
1351,1,1.00734202391324,-1.02657185805938,1.14268148711014,1.54921687552939,-1.18370750942555,-1.22855922555147,0.71174152023724,0.60128176694182
1355,1,-0.551944733228354,-1.51158096152051,0.681719181608332,1.30741349380385,-1.34836561468649,0.576683513115506,0.92148527199785,-0.0294957293134527
1356,1,0.613621151077203,0.516841175160331,-0.870273591639654,-1.40338092264102,0.978653501560767,0.28172266022424,-0.858285396239639,1.18586734100611
1357,1,0.578703158485475,-0.192639815452747,1.0348857591175,0.0727736191074262,-0.244152861251426,0.322753459550876,0.772583730161113,-0.584597774357559
1359,1,-0.6441721480249,0.322439010435877,-1.77967382758878,-1.0520421455001,1.35717662513228,0.699417281048475,-0.427755848745783,0.259892604387847
1362,1,-0.0564686698814894,-0.126256816747863,0.822203669272634,0.97450149255464,-0.203429082979899,0.699148731825415,0.775112136935206,-0.938139806994824
1366,1,0.255607460163647,-2.94494518367142,1.48397513508553,0.918656418685085,-1.10839955795059,-0.407952721210748,0.649459447506992,1.2084908653424
1368,1,0.0573748654117506,0.355379818461754,0.992603334511882,0.69197366087509,-0.484524244259444,-1.35495278094171,0.759400786975709,-0.149833666572871
1369,1,0.320149135012632,1.14365181776539,-0.467782665532612,-1.85012652441713,1.09146438021863,1.1100063535773,-0.946286441891212,-1.07979641203146
1370,1,1.14537877283602,-1.43875650325655,0.993445513471908,1.17060701429129,-0.963099956891809,-1.47955860449269,0.621989965221867,1.35134151248661
1372,1,0.198610012300636,-2.86534834684035,1.21816061270141,0.416743715196077,-0.583633222626263,0.148783683165254,1.26681535743225,-0.101624462369848
1373,1,-0.81794582218665,0.75658634663571,-0.612237587625334,-1.7028984137224,1.34271214470132,0.768359251138581,-1.00491857769881,0.65095057451192
1374,1,1.48291914756853,0.0712237018707293,0.609488428139506,-1.30242418103504,0.915348090884555,1.03517695821241,-1.10928044879282,0.337180438653659
1380,1,0.154009578748901,1.19242153120036,-1.12004629645924,-1.77470673404505,1.1489722589353,0.299820778230299,-0.293586319577198,-0.174631514703063
1381,1,-1.5375166244511,-0.3410845940387,1.05251520550072,1.3586202234697,-1.70807838597128,-1.18845497184185,0.442335695216788,0.613392016082228
1386,1,0.0497526448403258,0.932557452580671,-1.49569376161879,-0.0147265282028839,1.32379666565675,1.10279413062204,-1.45362383108967,-0.442136617060629
1389,1,0.886858458455197,-0.0684041029502611,0.810360485072843,-1.36196443376112,1.05432718282745,1.40193933937729,-0.443512354545072,-0.0420718581449243
1391,1,0.475797232107943,-0.913942524423629,0.968064569289454,0.999963728489648,-1.69000860172355,-1.79483742426411,0.845135073520628,0.151348537731273
1395,1,-0.781828182496663,-1.75434637428374,0.883602806960896,1.14335806806045,-1.41430868228329,-1.69380670054084,0.251010081769651,1.09754560033442
1396,1,0.00903007879574934,-0.214657390583576,1.18886781650404,1.30864375960512,-1.91076467268534,0.596335694658292,0.0983721343808756,0.719309321243513
1401,1,-0.159387154548205,-1.75422982622336,1.18882966981617,1.58708507952004,-1.50319961810179,-1.15611798796845,0.766184411078158,0.546074203917227
1402,1,-0.78358964779521,0.236309025266916,-0.0536837931342684,1.00861156313135,-1.25052587429973,-0.269388772405183,0.92165788900244,-0.870578727601977
1404,1,0.264348690397527,0.0381924964572955,-1.43157599122943,-0.732630091868151,1.37671236469874,0.664871962391239,-2.08036382908263,1.02380940202448
1406,1,0.51993763569803,-0.251126602354501,1.00343177140179,1.42232354808151,-0.853175446593661,-2.45016390387588,0.84552130006522,-0.186119170223956
1408,1,1.09463337009832,0.54275132636894,-0.311258403876339,-1.6022306173927,0.985702940133548,0.683539689215945,-0.892141707694585,0.30863981603143
1412,1,-0.450442691388952,-3.39279450389025,1.10311383512412,0.881133427047672,-1.40002485288747,0.312818831546203,0.559520864048799,-0.266748486411882
1415,1,-1.82896675595723,0.139532487778396,-2.40309288590044,0.0381297031080415,1.00054693954588,1.27641171130529,-2.81398129477638,-0.72852115784882
1417,1,1.61513810378669,0.473547929172269,0.19409597430809,1.25484551596089,-0.426279086668282,-0.897142392317589,-0.270817528188861,0.88035025895725
1423,1,0.567370293941801,1.06444950096145,-2.13282587302638,-1.54091287848176,0.915688645917179,-0.0651233926210731,-1.32137934981457,-0.194065353244587
1429,1,0.804722620460984,0.253796077042061,1.18899678863919,1.14092405577696,-0.936334127717425,-0.4502432974728,1.78639830582273,-0.202889855542037
1430,1,0.40020227989025,0.938438448336898,-2.35461094332621,-1.00610584224252,1.0771772616583,0.706568208405534,0.0971263456093464,0.244234981385854
1434,1,-0.769365732889117,-0.447686036163447,1.00570240758412,0.953958475002526,-1.49767609884681,-0.328359878971237,0.691003780876933,-0.00834131609303812
1435,1,-0.114544808689052,0.883570785415562,-2.26131708743924,-1.06325612781502,1.06041542632673,1.1531482952199,-1.35954788384243,0.462313231987539
1437,1,0.124978118971005,0.13007659819209,0.821878968298561,0.0449059656329491,0.208188475286812,0.0318665627168857,0.679091606289324,0.701253450570773
1438,1,-1.17485570557729,0.124573980072353,-0.562318786474926,-0.0744247438294129,1.18687203646639,0.618451891518845,0.0512368034856513,0.258905765633376
1440,1,-1.10695766270353,1.17826078043951,-1.76924207083993,-1.50376092670831,1.26206334910774,1.07148596457923,-0.798838213536532,0.301171315424508
