d_m_1,d_m_2,d_m_3,d_m_4,d_m_5,d_m_6,d_m_7,d_m_8,d_m_9,d_m_10
605,2,0.550597391601258,0.680305435244204,0.787988174173041,-0.520578931058997,0.863053319695758,-0.3553879988436,0.787988174173041,0.957208534535065
606,2,-0.924717960754299,1.32783903666533,1.11812549481376,-0.576139039780703,0.637362356161721,-0.779908368190435,1.11812549481376,1.13482253706812
607,2,1.23622884765508,-0.600691720024286,0.146993488909832,0.218239675721071,-0.383185592537501,0.807625257199905,0.146993488909832,-1.25666269829718
609,2,0.818648516721922,-0.920856519023675,-0.647833570097057,1.05697178154017,-0.632010688089539,0.722665422745884,-0.647833570097057,-0.917124982832696
610,2,0.812497457286162,0.0377303215792393,-0.102283986114608,-1.84432839025849,0.828889866889401,-0.406498274709382,-0.102283986114608,-0.12584190114755
612,2,0.1805485471929,-0.721658904854988,0.989508238629463,1.15175840340477,-1.42801976845097,0.572540491884867,0.989508238629463,-0.876637741489169
614,2,1.14056160420291,-0.863676047273672,-0.376686840270851,1.01980397378649,0.222443788473957,0.898775756273477,-0.376686840270851,-0.976623841300897
615,2,0.739431892407186,-1.2457884572287,-3.42325330392332,0.598941082337284,-0.380341389020442,0.467271434337404,-3.42325330392332,-0.82100976682777
618,2,0.960496079935488,-0.921238272857227,0.789450220247033,0.79955122179386,-0.345208281289513,0.987597866893136,0.789450220247033,-1.03445035675284
619,2,1.43241060122497,-1.04619399694642,0.201967249646647,0.239460250268888,0.0382169124850251,0.792243124530035,0.201967249646647,-1.66504993609751
620,2,1.16800450169785,-1.53003619002665,-0.664541484721656,0.754748969307955,-0.250638955328602,0.615454446915573,-0.664541484721656,-0.605342227114154
621,2,-0.0766335223504336,0.974846642040514,0.361678180692553,-1.31903149687559,0.884169269205729,-1.32368631739576,0.361678180692553,0.750530233103281
623,2,-0.257275346205299,-1.10101616518742,0.361508367975744,0.505764619348857,-1.66372377982357,0.503927078993372,0.361508367975744,-1.55366614628366
624,2,0.459602786212068,-0.401250069077426,-0.22211170846503,0.554930178273759,-0.90487657325277,0.930813971751726,-0.22211170846503,-0.424371227982768
625,2,0.0535081287357745,-0.316951330390226,-0.407084006875307,-0.176173491613048,-0.55246849356624,0.283909125497335,-0.407084006875307,-1.73122838130923
627,2,-0.118841986363102,0.744527533653602,-0.572302806487966,-0.2242866549894,1.12309420813703,-1.0368944573908,-0.572302806487966,0.99467653070106
628,2,-0.238140032793857,-0.459352247929968,-0.143565733689179,0.945964568777738,-1.59399228571045,0.906159923788817,-0.143565733689179,-0.614669216816787
629,2,1.15461706480134,-1.26048402590917,-1.67256771938698,0.959501771985641,-0.20911010652684,0.826471472396816,-1.67256771938698,-0.75254944776468
630,2,-0.2868878717929,0.708292451551294,0.254369659285435,-0.649863230519747,0.641316068679012,-0.726956968912082,0.254369659285435,0.656765388200487
634,2,-1.13080692664604,0.284534511851558,-0.094954427467938,0.446488298031743,0.00505713316218451,-1.0392539736723,-0.094954427467938,0.63701513712752
637,2,0.879072029129262,-0.976434244534263,0.124500206888572,1.26665985848348,-0.772303225175366,1.06931218737572,0.124500206888572,-0.11011815205938
639,2,-0.491042819611337,1.13339751199724,0.193940492447223,-1.19886648577645,1.04443120437045,-0.320570378292695,0.193940492447223,0.734600045296229
640,2,0.0978864728304314,-0.811978115753771,0.347455330216382,0.978672795154712,-1.53520317606838,0.683295862732441,0.347455330216382,-1.10473390217718
644,2,0.895429412216255,-0.271425467644826,0.00764351678671519,1.49857892333721,-0.288009476280756,1.06387263319323,0.00764351678671519,-0.515671434480317
648,2,0.725486803133324,-1.07932357292517,1.02943355535635,1.01777178346209,-0.814641967669325,1.02204936490053,1.02943355535635,-0.333911296515285
649,2,-0.328817383622227,1.25958635621733,0.738969593549696,-0.634523318560263,1.24549525112215,-0.837707353917142,0.738969593549696,1.29130213901399
652,2,0.118524902568556,-0.913714906009004,0.214250369495851,0.564407104354785,-1.29812229502118,0.688652813632196,0.214250369495851,-1.42666056411895
653,2,-0.0926194731716209,-0.223767146581052,0.858835972453539,0.918712448296594,-1.16984813682635,0.794542271691367,0.858835972453539,-0.912231059441954
654,2,0.69681671762314,-0.447849370240783,-0.62388997702695,0.108364403701619,-0.574531670950812,1.03659940088061,-0.62388997702695,-1.72032090435057
656,2,-1.11426206350087,1.25904492067083,1.91991625580102,-0.50988799379629,0.547228546308482,0.0169861174145996,1.91991625580102,0.99795398210496
662,2,1.0594182695053,-0.0362613331070697,-0.365701476143605,0.717597891297551,1.06117413112547,-0.755872564699229,-0.365701476143605,0.802957144999878
664,2,1.30672991716831,-1.31960331663452,-0.0248735475954694,0.455105062784095,-0.19948537423889,0.473207551483755,-0.0248735475954694,-1.51908450431561
665,2,-0.378305567259626,0.951379763605874,-0.295208489799855,-1.26833974344641,1.07528351743957,-0.834018908476982,-0.295208489799855,0.60071317250212
666,2,0.710210958231431,-0.775242158607582,0.0262124683402485,0.352947252902172,-0.885981153679215,0.94902199910688,0.0262124683402485,-1.57639965780334
672,2,-2.11290004432543,1.07129682220118,1.17528680229679,-1.09767300354925,-0.894147623740424,-0.128352404633233,1.17528680229679,0.869772898733648
673,2,0.57013538395487,-1.00863982261797,0.925496437643934,0.74993774766698,-1.08748567777191,0.931053831202387,0.925496437643934,-1.18124028078813
676,2,0.714781036638926,-1.41305134583942,0.592235529427763,1.64763241320294,-0.791193604962411,1.05059007923165,0.592235529427763,-0.1284047084237
678,2,-1.10897532745162,0.851977290914571,1.0894043659183,-0.0975364381512554,0.48206687861353,-1.00445872203646,1.0894043659183,1.23044817134065
681,2,-0.585870686620224,0.897879113136007,-0.610902755669025,-0.688142777062265,1.02516712441367,-0.779334053033854,-0.610902755669025,0.692984966731655
683,2,1.00081613594277,-1.56079385249387,-0.298269260476002,0.398036120612457,0.218010540270216,0.482453055286722,-0.298269260476002,-1.55369550224827
686,2,-0.835413951749971,1.35152232761556,0.981967449530177,-1.10477114953013,0.705741675554142,-0.753029286941397,0.981967449530177,0.962386232250385
691,2,0.746537991386638,-0.230021144875779,0.900170872789062,-0.478496997960438,-0.77183301309396,1.02538960987973,0.900170872789062,-2.11690641306595
693,2,0.504624963033409,-0.776234745525316,1.61894461442009,1.07541395608249,-0.269492040695471,1.15475497479107,1.61894461442009,-0.985191679445562
694,2,-0.563859167047381,1.22899484358306,0.153329021897131,-0.895662616146249,0.976548555938611,-0.403777352221888,0.153329021897131,0.722567256360789
695,2,0.761954698321493,-0.609833329649466,0.692070910704079,0.823835548949426,-0.630167134184089,1.07180160506757,0.692070910704079,-0.868264347153114
697,2,0.127005603318679,-0.916341232241238,1.88739504964525,1.32434622287856,-1.15402975890662,0.73655786652415,1.88739504964525,-0.454893539790542
698,2,-0.711390349497881,0.879789802733681,1.2574492357042,-0.405034170003097,0.375313364785439,-0.788127596950575,1.2574492357042,0.910587474865371
699,2,-0.139443877649028,1.22548103738338,0.258958054117269,-1.16391647380086,0.741303417127767,-0.78134415608189,0.258958054117269,0.538243048497473
702,2,-0.863752419307781,0.715611533608954,0.697233631472439,0.291812351804055,0.686582927135426,-0.541356690545848,0.697233631472439,0.618859262154051
704,2,0.734926071277697,-0.475048488678203,0.226290505294986,0.446709572560698,-0.365208170076789,0.666112358637609,0.226290505294986,-1.63995437422095
705,2,1.00090508817467,-0.954371082895991,-0.267444800897137,1.35088874972049,-0.433422184471673,1.09040176219881,-0.267444800897137,-0.504342241728957
706,2,-0.00126124718571587,1.02158285174425,-1.68281722840806,-1.26682649081901,1.05277935873535,-0.765877129336787,-1.68281722840806,0.785360295976164
707,2,0.4944178834142,-0.498683538233305,0.0593701270362502,1.15984802341625,0.208044362446196,0.813248613792894,0.0593701270362502,-0.173581959683354
708,2,-0.32050929556008,0.802138539642291,-0.559203757243362,-1.97828628554763,0.634869929743077,-0.652688263085009,-0.559203757243362,-0.125339061882751
710,2,0.991507650258334,-1.61838572362751,-1.14186363250901,1.48804865474103,0.0555530221123084,0.717393231168861,-1.14186363250901,-0.0490113443037403
711,2,0.872416991042477,-1.03206317599499,1.01745692675212,1.03644028302189,-0.338856386361319,0.631533789022363,1.01745692675212,-0.71848990004897
715,2,-0.679952161246942,1.15137026148675,0.35856494755105,-0.99448079048418,0.903828216435586,-0.825630565328876,0.35856494755105,0.836691251860592
717,2,-0.769482204676254,0.624408211555236,-0.231461072027895,-0.209981146213059,0.498473147629672,-0.980056796001742,-0.231461072027895,0.495884601151604
719,2,0.464522373814048,-0.651877053032775,0.25857355946986,0.986671506372552,-0.278323762576033,1.01285951388022,0.25857355946986,-0.973889001759012
724,2,-0.653223401500506,-0.441965806569577,0.363896790740622,0.846195008661962,-2.17562976303986,0.976904312721181,0.363896790740622,-1.09323393978222
725,2,0.276553708330581,-0.455439978586692,2.10775604212034,0.673129602366045,-1.26328174689717,1.37354263795872,2.10775604212034,-0.788992826069069
730,2,-0.200173557086865,-0.268441508276607,0.0634974044094315,1.01303947570448,-1.32482988766427,1.02746587640545,0.0634974044094315,-0.866273192048058
731,2,-0.118012941482166,-0.299787095902948,0.246802638953471,0.390346436161874,-1.19674547743155,0.669275269326321,0.246802638953471,-1.29697822303051
732,2,0.0118981393711978,-0.133378268639577,0.712194407941575,0.536191603185526,-1.38511858578246,1.16440365807515,0.712194407941575,-1.13958606093741
733,2,0.948704491437456,-0.913511160228442,-0.883427315506415,1.23767257953492,-0.593446997681082,0.774323332773175,-0.883427315506415,-0.546786231724393
735,2,0.339502153779556,1.28928486403163,0.757229982971466,-1.09023963139183,1.38307335919355,-0.48633454959429,0.757229982971466,0.64830045375973
739,2,0.196174909246581,-0.64634613665504,1.64500603438114,0.0943653964482666,-0.877732535097889,1.05253927414952,1.64500603438114,-1.9063774297815
742,2,-0.675655743246954,1.0072600084798,-0.539165856659868,-1.0618309490361,0.943083365553249,-1.19684837038139,-0.539165856659868,0.93438285159961
743,2,-0.222297463898886,1.20212681203905,0.35218247446317,-1.13253336935334,1.08682387258006,-0.824941710546979,0.35218247446317,0.878626720791627
749,2,-1.38834354517037,1.07794268076699,1.59055620800228,-1.24305510390532,-0.311608528604327,-0.10676451506377,1.59055620800228,0.620549913191255
752,2,0.432453456281351,-0.334210834895268,0.678808261403037,1.58089052286399,-0.998400647491455,0.832295744967859,0.678808261403037,0.628202981599958
754,2,1.11912109244168,-0.921856921586431,-1.14021382603269,1.71237683532615,-0.527768499879505,0.69248059315774,-1.14021382603269,0.108338204292342
755,2,-0.418490053009779,-0.335920978877478,-0.0878360992738846,0.487927556464181,-1.74260097451684,1.05355625126982,-0.0878360992738846,-0.609769927281977
756,2,-0.475690873933139,0.901168286917567,0.820750293492085,-1.57845962581469,0.709532602967152,-0.46677360713541,0.820750293492085,-0.0930661244864155
757,2,-0.878987945917593,1.13287116873079,0.914462062529316,-0.735318127848712,0.751247671880467,-0.838020114470503,0.914462062529316,0.862317430688891
759,2,-1.16604637387234,1.14043819538913,2.06596209521296,-0.672364419566806,0.33940816176114,-0.597363872275119,2.06596209521296,1.01593782481269
760,2,0.184336198744678,-0.990579484003226,-0.810111020171812,0.766168123886351,-1.4269533496254,0.703871761024117,-0.810111020171812,-0.811104180532307
761,2,-0.590020950811414,1.31992057548601,0.606451476947966,-0.61684534606445,0.852555948373559,-0.516977402931196,0.606451476947966,0.902948610955674
762,2,0.413139734427446,-0.603720821480129,-0.766852956303643,0.535178033267591,-0.609188518856523,0.933778661512392,-0.766852956303643,-1.11770797591339
763,2,-0.0540920692260385,0.254415171978595,-1.11746789582301,0.755193727954598,1.05235778059377,-0.988012314118655,-1.11746789582301,1.02416380801462
766,2,0.347584207416718,1.0103834366859,0.364045894589528,-1.0872270149805,1.01407909011247,-0.691867822072929,0.364045894589528,0.71821562917653
768,2,0.787666933128812,-0.60727181936991,0.80468780525048,1.75521286949414,0.335261929399157,0.360068139399614,0.80468780525048,1.55263335516432
769,2,-0.170043193435336,1.14284096722325,0.221613062331166,-1.37902530322025,0.896062157412617,-0.602822965570156,0.221613062331166,0.702183168976637
770,2,1.32025695615115,-1.43287330389152,-1.84160040217188,0.48449574950442,-0.227762860379926,0.370048718092106,-1.84160040217188,-0.686081862084314
773,2,-1.31291331246079,1.17561560511603,0.466299381341385,-0.809812518089395,0.169950632129821,-1.0371114089164,0.466299381341385,1.28196410136769
774,2,-1.02557114452551,1.218262211186,-0.612682337717538,-1.68399337162696,0.354016234950425,-0.558797706668889,-0.612682337717538,0.319637387078425
775,2,-0.688783379148853,0.557641446928827,-3.34523471498341,-1.21162054760585,0.936786404298017,-1.44063289187289,-3.34523471498341,0.846821269240344
776,2,0.164105991713884,0.836958855243203,0.0600134825324542,-0.259300745038289,0.774507294582573,-0.748734455249567,0.0600134825324542,1.43983669118271
778,2,0.496578943869795,-0.572891874940211,1.11182033483272,1.0557965959891,-1.09520360683371,1.09578930191615,1.11182033483272,-0.184464499854871
780,2,0.38646036458881,-0.223503301185325,0.683042534593721,1.65020910932256,-0.970864513946077,0.798523803819835,0.683042534593721,0.428995615334071
782,2,-0.822478583703439,0.933106516040541,-0.890801053071279,-0.516823577177441,0.810345468446285,-0.689665831464364,-0.890801053071279,0.940220585035393
784,2,1.40467312820851,-0.770610310912324,-1.17706042439791,0.10207970203046,0.537885538086455,0.403208613383444,-1.17706042439791,-0.381220169592385
785,2,1.02428213790247,-0.752445539109789,-0.0145460351719597,0.631845646456069,-0.279941282056497,0.836007502590583,-0.0145460351719597,-0.851538707401746
786,2,-1.13386380915384,0.806066844533112,0.347939227429729,-0.655933917739222,0.261308102147749,-0.801659577790349,0.347939227429729,1.04564290444434
788,2,1.19184697570986,-1.00800635111373,0.0160368209480315,0.938880627295861,-0.376094864906905,1.06704133823946,0.0160368209480315,-1.08917650355514
790,2,-0.533367954681718,-0.248078518935517,0.207860993452002,0.87858505426121,-1.46983412115853,1.00462950492005,0.207860993452002,-0.313291730103173
791,2,-1.25426758474494,1.20955787342452,0.693470139878764,-1.6105633718451,0.104664985686718,-0.326020712675208,0.693470139878764,-0.398536400846853
796,2,1.28223705870715,-1.33496941375684,0.588590768676735,1.43870853830613,-0.135685456859009,1.02755764285821,0.588590768676735,-0.49066046828673
797,2,-0.559248014379828,1.19433326642759,0.240967570273842,-0.27073031624929,0.56874163099546,-0.485217720871214,0.240967570273842,1.59642898215402
800,2,0.675328579879387,-1.12453761838471,-1.22545290691497,1.17305789183595,-0.886365941379273,0.765632066004235,-1.22545290691497,-0.801486787738892
801,2,0.87079846360471,-1.33533028095284,-0.858076900010059,0.977525071635057,-0.687516628809502,0.464070523443588,-0.858076900010059,-0.75887613162179
802,2,0.10128832872485,-1.09740628045498,0.450903718646275,1.31125851315031,-1.48150147891909,0.597666308351575,0.450903718646275,-0.488815146038131
805,2,0.446954685996619,-0.552104684727953,0.162837843742853,0.978370712809192,-0.996047319180494,1.00248168481663,0.162837843742853,-0.740968993208686
808,2,-0.0863744217174447,0.904256409968574,0.187320557674049,-0.191871356947475,1.09508761052092,-0.731811023480452,0.187320557674049,1.34168707526464
812,2,0.807912763497788,-0.888207739966244,-0.256770069788444,0.869659262741603,-0.55956854480188,0.611399339921903,-0.256770069788444,-0.585338504647819
813,2,0.00736585936252999,-0.352052604954412,-0.376344453654846,1.53989823266693,-1.18338777527546,0.832761180104141,-0.376344453654846,0.121716948422449
814,2,0.13116090729638,-0.448505884422592,0.953776467653048,1.03882190402184,-1.33156883819645,1.19033152142406,0.953776467653048,-0.623410981160388
818,2,1.20748669319779,-0.715547609458155,0.0354714031799342,0.792569868360357,-0.354160202078344,1.19200649500368,0.0354714031799342,-0.807754128355711
820,2,1.01109503251975,-1.70086099147969,-1.43396566576683,1.12734939231349,-0.277923855516444,0.711049352956387,-1.43396566576683,-0.771128301152983
821,2,-1.59149129165474,0.854172948155619,2.08056736944975,0.254100353910695,-0.673853011612238,-0.141268970803812,2.08056736944975,1.03786104857799
823,2,-1.2187738802892,0.434861706215632,-0.0206164946500926,-0.132352296525133,0.386444993239954,-0.15057673026195,-0.0206164946500926,0.828255673384446
825,2,1.65562501366787,-1.22144730457165,-0.406582161976444,1.44373787792072,0.0200711611548702,0.711081154546475,-0.406582161976444,-0.509945127447846
826,2,-0.69362510204925,1.07328967692917,0.615574423555085,-1.29788352310046,0.752684515014539,-0.728173918742934,0.615574423555085,0.734133822073311
829,2,-0.887122413334462,0.728539688494564,0.578322621674548,-1.13104473785755,0.480079438803213,-0.31865150268741,0.578322621674548,0.502674982987364
831,2,-0.284021493215196,0.322903130292244,-1.50091743569907,-0.661244190778595,0.594954064613921,-0.919821350315824,-1.50091743569907,0.535868371919265
832,2,0.849121585856149,-0.274753989156495,0.4471616262161,1.13300846471733,-0.312464788332419,1.14286360564331,0.4471616262161,-0.923395795660383
834,2,-1.10460482458993,1.3272106857561,1.51733103168646,-1.11631309411104,0.286665032006096,-0.852500348655389,1.51733103168646,0.809394623949231
836,2,-1.97946791662668,0.0385368152939608,-0.162710391770433,1.13587998310521,-2.06615300057096,0.7764380037615,-0.162710391770433,-0.94870789723289
837,2,1.29571823563274,-0.567820195083741,1.03951187106942,1.06838209776363,0.330421214456062,0.890040021179415,1.03951187106942,-0.435790382561164
839,2,-0.205041990855767,1.32280293146895,0.0156336883195087,-1.55159323639544,1.14438176237768,-0.554303845534011,0.0156336883195087,0.483902632757051
841,2,1.22028371910462,-0.911385035277586,0.713519085191807,0.990405080022299,-0.265953606586624,1.0509359889001,0.713519085191807,-0.731389479079286
842,2,-0.150329816511168,0.85757127146248,0.417793000050854,0.244862063412964,0.845748708734164,-0.604698046612821,0.417793000050854,0.803197358860839
843,2,0.618003024239898,-0.200101238703365,0.142979420014523,1.10519637131983,-0.657091437647123,1.08108726511565,0.142979420014523,-0.773888393137545
845,2,0.292664141878572,-0.380367339342405,0.906138478223275,1.12790052687491,-1.10935658730112,1.02825768209763,0.906138478223275,0.0171004975904177
846,2,-0.457444074883454,-0.472877491144723,0.401832675557574,0.91449181815872,-1.45821665728443,0.927443272707441,0.401832675557574,0.0241910678384969
847,2,0.421178697889945,-0.415530465304261,1.70963219844781,0.963958512462542,-1.03900444347926,1.31880994537796,1.70963219844781,-0.819620251169485
848,2,1.02127842514236,-1.34613797049261,-1.86404605379697,1.61349584553706,-0.500526941855651,1.12392939706366,-1.86404605379697,0.0903385788079357
851,2,0.974990505938967,-0.760081424295822,-0.174520659135838,0.460977833984091,0.400010838578919,0.374900751372971,-0.174520659135838,-0.824225349747112
853,2,-0.166669560345374,-0.343461055035747,1.65520791300603,1.34401156261303,-1.2702542915341,0.999780840451694,1.65520791300603,-0.334296080610571
854,2,1.16923798944623,-1.35550502105091,0.177006851162475,0.964600240162063,-0.152765293342246,0.942957193322674,0.177006851162475,-1.09133779699273
856,2,-0.482173551321274,0.673858067111445,0.406316145458697,-0.658975258804095,0.89946880110422,-0.677602248621135,0.406316145458697,0.734805852704044
857,2,0.442839196332349,-0.436679465980016,-2.74642537423097,0.135328646336249,-0.355509856905789,0.502083260530793,-2.74642537423097,-1.27699312424064
858,2,0.971941435100266,-0.893239263577604,0.238366536465154,1.54598533397415,-0.621964377660006,1.0510080814878,0.238366536465154,-0.467704419615957
859,2,1.08256928480811,-0.397203855748781,0.139982156533281,0.659190885319583,-0.502956622932242,1.21005066331838,0.139982156533281,-1.07283122872159
860,2,-1.38735398308909,1.03473779508798,1.4260290845776,-0.937928576420815,0.270570977764263,-0.104834320248453,1.4260290845776,1.13115304149166
868,2,0.841930062495348,-1.37821351241346,-0.451643968239013,1.35983474319424,-0.428211801188051,0.516405564785244,-0.451643968239013,-0.270989785097793
870,2,0.146666314473815,0.683477643855442,0.0656801190864675,-0.478360950425517,1.49752212304415,-1.10194986526249,0.0656801190864675,0.952851225551203
874,2,1.07962277362489,-1.0912797580256,-0.868015085716982,0.269203524220086,-0.33888612110173,0.475881849606122,-0.868015085716982,-0.946545972484233
876,2,0.810470707141065,-1.43786830957528,0.42730320248777,1.19657738563395,-0.827820757404303,0.723394164267891,0.42730320248777,0.22601111495482
877,2,-0.0944693268102081,0.977841112103762,-1.02530722099175,-0.241489565907357,0.858493320861284,-1.30997983206801,-1.02530722099175,1.56743823099459
878,2,0.118144146697707,-0.64874944749916,0.615499181335036,1.48756728005251,-1.21857002092486,0.944835104167847,0.615499181335036,-0.463589849737325
881,2,0.506166381737569,-0.52331413926115,-0.26259064226054,0.163317191176951,-1.14452220165504,0.684044547624503,-0.26259064226054,-1.79782475444724
884,2,0.938370157208863,-0.751165929366265,-0.0310820661929597,0.952777993467441,-0.545076134713005,0.876379486454287,-0.0310820661929597,0.492567692806022
885,2,0.805785721601137,-1.01752890605746,0.265506198148378,0.582394419273387,-0.761949487768709,0.629675821547245,0.265506198148378,-0.597568262636137
886,2,-0.242239899119945,-1.44965349375274,0.9006568408892,0.877365361279926,-1.89052677225109,0.790737939100889,0.9006568408892,-0.271096476668102
892,2,1.04312640364294,-1.46856870222984,-0.620328051747536,1.04227233465807,-0.591472409326366,1.07103418957796,-0.620328051747536,-0.896617789790494
893,2,0.852455152643353,-0.935558555824172,0.390585689399145,1.27379462050624,-0.688467888513312,1.1085147890412,0.390585689399145,-0.770659552685797
896,2,-0.953393086050993,0.831462435505564,0.513343716557923,-1.00777746417559,0.518138646581993,-1.37624356561053,0.513343716557923,1.07933723870784
897,2,0.57656211971274,-0.738844160732325,1.19344916974381,1.18279081455461,-0.464407295915341,0.763312166957845,1.19344916974381,-0.815887308830804
899,2,0.538580020667567,0.694750499026492,0.362982149074881,-0.643042230097242,1.24669547627956,-0.524870530640437,0.362982149074881,0.632377210374414
900,2,-1.23181382390582,1.23708902202286,1.44175816004596,-0.999633867067891,0.151199854429111,-0.735217162432334,1.44175816004596,0.940837691603304
907,2,0.827983965264184,-1.32681419243438,0.118007286505206,0.893783552541706,-0.535661057543882,1.02811120612973,0.118007286505206,-1.17491012472015
909,2,-2.26537828121439,0.705080490952446,1.30640430913264,0.432093774394967,-0.73610420259752,-0.424296250205907,1.30640430913264,0.926737674579244
911,2,-0.574993819373802,-0.890530199310142,0.350938561797762,0.553631887064644,-1.07244897073993,0.402136387737991,0.350938561797762,-0.358778955096683
912,2,0.926470717279512,-1.69514007407643,0.829612998659215,0.647801402361332,-0.139259673452078,0.642350776484658,0.829612998659215,-1.2904147975233
913,2,1.00771182383542,-1.61224087485808,-0.815328274292318,1.02300472089576,-0.413680836732373,0.465142614336541,-0.815328274292318,-0.87079116969845
915,2,-0.726979669120712,1.15813052492537,0.434196494317272,-1.06954209806296,0.899885087469967,-0.500115957312251,0.434196494317272,0.880024759149315
918,2,-1.14294878030654,0.926395437264555,0.571187726386172,-1.48268689606357,0.523958340054704,-0.259840256177915,0.571187726386172,0.469836706530605
919,2,1.03721901788495,-0.329968691431083,0.308484002004252,0.901425573006737,-0.445137168214749,1.22533227062297,0.308484002004252,-0.936293796413033
921,2,-0.0922339295035868,0.601289803086556,-2.88891964279744,0.0195834440166026,1.4966751869211,-1.22962071748166,-2.88891964279744,1.01620171283867
924,2,0.655145494852464,-0.131863111525404,-2.75932216686571,0.0163347172662472,-0.0377954155664943,0.571990432178352,-2.75932216686571,-1.75349535395046
926,2,-0.606166914854302,1.17788483722228,0.498006728988539,-1.55996663073149,0.840939492456758,-0.505179147761197,0.498006728988539,0.411745356086095
927,2,-1.03139965762462,0.907693946253042,-0.32107869788059,-0.708013924204547,0.297974060945771,-0.203447278040081,-0.32107869788059,0.932485130532457
930,2,-0.823254206847366,1.03695029639158,0.555369602785829,-1.82408098172033,0.418244030205027,-0.135695203130959,0.555369602785829,-0.0467253669304335
931,2,-0.0822743034020308,-0.501995619939928,0.785166245773381,0.934494909313988,-1.74269824239649,1.03045239607118,0.785166245773381,-0.860665571496166
932,2,0.845667568171349,-0.942818212029168,1.41969355159031,1.19265568128626,-0.724364775889869,0.795720008544612,1.41969355159031,-0.565715147099302
933,2,-0.362797892178262,-1.38279590594108,-0.60630400640324,1.55296163691912,-1.95098001939884,0.671924638236119,-0.60630400640324,-0.0383892199473267
934,2,0.475146243777655,-0.693438766722256,0.0909994712809682,-0.355929532596152,-0.110849136947171,0.472432589854121,0.0909994712809682,-0.950875819436684
935,2,0.864377271612001,-0.502203677800502,-0.90687320545124,0.536521778873524,-0.503613559103854,1.12380690704082,-0.90687320545124,-1.04159143188627
937,2,1.01533727281475,-1.47844376971454,0.215942974299169,1.11087943354422,-0.580787557945985,0.941076452674994,0.215942974299169,-0.900885452602854
939,2,1.4680829661125,-0.283417631662858,-0.481545502604977,-0.439173894224306,-0.172166455492104,0.919813586136426,-0.481545502604977,-1.76156382504119
940,2,-1.01899598705492,0.642645345450469,-0.808264479450411,-1.08564147723594,0.351389246231957,-0.977744038837871,-0.808264479450411,0.779514671152045
941,2,0.305317281880531,-0.726615910333642,-0.0234563707352684,0.776570236335944,-1.18551305324683,0.744396284718241,-0.0234563707352684,-0.774509603227391
944,2,0.141314313189255,0.822535217108474,0.0127247826746539,-0.725908120740779,1.13637933736738,-0.994590796434275,0.0127247826746539,1.2811670711457
945,2,-1.89872902479652,1.07354368539237,0.552774781637512,-0.424146481242945,-0.77410444487413,-0.596525981227811,0.552774781637512,1.59712153039443
946,2,0.147744324808358,-1.1450822540963,0.327274538444354,0.962694312051041,-1.07410479259787,0.875373424286516,0.327274538444354,-0.672131781438647
947,2,0.539586970012315,-0.407460003304531,-0.217890550890686,0.774699661644669,-0.966583215305619,0.788475983629658,-0.217890550890686,-0.355584836753616
948,2,0.259593566776962,-0.350152190441678,0.937080978349191,0.95903618007379,-0.930464577322611,0.846641496157374,0.937080978349191,-0.220339382543501
949,2,-0.743391481902016,1.08069634811208,1.01027094958958,-0.859353075788046,0.538014052642466,-0.356399451111386,1.01027094958958,0.899851083205846
950,2,0.380160631450998,-0.284635120503712,1.53104306342101,0.649777721656316,-1.24188004149207,0.866161878113643,1.53104306342101,-0.752739156740289
952,2,-0.851832064264413,1.24862545308463,-0.213553423656082,-0.792030694923074,0.581797197950263,-0.812168116779294,-0.213553423656082,0.76811571852779
954,2,1.30674780841042,-1.14687271056873,0.724095794325756,0.991665808222933,-0.170785050009645,1.17208899742881,0.724095794325756,-0.990088128080571
956,2,0.397207961311244,-0.987975122428552,-0.0283781783403501,0.954778933894034,-0.197449048499424,0.78304208905219,-0.0283781783403501,0.337181837283585
958,2,-0.175527741105115,0.449441792003293,-1.76057971768156,-0.587085342369979,1.0213835046911,-0.876160866433062,-1.76057971768156,0.641945992215676
959,2,0.0134123432282024,-0.498109492581724,0.129366100550314,1.35227921234538,-1.51426840688346,0.902491421718712,0.129366100550314,-0.369242304719767
960,2,0.421106880932174,-1.08893358224164,1.62188872514038,1.14949704716307,-1.16504270038882,1.05045950405879,1.62188872514038,-0.682208453033245
961,2,0.873248807805994,-1.22010045333044,-0.625652301685544,0.491453744428447,-0.494226200760536,0.921430346635879,-0.625652301685544,-1.40284372280843
963,2,-0.720524710558384,0.872135860712598,0.569751221249261,-0.799492160422967,-0.0617182741733488,-0.851187859301774,0.569751221249261,1.03780612451517
964,2,1.25042416232917,-1.06295545621008,-1.19801020546476,1.34609267954512,-0.353581634586968,0.692914630961436,-1.19801020546476,-0.625444118451394
965,2,0.0105704076150724,0.624405920762729,-1.01181401296138,-2.63768469748739,0.932418169340258,-0.602059053645552,-1.01181401296138,-0.586142163636004
967,2,1.52639354802541,-0.980652267300882,-0.0461042789702087,1.28009421729188e-05,-0.0714669852094508,0.582439410562133,-0.0461042789702087,-0.387186374830285
969,2,-0.383894690499493,0.831108440687089,-0.138906238410877,-0.141100058323869,1.14844156240101,-0.836502127553822,-0.138906238410877,1.63265582076246
971,2,0.253580597491583,-0.285827814884497,0.817830343117681,0.514125071808039,-1.41114227939612,0.945638902832561,0.817830343117681,-1.51638943737094
