Boolean,JSD,heatmap,data
 ,TGFB-SNAIL_1-2,miR200-TGFB_2-0,OVOL-TGFB_2-0,OVOL-TGFB_2-1,ZEB1-Ecadherin_2-0,SNAIL-miR34_2-0,ZEB1-miR200_2-0,miR200-ZEB1_2-0,TGFB-SNAIL_1-0,miR34-SNAIL_2-0,SNAIL-SNAIL_2-0,WT,ZEB1-VIMENTIN_1-0,ZEB1-OVOL_2-0,miR200-TGFB_2-1,OVOL-VIMENTIN_2-0,OVOL-VIMENTIN_2-1,SNAIL-VIMENTIN_1-0,SNAIL-miR34_2-1,OVOL-SNAIL_2-0,ZEB1-VIMENTIN_1-2,ZEB1-OVOL_2-1,ZEB1-miR34_2-0,OVOL-SNAIL_2-1,OVOL-ZEB1_2-0,exTGFB-SNAIL_1-2,miR200-ZEB1_2-1,SNAIL-miR200_2-0,SNAIL-Ecadherin_2-0,SNAIL-SNAIL_2-1,ZEB1-Ecadherin_2-1,SNAIL-miR200_2-1,ZEB1-miR34_2-1,OVOL-ZEB1_2-1,miR34-SNAIL_2-1,SNAIL-ZEB1_1-2,SNAIL-Ecadherin_2-1,SNAIL-ZEB1_1-0,ZEB1-miR200_2-1,SNAIL-VIMENTIN_1-2
SNAIL-miR200_2-0,0.06077097043181376,0.01497742018853953,0.009728410010525542,0.12620016099315814,0.03807272335394348,0.01599537846362149,0.010146680237712634,0.014085403962177783,0.6838522385184647,0.016272128011955024,0.025607506672966688,0.012710851482421587,0.017103250864577448,0.22045728554215857,0.1776988474161293,0.0422558570328247,0.07587903612832728,0.023527249835571265,0.14864270658796544,0.014312512118682329,0.0824338290855048,0.5329374997709085,0.039078985050637255,0.05239458663676902,0.016784808151840837,0.01153379184651116,0.09686770525014532,0.0,0.016682886098871606,0.037754398079500415,0.29099169720721024,0.028209995181788218,0.28104194157643,0.06102155809229446,0.05716982333951513,0.09595246543876103,0.2058303880243147,0.017190869452866988,0.043819303013739624,0.058541814299662334
SNAIL-Ecadherin_2-0,0.07561093521068159,0.030122764758827372,0.013802665428230665,0.1588695871219371,0.03338900759309428,0.013048250360786504,0.017829869089142896,0.017234805465396012,0.7029281939386558,0.01776218586590434,0.025185361388594646,0.00882537957131573,0.01620189484330183,0.23256019261404567,0.22358990667025008,0.04082621500676412,0.07398179538584464,0.02732411907960159,0.15182232696405368,0.01594589827920199,0.08136241072962794,0.5502782540956309,0.04396917094182881,0.06189777971533152,0.015514597700302672,0.008651587260280045,0.11093718741937195,0.0166828860988716,0.0,0.03769481411568852,0.2693225212478181,0.047508348012199234,0.2900698049691438,0.06973058168929544,0.06249577362870527,0.10898715607427178,0.1780742677217988,0.019814967430734687,0.06862377326317731,0.05648107021569682
SNAIL-SNAIL_2-1,0.14308399512062575,0.05300485184019636,0.03659190705281766,0.1825088330011223,0.06246595271769293,0.04458085451121593,0.03389908764551716,0.03876121724300874,0.7277075596327354,0.0642749970565834,0.011201307505658217,0.028827524011329216,0.03579043148830662,0.25098973880016007,0.2462122000548187,0.07351966986396921,0.09314201432020436,0.0447075268223148,0.2230030509628174,0.052085745419654855,0.10201786114721814,0.5645500743793515,0.07679823077088387,0.12022171052868005,0.03461270416277227,0.028613948735157428,0.13482007919150757,0.03775439807950045,0.037694814115688514,0.0,0.33142683673814227,0.08116719146780386,0.34803758372117205,0.09177083586847169,0.13666019177525002,0.150481881644654,0.25739393353292056,0.049198745702818694,0.09024384659952556,0.0799806961668846
ZEB1-Ecadherin_2-1,0.28454724348598814,0.29860431338028526,0.2880983616360007,0.3677059950008277,0.17497448754248815,0.2909342240170249,0.29202103646520744,0.2793089458975832,0.7330354006278216,0.279439369387061,0.31960938271331396,0.2916177707394366,0.29876761974392824,0.3976552009290904,0.4096088578664644,0.3176324222690352,0.3414071704186373,0.30616010925531845,0.37135522305109625,0.27716297017611224,0.3477724498394873,0.580257295350685,0.31888595618762267,0.27478455928559353,0.28078558632693496,0.29029781473964755,0.2903420431194029,0.2909916972072103,0.26932252124781797,0.33142683673814244,0.0,0.2830646335161893,0.46700419338478033,0.28473678861583185,0.2756478910810296,0.2902249803829601,0.028671771145944377,0.2721797276575275,0.30729116359689224,0.3241174165588133
SNAIL-miR200_2-1,0.04818017957739019,0.02251004953726285,0.03182038000910696,0.07822431490045381,0.0650012876622944,0.044004589890179066,0.026704375155287646,0.035449321098414865,0.6397234267261871,0.04213095933712319,0.06794754171981573,0.047885063958807816,0.050292665550193044,0.20223119050943783,0.11705041181004286,0.07556029015431949,0.10158801216477241,0.048885012782715086,0.14880184125089174,0.035695876302000745,0.10830754902198679,0.4765444865199409,0.06132082151095758,0.047874424829032244,0.04427772913314036,0.04546180183601588,0.08126603901556326,0.028209995181788197,0.047508348012199206,0.08116719146780389,0.2830646335161894,0.0,0.2656421494975815,0.0602037499683605,0.05915201156429532,0.08237675339710901,0.20480844271075704,0.04215139437139595,0.01709467496736121,0.08788629844185555
ZEB1-miR34_2-1,0.2381476380062639,0.2965772042950346,0.2924504390868557,0.35876956900162515,0.31889132033878714,0.2771118023512128,0.2975985193267826,0.2781119080773701,0.7113426498479656,0.27045997127708044,0.33720372553961087,0.2943673899618276,0.3010994201732899,0.382879210138906,0.38174951459791784,0.20490528049743442,0.335290853594598,0.30499199689716383,0.05829723726720704,0.26318507664016577,0.335363416723677,0.5272111111201624,0.15802129520656297,0.24544196195779378,0.2884706910719464,0.2941546565270069,0.2651898686670202,0.28104194157643003,0.2900698049691439,0.348037583721172,0.4670041933847802,0.2656421494975815,0.0,0.2767257336461748,0.24238540701292838,0.2435589417175495,0.39555428937159154,0.2645710389164352,0.2909650102433816,0.3180862552002037
OVOL-ZEB1_2-1,0.0848809519035797,0.0740459361670381,0.06492342093922387,0.15260136634927307,0.07812610675166695,0.07051545109594252,0.05556415351456889,0.03684470309125416,0.5291903951318013,0.06876854389337322,0.08624832454567749,0.06752776180643484,0.06984112838626858,0.12822093360467351,0.20808902136580548,0.08096960126224183,0.10729099897010455,0.060279101591255047,0.17428421552422152,0.05860598664149255,0.11513890744222272,0.35772880604641655,0.07770734957567589,0.06398642625205364,0.0415383937060821,0.06694041231309203,0.0236618371964741,0.06102155809229441,0.06973058168929548,0.09177083586847165,0.28473678861583196,0.06020374996836047,0.27672573364617503,0.0,0.07854558915030643,0.03506009858445321,0.22072708021436804,0.04432757397410095,0.05555664857245381,0.0981033570159022
miR34-SNAIL_2-1,0.015280839332288906,0.06924283806374298,0.05744281775520707,0.1614566300967124,0.07484194674023104,0.053124152100893066,0.06527977916422781,0.057392506487046024,0.6526546614910136,0.0302290530868059,0.11571309576968655,0.06485498523399608,0.06267282709297681,0.20477367481749953,0.21182269957201175,0.07790116510031934,0.10566190679654452,0.07653551603839083,0.12141216091430922,0.034164313716846126,0.11055375982772637,0.46621277401171013,0.0638453620426527,0.01647341411834478,0.059708466362190044,0.0636925975210309,0.09845675913920052,0.05716982333951512,0.06249577362870527,0.13666019177524996,0.2756478910810297,0.05915201156429531,0.24238540701292818,0.07854558915030646,0.0,0.06953777217559813,0.19670679961724083,0.04673341400482784,0.08430296799446786,0.08765342747447435
SNAIL-ZEB1_1-2,0.07535800545426169,0.11429241543908514,0.10122210632440229,0.17219245469553415,0.10987303572684748,0.1084666963071052,0.09478095006683218,0.07197959036534773,0.5017385641406339,0.09133546224252465,0.13928443188128065,0.10917377732766355,0.10503085053936417,0.16490796912631506,0.2208296858221802,0.11534938941574638,0.1346395210901751,0.09307021659646043,0.17048469486961254,0.08342539240584859,0.1403175890765757,0.3536965616286806,0.09320053926865447,0.058595505327037875,0.08585996794858008,0.1091477374477946,0.021799969674628224,0.09595246543876107,0.10898715607427178,0.150481881644654,0.2902249803829604,0.08237675339710906,0.24355894171754966,0.035060098584453185,0.06953777217559819,0.0,0.23300760999675807,0.06579075171701379,0.08240713090465684,0.1257610956452798
SNAIL-Ecadherin_2-1,0.20840348215899268,0.2114114077671354,0.20256490053337187,0.2991491905818974,0.12100128241969499,0.20300238538122062,0.20941188769584573,0.19972152802743462,0.7256326977914525,0.1917549978734587,0.2395823110925728,0.2047892682996845,0.21116095410920938,0.35397716093883735,0.345128793192208,0.22662814808104198,0.2591331040691835,0.22491771143447414,0.28214079240984746,0.19292189190639009,0.2644574613220811,0.5805750115047019,0.2308577781867629,0.20254904369736043,0.20116206904819356,0.20403874068531255,0.23855298310646578,0.20583038802431491,0.1780742677217988,0.25739393353292056,0.028671771145944373,0.204808442710757,0.39555428937159154,0.22072708021436796,0.19670679961724086,0.23300760999675801,0.0,0.19121424484951877,0.23343121762739072,0.2400313264026679
SNAIL-ZEB1_1-0,0.05885150694355272,0.034514308681223134,0.020237467831801234,0.15448788213957815,0.035854874854135965,0.02151910081032033,0.021492981013563027,0.014516687040438889,0.6570111306249641,0.018534897130262608,0.037364606477022874,0.018041509676331502,0.02223961469322781,0.2003773623128,0.21243848247703184,0.040777129787175306,0.0770738061262332,0.02653328099805327,0.14305517313106064,0.015603887091821452,0.08344846007731208,0.4933041545708857,0.036919037719592665,0.04535246366680036,0.017004128941263873,0.01742882849885615,0.07700035086425347,0.01719086945286699,0.019814967430734687,0.049198745702818666,0.2721797276575274,0.04215139437139597,0.26457103891643513,0.04432757397410092,0.04673341400482786,0.06579075171701379,0.19121424484951877,0.0,0.060289832679036995,0.05987239401163713
ZEB1-miR200_2-1,0.07325663724742965,0.034020320613696635,0.0451563048143418,0.054738196457318776,0.08568466611227604,0.06736612472683244,0.03565566543023737,0.04460676795870491,0.6167876684699634,0.06788915853504787,0.07850617894863601,0.06820844915922278,0.06994997080171536,0.1801422387616763,0.09154690965008415,0.09411134621074851,0.11837409363190718,0.0653896333783916,0.18120692755831164,0.05663956565465855,0.1242440118815965,0.4332476226380763,0.081697972509744,0.06604157594811026,0.05672531506654739,0.06508608064209755,0.06695260888894694,0.043819303013739666,0.06862377326317731,0.0902438465995255,0.3072911635968921,0.017094674967361202,0.2909650102433815,0.055556648572453814,0.08430296799446785,0.08240713090465686,0.23343121762739072,0.06028983267903702,0.0,0.10627467194680679
SNAIL-VIMENTIN_1-2,0.098541916737511,0.07525837488730205,0.05603839412591392,0.18740157332713236,0.08127448203537338,0.05725250221374065,0.061901710882531324,0.06123162498814077,0.7133000441182877,0.05599828993703826,0.06972637742089478,0.05389192264218772,0.029315917509178446,0.23852001675767429,0.25383703352760156,0.07805984279779311,0.012126606722452332,0.08841115413947562,0.18702458251508902,0.05270809444631515,0.013961317048739135,0.5376878764547695,0.08604599135708094,0.08485567146895787,0.05588694975094273,0.05412196567398293,0.14083301213209587,0.05854181429966228,0.05648107021569674,0.07998069616688464,0.3241174165588133,0.08788629844185555,0.31808625520020384,0.09810335701590221,0.08765342747447438,0.1257610956452797,0.24003132640266744,0.05987239401163713,0.10627467194680681,0.0
