Boolean,JSD,heatmap,data
 ,SNAIL-miR145_0-1,Oct4-miR145_2-0,miR200-SNAIL_0-1,miR145-Oct4_2-0,miR145-Oct4_2-1,miR145-ZEB_2-0,miR145-ZEB_2-1,Oct4-miR200_0-1,SNAIL-Oct4_0-1,WT,ZEB-miR200_2-1,ZEB-ZEB_1-0,Oct4-miR200_1-2,Oct4-Oct4_0-1,ZEB-miR145_2-0,ZEB-miR145_2-1,ZEB-ZEB_1-2,miR200-miR145_0-1,Oct4-miR145_2-1,SNAIL-miR200_2-0,SNAIL-miR200_2-1,SNAIL-ZEB_1-2,miR145-SNAIL_0-1,SNAIL-Oct4_0-2,Oct4-miR200_1-0,SNAIL-miR145_0-2,ZEB-miR200_2-0,SNAIL-SNAIL_0-1,miR145-SNAIL_0-2,Oct4-miR200_0-2,Oct4-SNAIL_0-1,SNAIL-ZEB_0-1,Oct4-ZEB_0-1,Oct4-SNAIL_0-2,SNAIL-ZEB_0-2,SNAIL-ZEB_1-0,miR200-ZEB_2-0,miR200-miR200_0-2,miR200-Oct4_0-1,miR200-SNAIL_0-2,miR200-miR145_0-2,miR200-Oct4_0-2,miR200-miR200_0-1,miR145-miR145_0-1,miR145-miR145_0-2,miR200-ZEB_2-1,Oct4-Oct4_0-2,Oct4-ZEB_0-2,miR145-miR200_0-1,miR145-miR200_0-2
miR145-ZEB_2-0,0.016127719423477977,0.045109630062483384,0.040353791261431474,0.07989272409795109,0.22321979460467806,0.0,0.036083760907761664,0.04321895537884647,0.012620708679632152,0.014903575475635809,0.18236043015705222,0.011213439428089757,0.09581658875837747,0.016795183148458185,0.046657776465021485,0.1759657280411812,0.03729435161978803,0.039055610939836075,0.03618301865222356,0.017606104347320732,0.023176449133912314,0.026042088666913717,0.03821495509180796,0.015259836803311826,0.050672617169139206,0.018169515047230904,0.17263993452451393,0.015550372818415866,0.03928710405833009,0.03129313972135903,0.04045721430252489,0.012303582553736434,0.046125197432778584,0.027891960187180268,0.01950482978644269,0.01972140564647005,0.042805164749095535,0.028008315920213543,0.06156529003526384,0.009924979159985765,0.04103686857691365,0.05665228648886849,0.010987655940776156,0.02772906746233962,0.019954363037095118,0.07574258133401975,0.02687280438494627,0.004806653425830528,0.035611081550834686,0.05754074433496577
miR145-ZEB_2-1,0.0447208090697797,0.12385473918171153,0.0986422831142075,0.09197962012687808,0.18378302612533065,0.03608376090776167,0.0,0.08750044293479241,0.07098075314200779,0.07358751841352885,0.19120388175306136,0.05092488856244782,0.16007194774233313,0.0642419228198986,0.039204584155017395,0.10698286209755736,0.046493521926191786,0.11811118177940072,0.06671859501978901,0.07736759098015253,0.07747719478936921,0.07787368889028334,0.04777156276948219,0.04405880794424877,0.11175749764331827,0.07665926183987454,0.15571432481092023,0.0668550238535513,0.1145575375561397,0.09543730823857582,0.11603615664091585,0.07216539923132853,0.1199438268274737,0.044768948311145466,0.07215843713533457,0.07699738841915889,0.10988557242803516,0.08202017185469757,0.056015812645605734,0.06592077860497618,0.04535110140230548,0.13404604014999247,0.06839786525596685,0.07988473824457439,0.05271604733499946,0.13171736126998979,0.06845769919012837,0.030519166981747184,0.10504487585488037,0.09516970801846616
Oct4-miR200_0-1,0.02240073431148972,0.06591129943551625,0.01697561806451389,0.1444924789673649,0.30174376122654,0.04321895537884647,0.08750044293479242,0.0,0.026718070414085984,0.021894427089581506,0.0697545190945427,0.024832565558394484,0.18954171527081715,0.02439157524157349,0.0708857168279441,0.20433955339948767,0.041924598680392215,0.06469284887877134,0.08960249970152051,0.030400259573570364,0.013222205767265826,0.012644083384560596,0.017886857224794675,0.028460716630400017,0.12997491331806033,0.0270732032292536,0.09138315667465094,0.03699543147803336,0.07794506806877755,0.08086915650059652,0.06909885029573157,0.03074184750855975,0.02339504387934825,0.016328250497479265,0.014666977636257938,0.014604609779123427,0.019447509147347632,0.01915663956151664,0.06730936285636917,0.04395392643939545,0.036351107193097476,0.054453794195789634,0.02889459098638096,0.030214758596117358,0.0491560385932235,0.024202030804653486,0.05270849171367474,0.03577791118139431,0.09328908965957539,0.005214330857383276
SNAIL-Oct4_0-1,0.02108030003916246,0.020615682084768435,0.014481929559939318,0.09266657982169421,0.27202068327582474,0.01262070867963215,0.07098075314200777,0.02671807041408598,0.0,0.002030193950700118,0.1532037342329608,0.007268203590351931,0.08715183033934643,0.015393163540501312,0.07639839034437543,0.23676391083196058,0.041674768335263526,0.01607070935138813,0.0370209860597958,0.007583383001580462,0.005415603632283826,0.007416334569148754,0.040387472072062405,0.0193556854136181,0.04703495252003001,0.00506965302980821,0.17633039653914487,0.00853807906376889,0.021137723672425036,0.019085992005848908,0.01834652428532764,0.0029598128540811,0.014505455494108432,0.03127035459567892,0.004485361625352929,0.004755874435207317,0.013686043330667627,0.007175311108993254,0.07553762199381425,0.010028742969080542,0.05657534889941226,0.022054571417858354,0.003358707360791628,0.021971227433496936,0.0246409729478004,0.0406817422662623,0.01661705323811125,0.012750009477167187,0.025683382804042212,0.04168749094695734
WT,0.016079697232680518,0.028114990372367307,0.010727221096295533,0.1120486044705492,0.2955626088777683,0.014903575475635807,0.07358751841352885,0.0218944270895815,0.0020301939507001176,0.0,0.14563432360186995,0.005154663982031545,0.0923756030267131,0.016412800203068848,0.07466033642785481,0.2342338416307666,0.03996847883783141,0.017895619306090967,0.04558707029740282,0.00465794618537128,0.0033252610439645077,0.004353421506874243,0.03641982375136435,0.022438263672011217,0.04979964583533039,0.0024021204711762237,0.1654996991385774,0.00642151534775667,0.02023040485323723,0.020426924963886314,0.01658895899202927,0.0012170454684635448,0.009502911276934641,0.026217439013482485,0.0015991190150872708,0.0019079476304684688,0.00893754393083116,0.005524555111741286,0.0792290044676022,0.009129096269250547,0.048078118503837114,0.022639006537688584,0.001348749492379312,0.014250862587941154,0.03030373211880504,0.034042405203187326,0.022808137483859722,0.013201925352105017,0.027783791222453554,0.035759935647329266
ZEB-miR200_2-1,0.1221727020856312,0.2117346873030965,0.09709331452956471,0.29680237389055175,0.4241083728988193,0.18236043015705222,0.19120388175306136,0.0697545190945427,0.15320373423296085,0.14563432360186995,0.0,0.136702179935267,0.3891741630107055,0.12676765211475383,0.15331604338726057,0.2328163463324088,0.10434463819440468,0.20514082450068247,0.239045233595452,0.16111899146385422,0.11172533281086877,0.10835412190863855,0.0850179639959287,0.14035564894575808,0.3219865648808614,0.14971980998058326,0.05288058930164677,0.1766047621350988,0.2458189432919602,0.2430983632690597,0.22510644062517532,0.16626603173198404,0.12992362152872122,0.1036441133075918,0.12104258106876513,0.12685099100664549,0.11327689328851476,0.11415154557420999,0.1570155938355257,0.20199935228781943,0.11442313346636512,0.17223747781022747,0.16585785715184106,0.13540882637961504,0.1729507163628072,0.06814813612615324,0.1958360340206337,0.16211067719994093,0.2672228728670343,0.053744583230482104
ZEB-ZEB_1-0,0.00904158965720692,0.04128496789216898,0.013834641310561613,0.11561686635118654,0.29070343175896146,0.01121343942808976,0.050924888562447826,0.024832565558394484,0.007268203590351929,0.005154663982031542,0.136702179935267,0.0,0.09868497389688721,0.017528675912368716,0.052302805656552515,0.19182915141266316,0.020261039595907603,0.028082684543628278,0.04377173691675529,0.008262643422619915,0.0068539975164212995,0.007250181665791252,0.027549236785977156,0.022688613774526523,0.05427501041496288,0.0046441253600371015,0.14536972276035837,0.008494557705940514,0.031466904283620444,0.026086838583347302,0.027025024884862442,0.005797868502993266,0.02082050487912644,0.019613892169661327,0.004718202340787398,0.006638364167934969,0.01719908204647209,0.009590681758249746,0.07825834021019207,0.012843920347006068,0.03374885295624634,0.03385068170694576,0.005417660508900978,0.012871325921203006,0.026800681321212137,0.03646372770217893,0.029877905391309346,0.007111349792277692,0.03487363856102223,0.0362461008487248
Oct4-miR200_1-2,0.13865492460265463,0.07987606618093504,0.1290996295911333,0.15128658630967803,0.37047744151262507,0.09581658875837745,0.16007194774233313,0.18954171527081717,0.08715183033934638,0.0923756030267131,0.3891741630107055,0.09868497389688718,0.0,0.1465376772852372,0.21204195488446612,0.4015434923158956,0.15501724156171093,0.06045795202400338,0.07683868816893827,0.09819870766753128,0.11716299324701057,0.1200107856600494,0.20148787242236946,0.1410918301328092,0.012147666826770216,0.08519146394176226,0.4195698782258339,0.07845003653939436,0.03400258107525413,0.030045290101392556,0.042762173820611066,0.08099650131869243,0.10812266089189343,0.17451538568625763,0.10755419864978404,0.10733528317593588,0.11512237223867722,0.10558804859688554,0.22468701971462735,0.08105772654947639,0.20234364410763825,0.0738341691776726,0.08347954430824778,0.12004065534759939,0.12714412423692995,0.170215558230245,0.07960645826034506,0.09773118703382322,0.021739298306048968,0.22629395658383772
Oct4-Oct4_0-1,0.018416468540517,0.05040077941303249,0.02627132645290347,0.10595648095016258,0.24206475964433852,0.016795183148458185,0.0642419228198986,0.024391575241573486,0.015393163540501312,0.016412800203068845,0.1267676521147538,0.01752867591236871,0.1465376772852372,0.0,0.05493624336450893,0.1878548460344192,0.03760689780264974,0.046248685221639184,0.0675685414476804,0.02187659005728156,0.016526005887738216,0.01803184046851904,0.02467147805535952,0.012431608601202902,0.09030616273913444,0.023521438244045095,0.14001211889836312,0.02435827561405629,0.061107453552991825,0.05372540579191308,0.05464713379349394,0.018491619938032826,0.03886024555746466,0.02124818409406136,0.01711559458502329,0.01954136245659476,0.03203224233307102,0.02172235920413623,0.04845209431384742,0.023948254255378186,0.04261904965456359,0.062195480728943306,0.019969232593194965,0.027537832708703476,0.031109309667199783,0.05493575559564637,0.04294497131697643,0.01903449306899101,0.06576213469381798,0.029248328559100714
ZEB-miR145_2-0,0.029221568848027624,0.15078228384584783,0.0889451059327178,0.15943573568588332,0.2755641939824409,0.04665777646502149,0.0392045841550174,0.07088571682794409,0.07639839034437544,0.07466033642785481,0.15331604338726057,0.052302805656552515,0.21204195488446614,0.054936243364508947,0.0,0.05336104450385444,0.035661130361842305,0.12842273611340135,0.10831076295577916,0.07888678131970905,0.07529129111168967,0.07420688968192435,0.03772283058183533,0.05583867328716592,0.14772194734772254,0.07269527131448841,0.08322722515366025,0.0714900005827553,0.13351925866077044,0.1229247559774768,0.13121303514531624,0.07564813741126339,0.11518094920495656,0.04003605694426854,0.07217659614603408,0.07602817730946432,0.10335660671539887,0.08500896493527998,0.09086151284935837,0.07036976573393769,0.015316913435840246,0.13522910418774198,0.07192317029215717,0.05632879417592377,0.05586598491614807,0.11556484816617879,0.10422420392961876,0.04925756690534753,0.1305248858204167,0.07314321669400893
ZEB-miR145_2-1,0.14575910384888358,0.3386345163740413,0.24696385426577655,0.29009140010257217,0.322563902574898,0.1759657280411812,0.10698286209755735,0.20433955339948767,0.23676391083196058,0.23423384163076666,0.23281634633240886,0.19182915141266316,0.4015434923158956,0.18785484603441918,0.053361044503854434,0.0,0.1370538634823082,0.3132938654653666,0.25774221158153954,0.23610781460977898,0.2304140857487733,0.2284699268458571,0.1351725185145537,0.1850528996825747,0.32576721780246265,0.23217450814008403,0.10659313474386536,0.22482171798434658,0.3220335483430994,0.3039289532431303,0.31903313182401,0.23683214305884107,0.29263361187522735,0.1465478340939696,0.22630594724141903,0.23400580050260777,0.27285926780263153,0.2461599169236707,0.1896676123378081,0.22280012722938308,0.0922967865187831,0.32390793501069715,0.22913122599175612,0.19354218847094082,0.18463498278459595,0.27039488962786035,0.26887694100966,0.17771645514013173,0.31259468981790456,0.19168549238687344
ZEB-ZEB_1-2,0.020235628769188815,0.09584873634511068,0.03711502819497886,0.15795853448761843,0.31759757096158936,0.03729435161978803,0.046493521926191786,0.04192459868039221,0.04167476833526351,0.0399684788378314,0.10434463819440468,0.020261039595907596,0.15501724156171093,0.03760689780264972,0.0356611303618423,0.13705386348230825,0.0,0.07653093800137314,0.0850402083405247,0.0472193600887059,0.03457079707337042,0.03384594967220631,0.03169700174474842,0.04157349846424381,0.10762629964768822,0.03523585213530708,0.10159964230037775,0.04219417250551518,0.08644711076287287,0.07194556779584524,0.0784912199804613,0.04330684224313172,0.059581663777807714,0.02866986582154038,0.03358500058091238,0.03908169739918489,0.04758775880771052,0.035215131694165576,0.08919406835010013,0.05394517363086225,0.029006111129851714,0.06951045536482102,0.042769687461648595,0.029770548798835193,0.055866712619175904,0.047540598096031755,0.06942204161698474,0.028007968087906218,0.08447705553959128,0.047183488004478066
miR200-miR145_0-1,0.05393310990015092,0.015836542111183537,0.028955605482937387,0.12345121325029415,0.33465078400645193,0.039055610939836075,0.11811118177940069,0.06469284887877133,0.016070709351388126,0.01789561930609097,0.2051408245006825,0.028082684543628274,0.06045795202400339,0.046248685221639205,0.12842273611340135,0.31329386546536664,0.07653093800137312,0.0,0.03868191045155752,0.022189547652422356,0.023299265781484436,0.02695391657974703,0.09393232484603903,0.06137699118860212,0.038046677896726375,0.01654178963605408,0.24623301247289703,0.03009235299295994,0.011755644933814959,0.012904800946692977,0.011015774533111117,0.01535629252988481,0.02154596734153368,0.08089404155168015,0.023434105623965334,0.022427630932886362,0.02274825945037192,0.020691064823081026,0.1379378713513072,0.03003399895206775,0.10677110325985827,0.01639377513090122,0.01919041383047251,0.04507020319642797,0.04463820440430724,0.05373427270033146,0.03742900628545822,0.04452959869425004,0.016057859797342564,0.08366075646755637
Oct4-miR145_2-1,0.06586430027540005,0.03450876119953572,0.07176505640551831,0.049409714634545694,0.2168921247454733,0.036183018652223564,0.06671859501978902,0.08960249970152054,0.0370209860597958,0.04558707029740282,0.23904523359545204,0.043771736916755274,0.07683868816893827,0.06756854144768042,0.10831076295577914,0.2577422115815395,0.0850402083405247,0.038681910451557514,0.0,0.05074673043481442,0.052912569971940854,0.05361333815258553,0.09255827072633788,0.055156602878895164,0.05407230758640246,0.046340112049104536,0.2504204032851944,0.051805765010868116,0.04557435265253882,0.03891964526416422,0.05114191325102389,0.04049801881219092,0.07114871649492815,0.08597978784667926,0.05176507883939849,0.0497093312365837,0.06881373297213533,0.05176666269664598,0.11220409338361526,0.045500262232332514,0.1078137716163291,0.06025203152971097,0.04117125786443475,0.09104696698660616,0.01879057269452289,0.10502077241347454,0.025810258575793305,0.04242828732278235,0.0402204959816891,0.11101461588487826
SNAIL-miR200_2-0,0.021234255186423197,0.033387573341299166,0.015581826236151855,0.12239823662057894,0.301097685445042,0.017606104347320732,0.07736759098015253,0.030400259573570364,0.007583383001580462,0.004657946185371281,0.16111899146385422,0.008262643422619917,0.09819870766753125,0.02187659005728156,0.07888678131970904,0.23610781460977892,0.047219360088705906,0.022189547652422363,0.05074673043481441,0.0,0.00805395283003712,0.010469797708173155,0.041224019343032055,0.03116136887210441,0.05021975360795303,0.00807242841588582,0.174053419069083,0.0097490664293097,0.02440193488032026,0.02335880082416183,0.01940403473869298,0.00430401548014017,0.016652694485454665,0.030823332429234778,0.0069064695157881675,0.008146826547886349,0.01740722707537704,0.015358823514549582,0.0909220206273689,0.008276750524203633,0.051605951372914224,0.03534452336217117,0.004169372056440995,0.018100277043277775,0.035011690792048966,0.04290210948277215,0.03197370892895788,0.01654706298113661,0.03325317215861348,0.04027521814842733
SNAIL-miR200_2-1,0.017247416003830937,0.03267698807205531,0.0038752269912858523,0.12176354610403214,0.30347201225881815,0.023176449133912317,0.07747719478936918,0.013222205767265828,0.005415603632283828,0.0033252610439645095,0.11172533281086877,0.006853997516421296,0.11716299324701053,0.01652600588773822,0.0752912911116897,0.2304140857487732,0.03457079707337041,0.023299265781484432,0.052912569971940854,0.008053952830037122,0.0,0.0011106672422054552,0.030073444576217783,0.025088860647501814,0.0715350756069321,0.00598346082703952,0.14033525079343187,0.015587514390782377,0.0340994749376247,0.03335532477952376,0.02780265708416916,0.007280319639247749,0.008207638114626185,0.024633982182830708,0.0009131988858302557,0.0019861329552933113,0.005755707837637076,0.0025220336702322507,0.07962650978338112,0.021035365596034177,0.04651986154756982,0.024690397435206804,0.007858741180154198,0.017029617617447035,0.0325369931803152,0.020185470681879994,0.030154693497012816,0.019135682671293973,0.04403073711501045,0.022541609337859807
SNAIL-ZEB_1-2,0.01614240965715285,0.035955127452022666,0.004160112012554685,0.12430441889489224,0.30912518073478545,0.026042088666913713,0.07787368889028334,0.012644083384560603,0.007416334569148754,0.004353421506874244,0.10835412190863855,0.007250181665791253,0.12001078566004944,0.01803184046851904,0.07420688968192435,0.22846992684585715,0.03384594967220631,0.026953916579747016,0.053613338152585524,0.010469797708173152,0.0011106672422054556,0.0,0.027072287667517195,0.025708973375769092,0.073922656473587,0.007249106152857603,0.13598272535694783,0.014889084975266902,0.036072196608509306,0.035563540459451995,0.02897719161577874,0.008433572093282646,0.00882906491295124,0.021971316717072767,0.001611679769831853,0.003153801942285924,0.005148011094412006,0.002526178006876037,0.07918644084841146,0.022834659244820553,0.04378566448480436,0.025359361588239638,0.00923944807837999,0.017933309700356087,0.03344266938160176,0.018931508984924378,0.03074138243951264,0.01986846745700677,0.046823550754683606,0.021401207464753325
miR145-SNAIL_0-1,0.0170418517168515,0.09593968913933645,0.03582622312746642,0.130317157290895,0.2573488263056422,0.03821495509180796,0.04777156276948218,0.017886857224794675,0.040387472072062405,0.03641982375136434,0.08501796399592869,0.027549236785977153,0.2014878724223695,0.024671478055359516,0.03772283058183533,0.1351725185145537,0.03169700174474842,0.09393232484603903,0.09255827072633788,0.041224019343032055,0.030073444576217766,0.02707228766751719,0.0,0.021823832808260717,0.13365121534702656,0.04299645574415384,0.08156783391130096,0.03907545824428442,0.0999486213661836,0.09410353539632461,0.0898891046053861,0.043745916101003465,0.05597905889030347,0.00508191884696335,0.029188167779149655,0.033797998930827244,0.04839483559657501,0.03869932006108003,0.04282605292549488,0.04719841123390219,0.01791774880903209,0.09104690479059419,0.04049703595544965,0.03769662596023847,0.04732157654846761,0.05423201825450036,0.05964572185775405,0.02672988277381188,0.1106201472070095,0.017835989981445276
SNAIL-Oct4_0-2,0.023376231692207577,0.054628605902222946,0.04009422761649836,0.06874751675325091,0.19659229026301245,0.015259836803311822,0.04405880794424877,0.028460716630400014,0.0193556854136181,0.022438263672011224,0.14035564894575805,0.022688613774526523,0.14109183013280918,0.0124316086012029,0.05583867328716591,0.1850528996825747,0.041573498464243824,0.061376991188602105,0.05515660287889518,0.031161368872104415,0.025088860647501814,0.025708973375769092,0.021823832808260727,0.0,0.08771262503898791,0.029752043068715952,0.14779748497550418,0.025781267992543235,0.06416144244045635,0.05613565465360089,0.06144816490447938,0.0249941609292831,0.04862945764838464,0.018792119601031602,0.02357264118168665,0.024313234226183148,0.04386475472705395,0.02941479255471462,0.023645020775125,0.024759022495194342,0.04406344839755359,0.06574394521427726,0.023216636454515868,0.041415075200466445,0.028335047646128493,0.06968126817767711,0.021134249878417746,0.013776670595219708,0.06645316095577605,0.04081065744004852
Oct4-miR200_1-0,0.08358219003776907,0.0558858910018313,0.08433594043465581,0.1227247991460026,0.3281861123566048,0.05067261716913919,0.1117574976433183,0.1299749133180603,0.04703495252003,0.04979964583533039,0.3219865648808614,0.054275010414962896,0.01214766682677022,0.09030616273913446,0.14772194734772254,0.3257672178024627,0.10762629964768822,0.038046677896726375,0.054072307586402475,0.05021975360795302,0.07153507560693212,0.073922656473587,0.13365121534702654,0.08771262503898793,0.0,0.04660377826773324,0.3364952176815773,0.035938345416424725,0.014345790472446137,0.010406911648202385,0.019171278801883206,0.040319087248867756,0.07075671095139,0.11107774114119452,0.06294651851514667,0.06384147589174546,0.07636966143773863,0.06764502760318039,0.16203776058008568,0.03540567760744063,0.1358038054418162,0.05456969709999575,0.041456312645648016,0.07135085208578854,0.08130986714225259,0.1281012820856234,0.04738854638433523,0.05198395758504565,0.007990434424626618,0.1592039550985676
SNAIL-miR145_0-2,0.017074553289507945,0.03278423895889733,0.011829719510816739,0.12333251805488907,0.31881915822266,0.018169515047230897,0.07665926183987452,0.027073203229253592,0.005069653029808208,0.0024021204711762237,0.14971980998058332,0.004644125360037103,0.08519146394176227,0.023521438244045102,0.07269527131448841,0.23217450814008406,0.03523585213530708,0.01654178963605408,0.04634011204910454,0.00807242841588582,0.005983460827039521,0.007249106152857607,0.04299645574415385,0.029752043068715952,0.04660377826773323,0.0,0.16668541750365118,0.008695139469540411,0.01826349222194122,0.018776257958439572,0.015590407665191767,0.00312051236577955,0.010205080555753799,0.033030340477820164,0.003859303933783615,0.003382249998779196,0.010276301369928777,0.00703325501444183,0.09454703353597804,0.012124049043492423,0.04925585823130589,0.01873105005513259,0.0030478847446492588,0.012857866214810654,0.03207303753581298,0.03343481980999401,0.027150517150269796,0.016875775985066586,0.02431610900532423,0.044136327433560996
ZEB-miR200_2-0,0.10670227872890387,0.26833497349319607,0.13903733312155675,0.31405891908496086,0.41268901871107533,0.17263993452451393,0.15571432481092023,0.09138315667465093,0.1763303965391449,0.16549969913857746,0.052880589301646755,0.14536972276035837,0.4195698782258338,0.1400121188983631,0.08322722515366024,0.10659313474386534,0.10159964230037773,0.24623301247289697,0.25042040328519444,0.17405341906908303,0.14033525079343184,0.1359827253569478,0.08156783391130097,0.1477974849755042,0.33649521768157736,0.16668541750365118,0.0,0.18567063866324623,0.2733734733640928,0.27120166748424446,0.2596680745196028,0.1807536658067993,0.1744626381692535,0.09644458330069336,0.14571523015872054,0.15053711922535007,0.15618357058929336,0.15195534020096454,0.16545825226136734,0.19825306482104907,0.06511116233417517,0.2184698367889754,0.17644045209043618,0.13225564020488592,0.1652312684208256,0.12216604980758368,0.22215212192585393,0.1624179145025967,0.29023396120229916,0.07301738396731663
SNAIL-SNAIL_0-1,0.017996113564888318,0.04012627685426749,0.023692408664601303,0.1136020434279095,0.29561992526845193,0.01555037281841586,0.0668550238535513,0.03699543147803336,0.008538079063768892,0.006421515347756668,0.17660476213509882,0.008494557705940512,0.07845003653939438,0.02435827561405629,0.07149000058275533,0.22482171798434658,0.0421941725055152,0.03009235299295994,0.051805765010868116,0.0097490664293097,0.015587514390782377,0.014889084975266895,0.03907545824428442,0.02578126799254324,0.03593834541642471,0.008695139469540413,0.18567063866324623,0.0,0.01975502283692406,0.01840409315791291,0.015570138927706001,0.0056441669118052155,0.021669480843279847,0.02532613080424772,0.01019340246164457,0.012622526148734086,0.02174842751572612,0.018172496880392228,0.07952927567043533,0.005051220419364345,0.048121780266011084,0.03310037187668725,0.0049326014105989194,0.01649199241854285,0.03987366635728971,0.05316835416658057,0.023891514831533234,0.009925352980487315,0.02512849034079087,0.0526696881474192
miR145-SNAIL_0-2,0.0564848398511513,0.02908580253333178,0.042463497122969936,0.1256163786072211,0.3440719893948937,0.03928710405833011,0.11455753755613969,0.07794506806877756,0.02113772367242504,0.020230404853237238,0.2458189432919602,0.03146690428362045,0.03400258107525413,0.0611074535529918,0.13351925866077047,0.3220335483430994,0.08644711076287284,0.01175564493381496,0.04557435265253881,0.024401934880320247,0.03409947493762469,0.03607219660850931,0.09994862136618357,0.06416144244045635,0.014345790472446135,0.01826349222194123,0.27337347336409273,0.019755022836924065,0.0,0.003994790140560425,0.0019045118302908942,0.015894052780667717,0.02627819056998133,0.0807501648841828,0.028881218683171173,0.02769560522396479,0.03198313200059243,0.03093406948016301,0.1394237689996235,0.021113514518599753,0.1066724954176452,0.02009295079545946,0.017158853763371104,0.0425271520735634,0.05944926440527286,0.07317354307425848,0.030871560841851713,0.040160328433737735,0.0040428502260121835,0.10403295142017838
Oct4-miR200_0-2,0.05345196298599306,0.028066004126135725,0.042905531927773646,0.11339901211223419,0.3201151645052115,0.031293139721359026,0.0954373082385758,0.08086915650059652,0.0190859920058489,0.020426924963886303,0.24309836326905965,0.026086838583347295,0.030045290101392556,0.05372540579191308,0.12292475597747679,0.30392895324313024,0.07194556779584527,0.012904800946692978,0.03891964526416422,0.023358800824161842,0.03335532477952376,0.035563540459451995,0.09410353539632461,0.05613565465360089,0.010406911648202387,0.01877625795843957,0.2712016674842445,0.01840409315791291,0.003994790140560426,0.0,0.005132987186469302,0.015108073763804079,0.03367351654552774,0.07560675619482805,0.028805807624374555,0.029394182992755584,0.03611479974422622,0.02942868953624088,0.12675840911388864,0.02040983032205005,0.10249237399258926,0.02485591189383636,0.017137072339086665,0.04264889402637163,0.05513572751255751,0.07599752001244336,0.027787332824630293,0.031058831943427793,0.002749643700378919,0.10442222796374256
Oct4-SNAIL_0-1,0.05149507662477762,0.028212027021932883,0.032334433762262575,0.13415616003904235,0.3538703698051073,0.04045721430252488,0.11603615664091586,0.06909885029573155,0.018346524285327636,0.01658895899202927,0.22510644062517537,0.02702502488486245,0.04276217382061108,0.05464713379349395,0.13121303514531624,0.31903313182400994,0.0784912199804613,0.011015774533111118,0.0511419132510239,0.01940403473869297,0.027802657084169166,0.028977191615778743,0.0898891046053861,0.06144816490447941,0.019171278801883195,0.015590407665191763,0.2596680745196028,0.015570138927706006,0.0019045118302908944,0.0051329871864693,0.0,0.013626366201744625,0.01965036418933163,0.07213739626729235,0.023311306797416435,0.024050430970654527,0.02406504430026031,0.02544388127249617,0.13500873924744056,0.02036566185066553,0.10102717431801705,0.01768368607195854,0.01537863040364402,0.036770095458940916,0.060940884903233135,0.05995558382805617,0.03218402586868231,0.037948097017967,0.008586792954987002,0.09118353517832785
SNAIL-ZEB_0-1,0.01784262135189325,0.02694954488843481,0.016659355850452622,0.10905534141640577,0.2921793268863532,0.012303582553736427,0.0721653992313285,0.030741847508559753,0.002959812854081099,0.0012170454684635444,0.16626603173198407,0.005797868502993266,0.08099650131869243,0.018491619938032826,0.07564813741126339,0.23683214305884107,0.04330684224313172,0.01535629252988481,0.04049801881219092,0.00430401548014017,0.007280319639247749,0.008433572093282642,0.043745916101003465,0.02499416092928309,0.04031908724886776,0.0031205123657795496,0.1807536658067993,0.005644166911805217,0.015894052780667713,0.015108073763804079,0.013626366201744622,0.0,0.01443619938796913,0.031234790493392915,0.00487336277711,0.004889323429313739,0.013873722540072634,0.009467132630463575,0.08402276360082772,0.006039077861301933,0.05204884212802789,0.02499008177337932,0.0009538206305372712,0.016506931389893703,0.028792389802445893,0.043667937430693006,0.022897582087806415,0.012472189231615458,0.021318965379535235,0.04583517179988282
Oct4-ZEB_0-1,0.03633776600119416,0.03361313916882158,0.007584401123085583,0.15343242995641612,0.3643862002452062,0.04612519743277857,0.11994382682747368,0.02339504387934825,0.014505455494108428,0.009502911276934634,0.12992362152872122,0.020820504879126442,0.10812266089189343,0.03886024555746465,0.11518094920495656,0.29263361187522735,0.05958166377780769,0.021545967341533682,0.07114871649492815,0.01665269448545467,0.008207638114626183,0.008829064912951243,0.05597905889030347,0.04862945764838464,0.07075671095139,0.010205080555753799,0.17446263816925356,0.021669480843279847,0.026278190569981322,0.03367351654552774,0.01965036418933164,0.014436199387969128,0.0,0.04572933087532215,0.007810358257757178,0.007385175394295217,0.002208789545656867,0.008142117308909581,0.11375971960000278,0.03075269520229317,0.0731540626610946,0.013768327043546212,0.014742883370514798,0.0239510297691677,0.05816973219212437,0.018073377756522836,0.039124825343026866,0.03978142871733488,0.041526279343656824,0.03821663918952717
Oct4-SNAIL_0-2,0.011136771328197678,0.08375524445596995,0.03331888527725423,0.1313019581428491,0.2642102782188441,0.027891960187180265,0.04476894831114546,0.016328250497479265,0.031270354595678916,0.02621743901348248,0.10364411330759177,0.019613892169661327,0.17451538568625763,0.02124818409406136,0.040036056944268546,0.1465478340939696,0.028669865821540384,0.08089404155168015,0.08597978784667926,0.030823332429234778,0.024633982182830708,0.021971316717072767,0.005081918846963349,0.018792119601031602,0.11107774114119454,0.03303034047782015,0.09644458330069335,0.025326130804247716,0.08075016488418278,0.07560675619482804,0.07213739626729235,0.031234790493392915,0.04572933087532213,0.0,0.02157773519096929,0.025670618658640426,0.038881624349118085,0.03188109088880406,0.04347632795591284,0.03280003169418845,0.014669939181965169,0.07768615957416847,0.02840017003947498,0.026205619911361257,0.04858430922313015,0.05218968366553328,0.051242467954436405,0.016483601712324224,0.08970062008274404,0.018945130624570174
