Boolean,JSD,heatmap,data
94,0.009026330119229011,1.0,3.414040648643283e-05,0.019086287604574873,0.007372604936368286,0.018986637615003014,1.0,0.46552068279871683,0.130056743541512,0.006230086494669981,0.0005224626017654426,0.18671175319473485,0.1867590476322995,0.4655195121869917,1.0,0.017816465368884406,0.0029420228806818164,1.0,0.0,1.0
121,1.0,0.13682650583491382,1.0,1.0,1.0,1.0,0.1526961243242493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,6.932180808629862e-06,1.0,1.0,1.0,1.0,0.0

RACIPE,JSD,heatmap,data
 ,62,107,93,109,61,WT,115,87,47,103,79,118,117,31,122,110,124,91,94,121
62,0.0,0.16008530069404153,0.015099391550889536,0.21656722181241955,0.0008342880726976004,0.22190479750937353,0.1338330786602373,0.008451386755588156,0.05524407230825998,0.08091584860834028,0.07580763127813718,0.04670909545254656,0.04703204118403705,0.07640775469142985,0.05953251343955189,0.219958373790671,0.05152677600889627,0.029266621663638276,0.014674730579462046,0.06272237222499735
107,0.16008530069404153,0.0,0.20699203392646895,0.4896815616086365,0.1630560510992073,0.4907900511441305,0.007038531450424352,0.1379128282271323,0.30904209706098307,0.29657458138540277,0.34859741498300767,0.1866040974512655,0.18361619683674218,0.29178215545171793,0.03361687388860449,0.49236262019107935,0.2598061963823739,0.12029297814238835,0.19994080599707054,0.037593062131172285
93,0.01509939155088953,0.20699203392646898,0.0,0.1651122791192277,0.021104076045129164,0.16915937416325816,0.17590978352351616,0.01877218927255675,0.09071639746942725,0.045076770538649204,0.04775194716312845,0.017636073129464608,0.019096028663100673,0.1214392901739739,0.10537719953855186,0.1667226589652515,0.020490704328457957,0.03202069353077633,0.001005778441746682,0.10790031395014424
109,0.21656722181241955,0.4896815616086364,0.16511227911922774,0.0,0.22642487831361877,0.0009070125920007904,0.48232540168906696,0.26884373046323473,0.30205620034144354,0.05185633705766354,0.05910119744792774,0.13983657996497242,0.14077598151740528,0.4100325904788559,0.369846685864195,0.0006904834332040421,0.07853691897394323,0.3134934961894563,0.170230454199309,0.37408526168245965
61,0.000834288072697602,0.1630560510992073,0.02110407604512917,0.2264248783136188,0.0,0.2322881403361312,0.13650083558923204,0.011195789667323252,0.0471310945658224,0.09098571197566431,0.08229610842317697,0.058228513777365085,0.05766880842569437,0.06637888345099316,0.05844725268872653,0.23033413047339865,0.060907961900160325,0.034888198263075765,0.021273180239895585,0.06077941085590958
WT,0.22190479750937353,0.49079005114413055,0.16915937416325819,0.0009070125920007915,0.2322881403361312,0.0,0.48401742987170393,0.2730402732898545,0.3111253785124033,0.05038435318210155,0.058796202482001576,0.14115500714318496,0.14364369752834372,0.42001528745281036,0.3739148287293782,0.00014057249750555622,0.08025062476488111,0.3173803426776515,0.17319399105705607,0.3792266428512693
115,0.13383307866023733,0.007038531450424351,0.1759097835235162,0.4823254016890669,0.13650083558923204,0.48401742987170393,0.0,0.10729239586165684,0.2775633919317858,0.28006008639444946,0.32513317035573364,0.1644760216149384,0.1608723926127752,0.25069111752829915,0.024311409165695963,0.4851352434073199,0.23839735612792728,0.08848057482517838,0.17063460706325007,0.025538910286700203
87,0.008451386755588155,0.1379128282271323,0.01877218927255675,0.26884373046323473,0.011195789667323255,0.2730402732898545,0.10729239586165684,0.0,0.07659078770497005,0.10586396069702014,0.1064268226383476,0.04776655090359959,0.04933381963637182,0.08309061512880975,0.05504824014792467,0.27082284610087254,0.07023120796937643,0.00866804755410117,0.016607151686803878,0.05836308465175283
47,0.05524407230825998,0.30904209706098307,0.09071639746942725,0.30205620034144354,0.0471310945658224,0.3111253785124033,0.2775633919317858,0.07659078770497002,0.0,0.18193863190652074,0.1316200670486413,0.17529294904744336,0.1774211462827664,0.01569424898165909,0.16210911875272185,0.30668681253559815,0.1492191158210209,0.11855643872464826,0.09119581516397249,0.16622387922330945
103,0.08091584860834028,0.2965745813854028,0.0450767705386492,0.05185633705766355,0.09098571197566431,0.05038435318210154,0.28006008639444946,0.10586396069702017,0.1819386319065207,0.0,0.012927657486301702,0.031119447397821937,0.035930441771631835,0.25454153697855864,0.1948983115492712,0.049869782923553624,0.00640757204696995,0.13241406843852221,0.045131851618884215,0.20161322770190576
79,0.0758076312781372,0.3485974149830077,0.047751947163128444,0.05910119744792773,0.08229610842317697,0.05879620248200157,0.32513317035573364,0.1064268226383476,0.13162006704864132,0.012927657486301702,0.0,0.0599432441547422,0.06680942849885091,0.20360471190483204,0.2180259865079442,0.057099259277547935,0.018860194563846924,0.14506661039402394,0.04754327332175727,0.22558418537135555
118,0.046709095452546576,0.1866040974512655,0.01763607312946461,0.1398365799649724,0.058228513777365085,0.14115500714318496,0.16447602161493843,0.047766550903599575,0.17529294904744336,0.031119447397821937,0.05994324415474221,0.0,0.0015436783155248074,0.21621184765336854,0.1159550381364462,0.14028381629777556,0.014316632075833146,0.050889357767426285,0.017433584384516587,0.11970302911017097
117,0.047032041184037046,0.1836161968367422,0.019096028663100673,0.1407759815174053,0.05766880842569438,0.14364369752834372,0.1608723926127752,0.04933381963637182,0.1774211462827664,0.03593044177163183,0.06680942849885091,0.0015436783155248065,0.0,0.21670985353813807,0.11236614155969804,0.14278588150094784,0.01674495592880193,0.05299949003259447,0.02097537196863945,0.11343651131249423
31,0.07640775469142985,0.291782155451718,0.12143929017397387,0.4100325904788559,0.06637888345099316,0.42001528745281036,0.25069111752829915,0.08309061512880975,0.015694248981659092,0.2545415369785586,0.20360471190483204,0.2162118476533685,0.21670985353813804,0.0,0.15627228325436343,0.4153021874487807,0.20854219986185907,0.1132121023782396,0.1225278347558386,0.15673880295710405
122,0.05953251343955189,0.033616873888604466,0.10537719953855185,0.36984668586419495,0.05844725268872654,0.37391482872937826,0.024311409165695956,0.05504824014792467,0.16210911875272185,0.19489831154927117,0.2180259865079442,0.11595503813644621,0.11236614155969805,0.15627228325436343,0.0,0.37427420778929693,0.15837834103126308,0.05740980820018804,0.10260189460228121,0.0016653217150791226
110,0.219958373790671,0.49236262019107935,0.16672265896525157,0.0006904834332040429,0.23033413047339868,0.00014057249750555633,0.48513524340731995,0.2708228461008726,0.30668681253559815,0.04986978292355362,0.057099259277547935,0.1402838162977756,0.14278588150094784,0.41530218744878067,0.37427420778929693,0.0,0.0789317072655848,0.3151012887225999,0.1708632743515271,0.37961176062005925
124,0.05152677600889627,0.2598061963823739,0.02049070432845796,0.07853691897394324,0.06090796190016033,0.0802506247648811,0.23839735612792728,0.07023120796937642,0.14921911582102088,0.0064075720469699525,0.018860194563846924,0.014316632075833146,0.01674495592880193,0.2085421998618591,0.15837834103126308,0.07893170726558477,0.0,0.09044288069522005,0.021822565270555344,0.16286073680266624
91,0.02926662166363828,0.12029297814238835,0.03202069353077633,0.3134934961894564,0.034888198263075765,0.3173803426776515,0.08848057482517838,0.00866804755410117,0.11855643872464824,0.13241406843852221,0.14506661039402396,0.0508893577674263,0.05299949003259448,0.11321210237823962,0.05740980820018803,0.3151012887225999,0.09044288069522002,0.0,0.029476929397942445,0.06028443846007801
94,0.014674730579462034,0.19994080599707048,0.0010057784417466832,0.170230454199309,0.021273180239895585,0.17319399105705607,0.17063460706325004,0.016607151686803875,0.09119581516397249,0.045131851618884194,0.04754327332175728,0.017433584384516587,0.020975371968639453,0.12252783475583859,0.10260189460228121,0.17086327435152707,0.021822565270555344,0.029476929397942442,0.0,0.10735583127179482
121,0.06272237222499735,0.037593062131172285,0.10790031395014422,0.3740852616824597,0.060779410855909564,0.3792266428512694,0.0255389102867002,0.05836308465175283,0.1662238792233095,0.20161322770190576,0.22558418537135558,0.11970302911017094,0.11343651131249423,0.15673880295710405,0.0016653217150791222,0.3796117606200593,0.16286073680266622,0.06028443846007801,0.10735583127179481,0.0
