name,pos_cycle,plast,plast_2,JSD
48_I-I_0_2,8,0.5146,0.6234,0.00294048408754954
49_I-Keap1_0_1,8,0.5037,0.6095,0.011478801742523
50_I-Keap1_0_2,8,0.5242,0.6294,0.020982563088449
51_I-NRF2_0_1,8,0.5248,0.6336,0.0063582952801412
52_I-NRF2_0_2,8,0.4955,0.6044,0.00802994108703522
53_I-ZEB_0_1,8,0.4664,0.5744,0.00455423346415984
54_I-ZEB_0_2,8,0.4962,0.612,0.00433324432149529
55_I-miR200_0_1,8,0.4842,0.6221,0.0125288001952485
56_I-miR200_0_2,8,0.4422,0.5816,0.00752335159604173
57_I-miR34_0_1,8,0.5155,0.6211,0.013534189611491
58_I-miR34_0_2,8,0.4882,0.5938,0.0089514850630641
59_Keap1-E-cad_0_1,10,0.5046,0.6205,0.120221201941682
60_Keap1-E-cad_0_2,10,0.4943,0.5965,0.0128832259832329
61_Keap1-I_0_1,10,0.58,0.6716,0.0108154152729104
62_Keap1-I_0_2,8,0.4519,0.596,0.014824340298889
63_Keap1-Keap1_0_1,9,0.5619,0.7141,0.0237019024381163
64_Keap1-Keap1_0_2,8,0.492,0.6014,0.0274207651346523
65_Keap1-SNAIL_0_1,10,0.5944,0.6813,0.0137440525067925
66_Keap1-SNAIL_0_2,8,0.4359,0.5751,0.0157639554782339
67_Keap1-ZEB_0_1,10,0.5294,0.6229,0.00466690975704479
68_Keap1-ZEB_0_2,9,0.4178,0.5585,0.0136459049555091
69_Keap1-miR200_0_1,8,0.425,0.584,0.031689469127152
70_Keap1-miR200_0_2,9,0.5513,0.6658,0.0137754947729148
71_Keap1-miR34_0_1,8,0.4432,0.5749,0.0516656964193159
72_Keap1-miR34_0_2,10,0.5309,0.6342,0.0107866567859945
73_NRF2-E-cad_0_1,10,0.4881,0.573,0.0245725115895767
74_NRF2-E-cad_0_2,9,0.5248,0.7113,0.0949000345573747
75_NRF2-I_0_1,10,0.5357,0.6393,0.0102370115546673
76_NRF2-I_0_2,10,0.4703,0.587,0.00764348198651275
77_NRF2-Keap1_0_1,8,0.528,0.6352,0.0193751184770934
78_NRF2-Keap1_0_2,9,0.5364,0.6826,0.0528499282617501
79_NRF2-NRF2_0_1,9,0.5462,0.7105,0.0106661857433627
80_NRF2-NRF2_0_2,8,0.5245,0.6239,0.0108289055066019
81_NRF2-ZEB_0_1,9,0.5014,0.6479,0.0131896464874542
82_NRF2-ZEB_0_2,10,0.4534,0.5485,0.00949492079018263
83_NRF2-miR200_0_1,9,0.4216,0.5954,0.033886340041237
84_NRF2-miR200_0_2,9,0.5285,0.6417,0.0217531645139469
85_NRF2-miR34_0_1,10,0.4802,0.5946,0.0273566639112482
86_NRF2-miR34_0_2,10,0.5123,0.6122,0.0183344736741905
87_SNAIL-E-cad_0_1,9,0.5162,0.6661,0.123500228231043
88_SNAIL-E-cad_0_2,10,0.4867,0.5828,0.0200856114375387
89_SNAIL-I_0_1,9,0.5646,0.6853,0.010434920912903
90_SNAIL-I_0_2,8,0.5176,0.6229,0.00749322530360168
91_SNAIL-Keap1_0_1,9,0.5322,0.6371,0.0155260126206936
92_SNAIL-Keap1_0_2,8,0.5213,0.6285,0.0569091125602956
93_SNAIL-NRF2_0_1,8,0.5197,0.6286,0.0260376515400533
94_SNAIL-NRF2_0_2,9,0.5467,0.6508,0.0303464799945041
95_ZEB-I_0_1,10,0.669,0.7379,0.0212930040457438
96_ZEB-I_0_2,8,0.3976,0.5647,0.0243341765585528
97_ZEB-Keap1_0_1,10,0.5644,0.6602,0.0283358600252526
98_ZEB-Keap1_0_2,8,0.4331,0.5656,0.188335744623027
99_ZEB-NRF2_0_1,8,0.4222,0.564,0.0825241133010747
100_ZEB-NRF2_0_2,10,0.6323,0.7056,0.0797945833389514
101_ZEB-SNAIL_0_1,10,0.7036,0.7562,0.0309317282864565
102_ZEB-SNAIL_0_2,8,0.3348,0.5254,0.0455066284292079
103_miR200-E-cad_0_1,10,0.5082,0.6058,0.0204571172555683
104_miR200-E-cad_0_2,10,0.5032,0.623,0.175496111433027
105_miR200-I_0_1,8,0.4416,0.5883,0.0180057901495914
106_miR200-I_0_2,10,0.6246,0.7001,0.0139541471634945
107_miR200-NRF2_0_1,10,0.6063,0.6893,0.0623532578802016
108_miR200-NRF2_0_2,8,0.4531,0.5856,0.0626416584086312
109_miR200-SNAIL_0_1,8,0.4065,0.5649,0.0231958249204481
110_miR200-SNAIL_0_2,10,0.6496,0.7247,0.0199332066179603
111_miR200-miR200_0_1,9,0.6152,0.708,0.0162613209972574
112_miR200-miR200_0_2,8,0.4248,0.5769,0.0375344225694902
113_miR200-miR34_0_1,10,0.5568,0.6539,0.0118136287148959
114_miR200-miR34_0_2,8,0.4446,0.5715,0.0590973121689843
115_miR34-E-cad_0_1,10,0.5103,0.6124,0.021118194472175
116_miR34-E-cad_0_2,11,0.5086,0.6364,0.158224916405262
117_miR34-I_0_1,8,0.4358,0.5775,0.0143288167174378
118_miR34-I_0_2,11,0.6227,0.715,0.0109022816096582
119_miR34-Keap1_0_1,8,0.4688,0.5864,0.107461493210087
120_miR34-Keap1_0_2,11,0.5589,0.6605,0.0134629058132475
121_miR34-NRF2_0_1,11,0.6053,0.6947,0.0509719191897509
122_miR34-NRF2_0_2,8,0.4519,0.5822,0.0569112037348985
123_miR34-ZEB_0_1,9,0.4074,0.5606,0.0281919260419941
124_miR34-ZEB_0_2,10,0.5697,0.6579,0.00610766951052647
125_miR34-miR200_0_1,11,0.5639,0.6516,0.0128413386266019
126_miR34-miR200_0_2,9,0.3886,0.5579,0.0624511954849581
127_miR34-miR34_0_1,9,0.5616,0.7031,0.00859721745826393
128_miR34-miR34_0_2,8,0.4606,0.571,0.0261906642979935
WT,8,0.5137,0.6204,0
